center_RA,center_DEC,center_RA_current,center_DEC_current,g_star,g_gal,galaxies,P_raw,P_norm,klasa
12h24m01.8s,+13d20m36.0s,12h25m22.5s,+13d11m47.2s,4,0,,0,0.0,none
12h24m26.5s,+13d20m36.0s,12h25m47.2s,+13d11m47.3s,4,0,,0,0.0,none
12h24m51.2s,+13d20m36.0s,12h26m11.9s,+13d11m47.4s,4,0,,0,0.0,none
12h25m15.8s,+13d20m36.0s,12h26m36.5s,+13d11m47.5s,1,0,,0,0.0,none
12h25m40.5s,+13d20m36.0s,12h27m01.2s,+13d11m47.6s,2,0,,0,0.0,none
12h26m05.2s,+13d20m36.0s,12h27m25.8s,+13d11m47.8s,2,0,,0,0.0,none
12h26m29.8s,+13d20m36.0s,12h27m50.5s,+13d11m47.9s,2,0,,0,0.0,none
12h26m54.5s,+13d20m36.0s,12h28m15.1s,+13d11m48.0s,1,0,,0,0.0,none
12h27m19.2s,+13d20m36.0s,12h28m39.8s,+13d11m48.1s,0,0,,0,0.0,none
12h27m43.8s,+13d20m36.0s,12h29m04.4s,+13d11m48.2s,2,0,,0,0.0,none
12h28m08.5s,+13d20m36.0s,12h29m29.1s,+13d11m48.3s,3,0,,0,0.0,none
12h32m29.4s,+10d08m36.0s,12h33m50.1s,+09d59m49.7s,0,0,,0,0.0,none
12h32m53.8s,+10d08m36.0s,12h34m14.5s,+09d59m49.8s,2,0,,0,0.0,none
12h33m18.2s,+10d08m36.0s,12h34m38.9s,+09d59m50.0s,2,0,,0,0.0,none
12h33m42.6s,+10d08m36.0s,12h35m03.2s,+09d59m50.1s,2,0,,0,0.0,none
12h34m07.0s,+10d08m36.0s,12h35m27.6s,+09d59m50.3s,0,0,,0,0.0,none
12h30m36.5s,+13d20m36.0s,12h31m57.0s,+13d11m49.1s,3,0,,0,0.0,none
12h31m01.2s,+13d20m36.0s,12h32m21.6s,+13d11m49.2s,1,0,,0,0.0,none
12h31m25.8s,+13d20m36.0s,12h32m46.3s,+13d11m49.3s,1,0,,0,0.0,none
12h31m50.5s,+13d20m36.0s,12h33m10.9s,+13d11m49.5s,2,0,,0,0.0,none
12h32m15.2s,+13d20m36.0s,12h33m35.6s,+13d11m49.6s,3,0,,0,0.0,none
12h32m39.8s,+13d20m36.0s,12h34m00.2s,+13d11m49.8s,2,0,,0,0.0,none
12h33m04.5s,+13d20m36.0s,12h34m24.9s,+13d11m49.9s,2,0,,0,0.0,none
12h33m29.2s,+13d20m36.0s,12h34m49.5s,+13d11m50.0s,3,0,,0,0.0,none
12h33m53.8s,+13d20m36.0s,12h35m14.2s,+13d11m50.2s,3,0,,0,0.0,none
12h34m18.5s,+13d20m36.0s,12h35m38.8s,+13d11m50.3s,2,0,,0,0.0,none
12h34m43.2s,+13d20m36.0s,12h36m03.5s,+13d11m50.5s,0,0,,0,0.0,none
12h35m07.8s,+13d20m36.0s,12h36m28.1s,+13d11m50.6s,0,0,,0,0.0,none
12h35m32.5s,+13d20m36.0s,12h36m52.8s,+13d11m50.8s,1,0,,0,0.0,none
12h35m57.2s,+13d20m36.0s,12h37m17.4s,+13d11m50.9s,1,0,,0,0.0,none
12h34m31.3s,+10d08m36.0s,12h35m52.0s,+09d59m50.4s,0,0,,0,0.0,none
12h34m55.7s,+10d08m36.0s,12h36m16.3s,+09d59m50.5s,1,0,,0,0.0,none
12h35m20.1s,+10d08m36.0s,12h36m40.7s,+09d59m50.7s,2,0,,0,0.0,none
12h18m16.5s,+13d26m36.0s,12h19m37.4s,+13d17m46.0s,1,0,,0,0.0,none
12h18m41.2s,+13d26m36.0s,12h20m02.1s,+13d17m46.0s,4,0,,0,0.0,none
12h19m05.9s,+13d26m36.0s,12h20m26.8s,+13d17m46.1s,5,0,,0,0.0,none
12h19m30.6s,+13d26m36.0s,12h20m51.4s,+13d17m46.2s,4,0,,0,0.0,none
12h19m55.2s,+13d26m36.0s,12h21m16.1s,+13d17m46.3s,1,0,,0,0.0,none
12h20m19.9s,+13d26m36.0s,12h21m40.8s,+13d17m46.4s,2,0,,0,0.0,none
12h20m44.6s,+13d26m36.0s,12h22m05.4s,+13d17m46.5s,3,0,,0,0.0,none
12h21m09.3s,+13d26m36.0s,12h22m30.1s,+13d17m46.5s,3,0,,0,0.0,none
12h21m33.9s,+13d26m36.0s,12h22m54.7s,+13d17m46.6s,1,0,,0,0.0,none
12h21m58.6s,+13d26m36.0s,12h23m19.4s,+13d17m46.7s,2,0,,0,0.0,none
12h22m23.3s,+13d26m36.0s,12h23m44.1s,+13d17m46.8s,2,0,,0,0.0,none
12h22m48.0s,+13d26m36.0s,12h24m08.7s,+13d17m46.9s,2,0,,0,0.0,none
12h23m12.6s,+13d26m36.0s,12h24m33.4s,+13d17m47.0s,0,0,,0,0.0,none
12h23m37.3s,+13d26m36.0s,12h24m58.0s,+13d17m47.1s,0,0,,0,0.0,none
12h24m02.0s,+13d26m36.0s,12h25m22.7s,+13d17m47.2s,3,0,,0,0.0,none
12h24m26.7s,+13d26m36.0s,12h25m47.4s,+13d17m47.3s,3,0,,0,0.0,none
12h24m51.4s,+13d26m36.0s,12h26m12.0s,+13d17m47.4s,4,0,,0,0.0,none
12h25m16.0s,+13d26m36.0s,12h26m36.7s,+13d17m47.5s,1,0,,0,0.0,none
12h25m40.7s,+13d26m36.0s,12h27m01.3s,+13d17m47.6s,2,0,,0,0.0,none
12h26m05.4s,+13d26m36.0s,12h27m26.0s,+13d17m47.8s,2,0,,0,0.0,none
12h26m30.1s,+13d26m36.0s,12h27m50.7s,+13d17m47.9s,2,0,,0,0.0,none
12h26m54.7s,+13d26m36.0s,12h28m15.3s,+13d17m48.0s,1,0,,0,0.0,none
12h27m19.4s,+13d26m36.0s,12h28m40.0s,+13d17m48.1s,0,0,,0,0.0,none
12h27m44.1s,+13d26m36.0s,12h29m04.7s,+13d17m48.2s,2,0,,0,0.0,none
12h28m08.8s,+13d26m36.0s,12h29m29.3s,+13d17m48.3s,3,0,,0,0.0,none
12h28m33.4s,+13d26m36.0s,12h29m54.0s,+13d17m48.5s,3,0,,0,0.0,none
12h28m58.1s,+13d26m36.0s,12h30m18.6s,+13d17m48.6s,1,0,,0,0.0,none
12h29m22.8s,+13d26m36.0s,12h30m43.3s,+13d17m48.7s,0,1,NGC  4473,0,0.0,none
12h35m44.5s,+10d08m36.0s,12h37m05.1s,+09d59m50.8s,2,0,,0,0.0,none
12h36m08.9s,+10d08m36.0s,12h37m29.5s,+09d59m51.0s,1,0,,0,0.0,none
12h36m33.2s,+10d08m36.0s,12h37m53.8s,+09d59m51.1s,0,0,,0,0.0,none
12h31m01.5s,+13d26m36.0s,12h32m21.9s,+13d17m49.2s,1,0,,0,0.0,none
12h31m26.2s,+13d26m36.0s,12h32m46.6s,+13d17m49.3s,1,0,,0,0.0,none
12h31m50.8s,+13d26m36.0s,12h33m11.3s,+13d17m49.5s,2,0,,0,0.0,none
12h32m15.5s,+13d26m36.0s,12h33m35.9s,+13d17m49.6s,4,0,,0,0.0,none
12h32m40.2s,+13d26m36.0s,12h34m00.6s,+13d17m49.8s,3,0,,0,0.0,none
12h33m04.9s,+13d26m36.0s,12h34m25.2s,+13d17m49.9s,2,0,,0,0.0,none
12h33m29.5s,+13d26m36.0s,12h34m49.9s,+13d17m50.0s,1,0,,0,0.0,none
12h33m54.2s,+13d26m36.0s,12h35m14.6s,+13d17m50.2s,1,0,,0,0.0,none
12h34m18.9s,+13d26m36.0s,12h35m39.2s,+13d17m50.3s,1,0,,0,0.0,none
12h34m43.6s,+13d26m36.0s,12h36m03.9s,+13d17m50.5s,1,0,,0,0.0,none
12h35m08.3s,+13d26m36.0s,12h36m28.6s,+13d17m50.6s,1,0,,0,0.0,none
12h35m32.9s,+13d26m36.0s,12h36m53.2s,+13d17m50.8s,2,0,,0,0.0,none
12h35m57.6s,+13d26m36.0s,12h37m17.9s,+13d17m50.9s,1,0,,0,0.0,none
12h36m22.3s,+13d26m36.0s,12h37m42.5s,+13d17m51.1s,1,0,,0,0.0,none
12h36m47.0s,+13d26m36.0s,12h38m07.2s,+13d17m51.2s,1,0,,0,0.0,none
12h37m11.6s,+13d26m36.0s,12h38m31.9s,+13d17m51.4s,1,0,,0,0.0,none
12h18m16.5s,+13d32m36.0s,12h19m37.5s,+13d23m46.0s,1,0,,0,0.0,none
12h18m41.2s,+13d32m36.0s,12h20m02.1s,+13d23m46.0s,1,0,,0,0.0,none
12h19m05.9s,+13d32m36.0s,12h20m26.8s,+13d23m46.1s,2,0,,0,0.0,none
12h19m30.6s,+13d32m36.0s,12h20m51.5s,+13d23m46.2s,2,0,,0,0.0,none
12h19m55.3s,+13d32m36.0s,12h21m16.1s,+13d23m46.3s,2,0,,0,0.0,none
12h20m20.0s,+13d32m36.0s,12h21m40.8s,+13d23m46.4s,2,0,,0,0.0,none
12h20m44.7s,+13d32m36.0s,12h22m05.5s,+13d23m46.5s,1,0,,0,0.0,none
12h21m09.4s,+13d32m36.0s,12h22m30.2s,+13d23m46.5s,1,0,,0,0.0,none
12h21m34.0s,+13d32m36.0s,12h22m54.8s,+13d23m46.6s,0,0,,0,0.0,none
12h21m58.7s,+13d32m36.0s,12h23m19.5s,+13d23m46.7s,2,0,,0,0.0,none
12h22m23.4s,+13d32m36.0s,12h23m44.2s,+13d23m46.8s,2,0,,0,0.0,none
12h22m48.1s,+13d32m36.0s,12h24m08.8s,+13d23m46.9s,5,0,,0,0.0,none
12h23m12.8s,+13d32m36.0s,12h24m33.5s,+13d23m47.0s,3,0,,0,0.0,none
12h23m37.5s,+13d32m36.0s,12h24m58.2s,+13d23m47.1s,3,0,,0,0.0,none
12h24m02.2s,+13d32m36.0s,12h25m22.9s,+13d23m47.2s,2,0,,0,0.0,none
12h24m26.8s,+13d32m36.0s,12h25m47.5s,+13d23m47.3s,2,0,,0,0.0,none
12h24m51.5s,+13d32m36.0s,12h26m12.2s,+13d23m47.4s,2,0,,0,0.0,none
12h25m16.2s,+13d32m36.0s,12h26m36.9s,+13d23m47.5s,0,0,,0,0.0,none
12h25m40.9s,+13d32m36.0s,12h27m01.5s,+13d23m47.6s,1,0,,0,0.0,none
12h26m05.6s,+13d32m36.0s,12h27m26.2s,+13d23m47.8s,1,0,,0,0.0,none
12h26m30.3s,+13d32m36.0s,12h27m50.9s,+13d23m47.9s,1,0,,0,0.0,none
12h26m55.0s,+13d32m36.0s,12h28m15.6s,+13d23m48.0s,0,0,,0,0.0,none
12h27m19.7s,+13d32m36.0s,12h28m40.2s,+13d23m48.1s,0,0,,0,0.0,none
12h27m44.3s,+13d32m36.0s,12h29m04.9s,+13d23m48.2s,2,0,,0,0.0,none
12h28m09.0s,+13d32m36.0s,12h29m29.6s,+13d23m48.3s,3,0,,0,0.0,none
12h28m33.7s,+13d32m36.0s,12h29m54.2s,+13d23m48.5s,3,0,,0,0.0,none
12h28m58.4s,+13d32m36.0s,12h30m18.9s,+13d23m48.6s,1,0,,0,0.0,none
12h29m23.1s,+13d32m36.0s,12h30m43.6s,+13d23m48.7s,0,1,NGC  4473,0,0.0,none
12h29m47.8s,+13d32m36.0s,12h31m08.3s,+13d23m48.8s,0,3,NGC  4473; NGC  4477; NGC  4479,0,0.0,none
12h36m57.6s,+10d08m36.0s,12h38m18.2s,+09d59m51.3s,0,0,,0,0.0,none
12h37m22.0s,+10d08m36.0s,12h38m42.6s,+09d59m51.4s,2,0,,0,0.0,none
12h31m01.8s,+13d32m36.0s,12h32m22.3s,+13d23m49.2s,1,0,,0,0.0,none
12h31m26.5s,+13d32m36.0s,12h32m46.9s,+13d23m49.3s,2,0,,0,0.0,none
12h31m51.2s,+13d32m36.0s,12h33m11.6s,+13d23m49.5s,4,0,,0,0.0,none
12h32m15.9s,+13d32m36.0s,12h33m36.3s,+13d23m49.6s,6,0,,0,0.0,none
12h32m40.6s,+13d32m36.0s,12h34m01.0s,+13d23m49.8s,4,0,,0,0.0,none
12h33m05.3s,+13d32m36.0s,12h34m25.6s,+13d23m49.9s,2,0,,0,0.0,none
12h33m29.9s,+13d32m36.0s,12h34m50.3s,+13d23m50.0s,0,0,,0,0.0,none
12h33m54.6s,+13d32m36.0s,12h35m15.0s,+13d23m50.2s,0,0,,0,0.0,none
12h34m19.3s,+13d32m36.0s,12h35m39.6s,+13d23m50.3s,0,0,,0,0.0,none
12h34m44.0s,+13d32m36.0s,12h36m04.3s,+13d23m50.5s,1,0,,0,0.0,none
12h35m08.7s,+13d32m36.0s,12h36m29.0s,+13d23m50.6s,1,0,,0,0.0,none
12h35m33.4s,+13d32m36.0s,12h36m53.7s,+13d23m50.8s,2,0,,0,0.0,none
12h35m58.1s,+13d32m36.0s,12h37m18.3s,+13d23m50.9s,1,0,,0,0.0,none
12h36m22.8s,+13d32m36.0s,12h37m43.0s,+13d23m51.1s,1,0,,0,0.0,none
12h36m47.4s,+13d32m36.0s,12h38m07.7s,+13d23m51.2s,1,0,,0,0.0,none
12h37m12.1s,+13d32m36.0s,12h38m32.3s,+13d23m51.4s,1,0,,0,0.0,none
12h18m16.6s,+13d38m36.0s,12h19m37.5s,+13d29m46.0s,1,0,,0,0.0,none
12h18m41.3s,+13d38m36.0s,12h20m02.1s,+13d29m46.0s,1,0,,0,0.0,none
12h19m06.0s,+13d38m36.0s,12h20m26.8s,+13d29m46.1s,1,0,,0,0.0,none
12h19m30.7s,+13d38m36.0s,12h20m51.5s,+13d29m46.2s,1,0,,0,0.0,none
12h19m55.4s,+13d38m36.0s,12h21m16.2s,+13d29m46.3s,1,0,,0,0.0,none
12h20m20.0s,+13d38m36.0s,12h21m40.9s,+13d29m46.4s,3,0,,0,0.0,none
12h20m44.7s,+13d38m36.0s,12h22m05.6s,+13d29m46.5s,3,0,,0,0.0,none
12h21m09.4s,+13d38m36.0s,12h22m30.2s,+13d29m46.5s,3,0,,0,0.0,none
12h21m34.1s,+13d38m36.0s,12h22m54.9s,+13d29m46.6s,1,0,,0,0.0,none
12h21m58.8s,+13d38m36.0s,12h23m19.6s,+13d29m46.7s,2,0,,0,0.0,none
12h22m23.5s,+13d38m36.0s,12h23m44.3s,+13d29m46.8s,2,0,,0,0.0,none
12h22m48.2s,+13d38m36.0s,12h24m09.0s,+13d29m46.9s,5,0,,0,0.0,none
12h23m12.9s,+13d38m36.0s,12h24m33.6s,+13d29m47.0s,4,0,,0,0.0,none
12h23m37.6s,+13d38m36.0s,12h24m58.3s,+13d29m47.1s,6,0,,0,0.0,none
12h24m02.3s,+13d38m36.0s,12h25m23.0s,+13d29m47.2s,4,0,,0,0.0,none
12h24m27.0s,+13d38m36.0s,12h25m47.7s,+13d29m47.3s,3,0,,0,0.0,none
12h24m51.7s,+13d38m36.0s,12h26m12.4s,+13d29m47.4s,1,0,,0,0.0,none
12h25m16.4s,+13d38m36.0s,12h26m37.1s,+13d29m47.5s,1,0,,0,0.0,none
12h25m41.1s,+13d38m36.0s,12h27m01.7s,+13d29m47.6s,1,0,,0,0.0,none
12h26m05.8s,+13d38m36.0s,12h27m26.4s,+13d29m47.8s,2,0,,0,0.0,none
12h26m30.5s,+13d38m36.0s,12h27m51.1s,+13d29m47.9s,1,0,,0,0.0,none
12h26m55.2s,+13d38m36.0s,12h28m15.8s,+13d29m48.0s,1,0,,0,0.0,none
12h27m19.9s,+13d38m36.0s,12h28m40.5s,+13d29m48.1s,0,0,,0,0.0,none
12h27m44.6s,+13d38m36.0s,12h29m05.1s,+13d29m48.2s,1,0,,0,0.0,none
12h28m09.3s,+13d38m36.0s,12h29m29.8s,+13d29m48.3s,1,0,,0,0.0,none
12h28m34.0s,+13d38m36.0s,12h29m54.5s,+13d29m48.5s,1,0,,0,0.0,none
12h28m58.7s,+13d38m36.0s,12h30m19.2s,+13d29m48.6s,0,0,,0,0.0,none
12h29m23.4s,+13d38m36.0s,12h30m43.9s,+13d29m48.7s,0,0,,0,0.0,none
12h29m48.1s,+13d38m36.0s,12h31m08.6s,+13d29m48.8s,0,2,NGC  4477; NGC  4479,0,0.0,none
12h30m12.8s,+13d38m36.0s,12h31m33.2s,+13d29m49.0s,0,2,NGC  4477; NGC  4479,0,0.0,none
12h30m37.5s,+13d38m36.0s,12h31m57.9s,+13d29m49.1s,0,2,NGC  4477; NGC  4479,0,0.0,none
12h31m02.2s,+13d38m36.0s,12h32m22.6s,+13d29m49.2s,1,0,,0,0.0,none
12h31m26.9s,+13d38m36.0s,12h32m47.3s,+13d29m49.4s,2,0,,0,0.0,none
12h31m51.6s,+13d38m36.0s,12h33m12.0s,+13d29m49.5s,5,0,,0,0.0,none
12h32m16.3s,+13d38m36.0s,12h33m36.6s,+13d29m49.6s,6,0,,0,0.0,none
12h32m41.0s,+13d38m36.0s,12h34m01.3s,+13d29m49.8s,5,0,,0,0.0,none
12h33m05.7s,+13d38m36.0s,12h34m26.0s,+13d29m49.9s,2,0,,0,0.0,none
12h33m30.3s,+13d38m36.0s,12h34m50.7s,+13d29m50.0s,0,0,,0,0.0,none
12h33m55.0s,+13d38m36.0s,12h35m15.4s,+13d29m50.2s,0,0,,0,0.0,none
12h34m19.7s,+13d38m36.0s,12h35m40.0s,+13d29m50.3s,0,0,,0,0.0,none
12h34m44.4s,+13d38m36.0s,12h36m04.7s,+13d29m50.5s,1,0,,0,0.0,none
12h35m09.1s,+13d38m36.0s,12h36m29.4s,+13d29m50.6s,1,0,,0,0.0,none
12h35m33.8s,+13d38m36.0s,12h36m54.1s,+13d29m50.8s,1,0,,0,0.0,none
12h35m58.5s,+13d38m36.0s,12h37m18.8s,+13d29m50.9s,0,0,,0,0.0,none
12h36m23.2s,+13d38m36.0s,12h37m43.5s,+13d29m51.1s,0,0,,0,0.0,none
12h36m47.9s,+13d38m36.0s,12h38m08.1s,+13d29m51.2s,0,0,,0,0.0,none
12h37m12.6s,+13d38m36.0s,12h38m32.8s,+13d29m51.4s,1,0,,0,0.0,none
12h18m16.6s,+13d44m36.0s,12h19m37.5s,+13d35m46.0s,2,0,,0,0.0,none
12h18m41.3s,+13d44m36.0s,12h20m02.2s,+13d35m46.0s,2,0,,0,0.0,none
12h19m06.0s,+13d44m36.0s,12h20m26.9s,+13d35m46.1s,1,0,,0,0.0,none
12h19m30.7s,+13d44m36.0s,12h20m51.6s,+13d35m46.2s,3,0,,0,0.0,none
12h19m55.4s,+13d44m36.0s,12h21m16.2s,+13d35m46.3s,3,0,,0,0.0,none
12h20m20.1s,+13d44m36.0s,12h21m40.9s,+13d35m46.4s,4,0,,0,0.0,none
12h20m44.8s,+13d44m36.0s,12h22m05.6s,+13d35m46.5s,3,0,,0,0.0,none
12h21m09.5s,+13d44m36.0s,12h22m30.3s,+13d35m46.5s,3,0,,0,0.0,none
12h21m34.2s,+13d44m36.0s,12h22m55.0s,+13d35m46.6s,2,0,,0,0.0,none
12h21m58.9s,+13d44m36.0s,12h23m19.7s,+13d35m46.7s,0,0,,0,0.0,none
12h22m23.7s,+13d44m36.0s,12h23m44.4s,+13d35m46.8s,0,0,,0,0.0,none
12h22m48.4s,+13d44m36.0s,12h24m09.1s,+13d35m46.9s,3,0,,0,0.0,none
12h23m13.1s,+13d44m36.0s,12h24m33.8s,+13d35m47.0s,4,0,,0,0.0,none
12h23m37.8s,+13d44m36.0s,12h24m58.5s,+13d35m47.1s,6,0,,0,0.0,none
12h24m02.5s,+13d44m36.0s,12h25m23.2s,+13d35m47.2s,4,0,,0,0.0,none
12h24m27.2s,+13d44m36.0s,12h25m47.9s,+13d35m47.3s,3,0,,0,0.0,none
12h24m51.9s,+13d44m36.0s,12h26m12.5s,+13d35m47.4s,1,0,,0,0.0,none
12h25m16.6s,+13d44m36.0s,12h26m37.2s,+13d35m47.5s,1,0,,0,0.0,none
12h25m41.3s,+13d44m36.0s,12h27m01.9s,+13d35m47.7s,1,0,,0,0.0,none
12h26m06.0s,+13d44m36.0s,12h27m26.6s,+13d35m47.8s,2,0,,0,0.0,none
12h26m30.7s,+13d44m36.0s,12h27m51.3s,+13d35m47.9s,1,0,,0,0.0,none
12h26m55.4s,+13d44m36.0s,12h28m16.0s,+13d35m48.0s,2,0,,0,0.0,none
12h27m20.1s,+13d44m36.0s,12h28m40.7s,+13d35m48.1s,1,0,,0,0.0,none
12h27m44.9s,+13d44m36.0s,12h29m05.4s,+13d35m48.2s,2,0,,0,0.0,none
12h28m09.6s,+13d44m36.0s,12h29m30.1s,+13d35m48.3s,1,0,,0,0.0,none
12h28m34.3s,+13d44m36.0s,12h29m54.8s,+13d35m48.5s,2,0,,0,0.0,none
12h28m59.0s,+13d44m36.0s,12h30m19.5s,+13d35m48.6s,1,0,,0,0.0,none
12h29m23.7s,+13d44m36.0s,12h30m44.2s,+13d35m48.7s,1,0,,0,0.0,none
12h29m48.4s,+13d44m36.0s,12h31m08.9s,+13d35m48.8s,0,1,NGC  4477,0,0.0,none
12h30m13.1s,+13d44m36.0s,12h31m33.5s,+13d35m49.0s,0,1,NGC  4477,0,0.0,none
12h30m37.8s,+13d44m36.0s,12h31m58.2s,+13d35m49.1s,0,1,NGC  4477,0,0.0,none
12h31m02.5s,+13d44m36.0s,12h32m22.9s,+13d35m49.2s,1,0,,0,0.0,none
12h31m27.2s,+13d44m36.0s,12h32m47.6s,+13d35m49.4s,2,0,,0,0.0,none
12h31m51.9s,+13d44m36.0s,12h33m12.3s,+13d35m49.5s,4,0,,0,0.0,none
12h32m16.6s,+13d44m36.0s,12h33m37.0s,+13d35m49.6s,4,0,,0,0.0,none
12h32m41.3s,+13d44m36.0s,12h34m01.7s,+13d35m49.8s,3,0,,0,0.0,none
12h33m06.0s,+13d44m36.0s,12h34m26.4s,+13d35m49.9s,2,0,,0,0.0,none
12h33m30.8s,+13d44m36.0s,12h34m51.1s,+13d35m50.0s,2,0,,0,0.0,none
12h33m55.5s,+13d44m36.0s,12h35m15.8s,+13d35m50.2s,2,0,,0,0.0,none
12h34m20.2s,+13d44m36.0s,12h35m40.5s,+13d35m50.3s,1,0,,0,0.0,none
12h34m44.9s,+13d44m36.0s,12h36m05.2s,+13d35m50.5s,0,0,,0,0.0,none
12h35m09.6s,+13d44m36.0s,12h36m29.8s,+13d35m50.6s,1,0,,0,0.0,none
12h35m34.3s,+13d44m36.0s,12h36m54.5s,+13d35m50.8s,1,0,,0,0.0,none
12h35m59.0s,+13d44m36.0s,12h37m19.2s,+13d35m50.9s,1,0,,0,0.0,none
12h36m23.7s,+13d44m36.0s,12h37m43.9s,+13d35m51.1s,0,0,,0,0.0,none
12h36m48.4s,+13d44m36.0s,12h38m08.6s,+13d35m51.2s,0,0,,0,0.0,none
12h37m13.1s,+13d44m36.0s,12h38m33.3s,+13d35m51.4s,1,0,,0,0.0,none
12h18m16.6s,+13d50m36.0s,12h19m37.5s,+13d41m46.0s,2,0,,0,0.0,none
12h18m41.3s,+13d50m36.0s,12h20m02.2s,+13d41m46.0s,3,0,,0,0.0,none
12h19m06.0s,+13d50m36.0s,12h20m26.9s,+13d41m46.1s,2,0,,0,0.0,none
12h19m30.8s,+13d50m36.0s,12h20m51.6s,+13d41m46.2s,4,0,,0,0.0,none
12h19m55.5s,+13d50m36.0s,12h21m16.3s,+13d41m46.3s,3,0,,0,0.0,none
12h20m20.2s,+13d50m36.0s,12h21m41.0s,+13d41m46.4s,3,0,,0,0.0,none
12h20m44.9s,+13d50m36.0s,12h22m05.7s,+13d41m46.5s,3,0,,0,0.0,none
12h21m09.6s,+13d50m36.0s,12h22m30.4s,+13d41m46.5s,3,0,,0,0.0,none
12h21m34.3s,+13d50m36.0s,12h22m55.1s,+13d41m46.6s,2,0,,0,0.0,none
12h21m59.1s,+13d50m36.0s,12h23m19.8s,+13d41m46.7s,0,0,,0,0.0,none
12h22m23.8s,+13d50m36.0s,12h23m44.5s,+13d41m46.8s,0,0,,0,0.0,none
12h22m48.5s,+13d50m36.0s,12h24m09.2s,+13d41m46.9s,1,0,,0,0.0,none
12h23m13.2s,+13d50m36.0s,12h24m33.9s,+13d41m47.0s,4,0,,0,0.0,none
12h23m37.9s,+13d50m36.0s,12h24m58.6s,+13d41m47.1s,6,0,,0,0.0,none
12h24m02.6s,+13d50m36.0s,12h25m23.3s,+13d41m47.2s,6,0,,0,0.0,none
12h24m27.4s,+13d50m36.0s,12h25m48.0s,+13d41m47.3s,3,0,,0,0.0,none
12h24m52.1s,+13d50m36.0s,12h26m12.7s,+13d41m47.4s,1,0,,0,0.0,none
12h25m16.8s,+13d50m36.0s,12h26m37.4s,+13d41m47.5s,1,0,,0,0.0,none
12h25m41.5s,+13d50m36.0s,12h27m02.1s,+13d41m47.7s,1,0,,0,0.0,none
12h26m06.2s,+13d50m36.0s,12h27m26.8s,+13d41m47.8s,2,0,,0,0.0,none
12h26m31.0s,+13d50m36.0s,12h27m51.5s,+13d41m47.9s,1,0,,0,0.0,none
12h26m55.7s,+13d50m36.0s,12h28m16.2s,+13d41m48.0s,2,0,,0,0.0,none
12h27m20.4s,+13d50m36.0s,12h28m40.9s,+13d41m48.1s,1,0,,0,0.0,none
12h27m45.1s,+13d50m36.0s,12h29m05.6s,+13d41m48.2s,1,0,,0,0.0,none
12h28m09.8s,+13d50m36.0s,12h29m30.3s,+13d41m48.3s,1,0,,0,0.0,none
12h18m16.1s,+10d14m36.0s,12h19m37.2s,+10d05m46.0s,6,0,,0,0.0,none
12h18m40.5s,+10d14m36.0s,12h20m01.6s,+10d05m46.0s,3,0,,0,0.0,none
12h19m04.9s,+10d14m36.0s,12h20m25.9s,+10d05m46.1s,3,0,,0,0.0,none
12h29m48.7s,+13d50m36.0s,12h31m09.2s,+13d41m48.8s,0,0,,0,0.0,none
12h30m13.4s,+13d50m36.0s,12h31m33.9s,+13d41m49.0s,0,0,,0,0.0,none
12h30m38.1s,+13d50m36.0s,12h31m58.6s,+13d41m49.1s,0,0,,0,0.0,none
12h31m02.9s,+13d50m36.0s,12h32m23.3s,+13d41m49.2s,1,0,,0,0.0,none
12h31m27.6s,+13d50m36.0s,12h32m48.0s,+13d41m49.4s,1,0,,0,0.0,none
12h31m52.3s,+13d50m36.0s,12h33m12.7s,+13d41m49.5s,2,0,,0,0.0,none
12h32m17.0s,+13d50m36.0s,12h33m37.4s,+13d41m49.6s,2,0,,0,0.0,none
12h32m41.7s,+13d50m36.0s,12h34m02.1s,+13d41m49.8s,2,0,,0,0.0,none
12h33m06.4s,+13d50m36.0s,12h34m26.8s,+13d41m49.9s,2,0,,0,0.0,none
12h33m31.2s,+13d50m36.0s,12h34m51.5s,+13d41m50.0s,2,0,,0,0.0,none
12h33m55.9s,+13d50m36.0s,12h35m16.2s,+13d41m50.2s,3,0,,0,0.0,none
12h34m20.6s,+13d50m36.0s,12h35m40.9s,+13d41m50.3s,3,0,,0,0.0,none
12h34m45.3s,+13d50m36.0s,12h36m05.6s,+13d41m50.5s,2,0,,0,0.0,none
12h35m10.0s,+13d50m36.0s,12h36m30.3s,+13d41m50.6s,2,0,,0,0.0,none
12h35m34.8s,+13d50m36.0s,12h36m55.0s,+13d41m50.8s,1,0,,0,0.0,none
12h35m59.5s,+13d50m36.0s,12h37m19.7s,+13d41m50.9s,1,0,,0,0.0,none
12h36m24.2s,+13d50m36.0s,12h37m44.4s,+13d41m51.1s,0,0,,0,0.0,none
12h36m48.9s,+13d50m36.0s,12h38m09.1s,+13d41m51.2s,0,0,,0,0.0,none
12h37m13.6s,+13d50m36.0s,12h38m33.8s,+13d41m51.4s,1,0,,0,0.0,none
12h18m16.6s,+13d56m36.0s,12h19m37.5s,+13d47m46.0s,2,0,,0,0.0,none
12h18m41.3s,+13d56m36.0s,12h20m02.2s,+13d47m46.0s,3,0,,0,0.0,none
12h19m06.1s,+13d56m36.0s,12h20m26.9s,+13d47m46.1s,2,0,,0,0.0,none
