center_RA,center_DEC,center_RA_current,center_DEC_current,g_star,g_gal,galaxies,P_raw,P_norm,klasa
19h15m37.7s,+23d30m00.0s,19h16m44.7s,+23d32m53.6s,119,0,,0,0.0,none
19h17m48.5s,+23d30m00.0s,19h18m55.6s,+23d32m58.4s,107,0,,0,0.0,none
19h19m59.4s,+23d30m00.0s,19h21m06.5s,+23d33m03.1s,116,0,,0,0.0,none
19h22m10.2s,+23d30m00.0s,19h23m17.4s,+23d33m07.9s,141,0,,0,0.0,none
19h24m21.1s,+23d30m00.0s,19h25m28.3s,+23d33m12.6s,145,0,,0,0.0,none
19h26m31.9s,+23d30m00.0s,19h27m39.2s,+23d33m17.3s,121,0,,0,0.0,none
19h28m42.8s,+23d30m00.0s,19h29m50.1s,+23d33m22.0s,128,0,,0,0.0,none
19h30m53.6s,+23d30m00.0s,19h32m01.0s,+23d33m26.7s,152,0,,0,0.0,none
19h33m04.5s,+23d30m00.0s,19h34m11.9s,+23d33m31.3s,182,0,,0,0.0,none
19h35m15.4s,+23d30m00.0s,19h36m22.9s,+23d33m36.0s,178,0,,0,0.0,none
19h37m26.2s,+23d30m00.0s,19h38m33.8s,+23d33m40.6s,161,0,,0,0.0,none
19h39m37.1s,+23d30m00.0s,19h40m44.7s,+23d33m45.2s,167,0,,0,0.0,none
19h41m47.9s,+23d30m00.0s,19h42m55.6s,+23d33m49.8s,180,0,,0,0.0,none
19h43m58.8s,+23d30m00.0s,19h45m06.5s,+23d33m54.3s,165,0,,0,0.0,none
19h46m09.6s,+23d30m00.0s,19h47m17.4s,+23d33m58.8s,140,0,,0,0.0,none
19h48m20.5s,+23d30m00.0s,19h49m28.3s,+23d34m03.4s,167,0,,0,0.0,none
19h50m31.3s,+23d30m00.0s,19h51m39.3s,+23d34m07.8s,207,0,,0,0.0,none
19h52m42.2s,+23d30m00.0s,19h53m50.2s,+23d34m12.3s,208,0,,0,0.0,none
19h54m53.0s,+23d30m00.0s,19h56m01.1s,+23d34m16.8s,182,0,,0,0.0,none
19h57m03.9s,+23d30m00.0s,19h58m12.0s,+23d34m21.2s,172,0,,0,0.0,none
19h59m14.7s,+23d30m00.0s,20h00m23.0s,+23d34m25.6s,159,0,,0,0.0,none
20h01m25.6s,+23d30m00.0s,20h02m33.9s,+23d34m30.0s,140,0,,0,0.0,none
20h03m36.4s,+23d30m00.0s,20h04m44.8s,+23d34m34.3s,152,0,,0,0.0,none
20h05m47.3s,+23d30m00.0s,20h06m55.7s,+23d34m38.6s,151,0,,0,0.0,none
20h07m58.1s,+23d30m00.0s,20h09m06.7s,+23d34m42.9s,148,0,,0,0.0,none
20h10m09.0s,+23d30m00.0s,20h11m17.6s,+23d34m47.2s,192,0,,0,0.0,none
20h12m19.9s,+23d30m00.0s,20h13m28.5s,+23d34m51.5s,218,0,,0,0.0,none
20h14m30.7s,+23d30m00.0s,20h15m39.5s,+23d34m55.7s,211,0,,0,0.0,none
20h16m41.6s,+23d30m00.0s,20h17m50.4s,+23d34m59.9s,189,0,,0,0.0,none
20h18m52.4s,+23d30m00.0s,20h20m01.3s,+23d35m04.0s,153,0,,0,0.0,none
20h21m03.3s,+23d30m00.0s,20h22m12.3s,+23d35m08.2s,152,0,,0,0.0,none
20h23m14.1s,+23d30m00.0s,20h24m23.2s,+23d35m12.3s,171,0,,0,0.0,none
20h25m25.0s,+23d30m00.0s,20h26m34.2s,+23d35m16.4s,173,0,,0,0.0,none
20h27m35.8s,+23d30m00.0s,20h28m45.1s,+23d35m20.4s,167,0,,0,0.0,none
20h29m46.7s,+23d30m00.0s,20h30m56.0s,+23d35m24.5s,169,0,,0,0.0,none
20h31m57.5s,+23d30m00.0s,20h33m07.0s,+23d35m28.4s,161,0,,0,0.0,none
20h34m08.4s,+23d30m00.0s,20h35m17.9s,+23d35m32.4s,149,0,,0,0.0,none
20h36m19.2s,+23d30m00.0s,20h37m28.9s,+23d35m36.4s,170,0,,0,0.0,none
20h38m30.1s,+23d30m00.0s,20h39m39.8s,+23d35m40.3s,158,0,,0,0.0,none
20h40m40.9s,+23d30m00.0s,20h41m50.8s,+23d35m44.1s,145,0,,0,0.0,none
20h42m51.8s,+23d30m00.0s,20h44m01.7s,+23d35m48.0s,175,0,,0,0.0,none
20h45m02.6s,+23d30m00.0s,20h46m12.7s,+23d35m51.8s,181,0,,0,0.0,none
20h47m13.5s,+23d30m00.0s,20h48m23.6s,+23d35m55.6s,168,0,,0,0.0,none
20h49m24.4s,+23d30m00.0s,20h50m34.6s,+23d35m59.3s,155,0,,0,0.0,none
20h51m35.2s,+23d30m00.0s,20h52m45.5s,+23d36m03.0s,121,0,,0,0.0,none
20h53m46.1s,+23d30m00.0s,20h54m56.5s,+23d36m06.7s,96,0,,0,0.0,none
20h55m56.9s,+23d30m00.0s,20h57m07.4s,+23d36m10.4s,109,0,,0,0.0,none
20h58m07.8s,+23d30m00.0s,20h59m18.4s,+23d36m14.0s,121,0,,0,0.0,none
21h00m18.6s,+23d30m00.0s,21h01m29.3s,+23d36m17.6s,118,0,,0,0.0,none
21h02m29.5s,+23d30m00.0s,21h03m40.3s,+23d36m21.1s,123,0,,0,0.0,none
21h04m40.3s,+23d30m00.0s,21h05m51.3s,+23d36m24.6s,121,0,,0,0.0,none
21h06m51.2s,+23d30m00.0s,21h08m02.2s,+23d36m28.1s,109,0,,0,0.0,none
21h09m02.0s,+23d30m00.0s,21h10m13.2s,+23d36m31.6s,94,0,,0,0.0,none
21h11m12.9s,+23d30m00.0s,21h12m24.1s,+23d36m35.0s,96,0,,0,0.0,none
21h13m23.7s,+23d30m00.0s,21h14m35.1s,+23d36m38.3s,101,0,,0,0.0,none
21h15m34.6s,+23d30m00.0s,21h16m46.1s,+23d36m41.7s,107,0,,0,0.0,none
21h17m45.4s,+23d30m00.0s,21h18m57.0s,+23d36m45.0s,108,0,,0,0.0,none
21h19m56.3s,+23d30m00.0s,21h21m08.0s,+23d36m48.2s,64,0,,0,0.0,none
18h58m11.4s,+24d00m00.0s,18h59m17.7s,+24d02m14.9s,115,0,,0,0.0,none
19h00m22.7s,+24d00m00.0s,19h01m29.1s,+24d02m19.8s,169,0,,0,0.0,none
19h02m34.1s,+24d00m00.0s,19h03m40.5s,+24d02m24.7s,164,0,,0,0.0,none
19h04m45.4s,+24d00m00.0s,19h05m51.9s,+24d02m29.5s,150,0,,0,0.0,none
19h06m56.8s,+24d00m00.0s,19h08m03.3s,+24d02m34.4s,135,0,,0,0.0,none
19h09m08.1s,+24d00m00.0s,19h10m14.7s,+24d02m39.3s,123,0,,0,0.0,none
19h11m19.5s,+24d00m00.0s,19h12m26.1s,+24d02m44.1s,140,0,,0,0.0,none
19h13m30.9s,+24d00m00.0s,19h14m37.5s,+24d02m48.9s,152,0,,0,0.0,none
19h15m42.2s,+24d00m00.0s,19h16m48.9s,+24d02m53.8s,138,0,,0,0.0,none
19h17m53.6s,+24d00m00.0s,19h19m00.3s,+24d02m58.5s,123,0,,0,0.0,none
19h20m04.9s,+24d00m00.0s,19h21m11.7s,+24d03m03.3s,119,0,,0,0.0,none
19h22m16.3s,+24d00m00.0s,19h23m23.1s,+24d03m08.1s,173,0,,0,0.0,none
19h24m27.6s,+24d00m00.0s,19h25m34.5s,+24d03m12.8s,181,0,,0,0.0,none
19h26m39.0s,+24d00m00.0s,19h27m45.9s,+24d03m17.6s,135,0,,0,0.0,none
19h28m50.3s,+24d00m00.0s,19h29m57.3s,+24d03m22.3s,121,0,,0,0.0,none
19h31m01.7s,+24d00m00.0s,19h32m08.7s,+24d03m27.0s,145,0,,0,0.0,none
19h33m13.1s,+24d00m00.0s,19h34m20.2s,+24d03m31.6s,192,0,,0,0.0,none
19h35m24.4s,+24d00m00.0s,19h36m31.6s,+24d03m36.3s,202,0,,0,0.0,none
19h37m35.8s,+24d00m00.0s,19h38m43.0s,+24d03m40.9s,189,0,,0,0.0,none
19h39m47.1s,+24d00m00.0s,19h40m54.4s,+24d03m45.5s,167,0,,0,0.0,none
19h41m58.5s,+24d00m00.0s,19h43m05.8s,+24d03m50.1s,139,0,,0,0.0,none
19h44m09.8s,+24d00m00.0s,19h45m17.3s,+24d03m54.7s,152,0,,0,0.0,none
19h46m21.2s,+24d00m00.0s,19h47m28.7s,+24d03m59.2s,157,0,,0,0.0,none
19h48m32.6s,+24d00m00.0s,19h49m40.1s,+24d04m03.8s,142,0,,0,0.0,none
19h50m43.9s,+24d00m00.0s,19h51m51.5s,+24d04m08.3s,147,0,,0,0.0,none
19h52m55.3s,+24d00m00.0s,19h54m03.0s,+24d04m12.8s,140,0,,0,0.0,none
19h55m06.6s,+24d00m00.0s,19h56m14.4s,+24d04m17.2s,139,0,,0,0.0,none
19h57m18.0s,+24d00m00.0s,19h58m25.8s,+24d04m21.7s,144,0,,0,0.0,none
19h59m29.3s,+24d00m00.0s,20h00m37.2s,+24d04m26.1s,140,0,,0,0.0,none
20h01m40.7s,+24d00m00.0s,20h02m48.7s,+24d04m30.5s,142,0,,0,0.0,none
20h03m52.0s,+24d00m00.0s,20h05m00.1s,+24d04m34.8s,138,0,,0,0.0,none
20h06m03.4s,+24d00m00.0s,20h07m11.5s,+24d04m39.2s,132,0,,0,0.0,none
20h08m14.8s,+24d00m00.0s,20h09m23.0s,+24d04m43.5s,148,0,,0,0.0,none
20h10m26.1s,+24d00m00.0s,20h11m34.4s,+24d04m47.8s,188,0,,0,0.0,none
20h12m37.5s,+24d00m00.0s,20h13m45.9s,+24d04m52.0s,240,0,,0,0.0,none
20h14m48.8s,+24d00m00.0s,20h15m57.3s,+24d04m56.2s,223,0,,0,0.0,none
20h17m00.2s,+24d00m00.0s,20h18m08.7s,+24d05m00.5s,161,0,,0,0.0,none
20h19m11.5s,+24d00m00.0s,20h20m20.2s,+24d05m04.6s,155,0,,0,0.0,none
20h21m22.9s,+24d00m00.0s,20h22m31.6s,+24d05m08.8s,180,0,,0,0.0,none
20h23m34.3s,+24d00m00.0s,20h24m43.1s,+24d05m12.9s,198,0,,0,0.0,none
20h25m45.6s,+24d00m00.0s,20h26m54.5s,+24d05m17.0s,180,0,,0,0.0,none
20h27m57.0s,+24d00m00.0s,20h29m06.0s,+24d05m21.1s,164,0,,0,0.0,none
20h30m08.3s,+24d00m00.0s,20h31m17.4s,+24d05m25.1s,177,0,,0,0.0,none
20h32m19.7s,+24d00m00.0s,20h33m28.9s,+24d05m29.1s,172,0,,0,0.0,none
20h34m31.0s,+24d00m00.0s,20h35m40.3s,+24d05m33.1s,152,0,,0,0.0,none
20h36m42.4s,+24d00m00.0s,20h37m51.8s,+24d05m37.0s,155,0,,0,0.0,none
20h38m53.7s,+24d00m00.0s,20h40m03.2s,+24d05m41.0s,162,0,,0,0.0,none
20h41m05.1s,+24d00m00.0s,20h42m14.7s,+24d05m44.8s,166,0,,0,0.0,none
20h43m16.5s,+24d00m00.0s,20h44m26.1s,+24d05m48.7s,191,0,,0,0.0,none
20h45m27.8s,+24d00m00.0s,20h46m37.6s,+24d05m52.5s,193,0,,0,0.0,none
20h47m39.2s,+24d00m00.0s,20h48m49.0s,+24d05m56.3s,166,0,,0,0.0,none
20h49m50.5s,+24d00m00.0s,20h51m00.5s,+24d06m00.1s,138,0,,0,0.0,none
20h52m01.9s,+24d00m00.0s,20h53m12.0s,+24d06m03.8s,117,0,,0,0.0,none
20h54m13.2s,+24d00m00.0s,20h55m23.4s,+24d06m07.5s,107,0,,0,0.0,none
20h56m24.6s,+24d00m00.0s,20h57m34.9s,+24d06m11.1s,115,0,,0,0.0,none
20h58m36.0s,+24d00m00.0s,20h59m46.3s,+24d06m14.8s,127,0,,0,0.0,none
21h00m47.3s,+24d00m00.0s,21h01m57.8s,+24d06m18.4s,122,0,,0,0.0,none
21h02m58.7s,+24d00m00.0s,21h04m09.3s,+24d06m21.9s,134,0,,0,0.0,none
21h05m10.0s,+24d00m00.0s,21h06m20.7s,+24d06m25.4s,124,0,,0,0.0,none
21h07m21.4s,+24d00m00.0s,21h08m32.2s,+24d06m28.9s,104,0,,0,0.0,none
21h09m32.7s,+24d00m00.0s,21h10m43.7s,+24d06m32.4s,102,0,,0,0.0,none
21h11m44.1s,+24d00m00.0s,21h12m55.1s,+24d06m35.8s,107,0,,0,0.0,none
21h13m55.5s,+24d00m00.0s,21h15m06.6s,+24d06m39.2s,117,0,,0,0.0,none
21h16m06.8s,+24d00m00.0s,21h17m18.1s,+24d06m42.5s,116,0,,0,0.0,none
21h18m18.2s,+24d00m00.0s,21h19m29.5s,+24d06m45.8s,111,0,,0,0.0,none
21h20m29.5s,+24d00m00.0s,21h21m41.0s,+24d06m49.1s,78,0,,0,0.0,none
18h58m11.9s,+24d30m00.0s,18h59m17.8s,+24d32m14.9s,95,0,,0,0.0,none
19h00m23.7s,+24d30m00.0s,19h01m29.8s,+24d32m19.8s,147,0,,0,0.0,none
19h02m35.6s,+24d30m00.0s,19h03m41.7s,+24d32m24.7s,153,0,,0,0.0,none
19h04m47.5s,+24d30m00.0s,19h05m53.6s,+24d32m29.6s,139,0,,0,0.0,none
19h06m59.4s,+24d30m00.0s,19h08m05.5s,+24d32m34.5s,138,0,,0,0.0,none
19h09m11.2s,+24d30m00.0s,19h10m17.4s,+24d32m39.4s,139,0,,0,0.0,none
19h11m23.1s,+24d30m00.0s,19h12m29.3s,+24d32m44.2s,149,0,,0,0.0,none
19h13m35.0s,+24d30m00.0s,19h14m41.3s,+24d32m49.1s,156,0,,0,0.0,none
19h15m46.9s,+24d30m00.0s,19h16m53.2s,+24d32m53.9s,160,0,,0,0.0,none
19h17m58.7s,+24d30m00.0s,19h19m05.1s,+24d32m58.7s,145,0,,0,0.0,none
19h20m10.6s,+24d30m00.0s,19h21m17.0s,+24d33m03.5s,129,0,,0,0.0,none
19h22m22.5s,+24d30m00.0s,19h23m29.0s,+24d33m08.3s,167,0,,0,0.0,none
19h24m34.4s,+24d30m00.0s,19h25m40.9s,+24d33m13.1s,181,0,,0,0.0,none
19h26m46.2s,+24d30m00.0s,19h27m52.8s,+24d33m17.8s,174,0,,0,0.0,none
19h28m58.1s,+24d30m00.0s,19h30m04.8s,+24d33m22.5s,173,0,,0,0.0,none
19h31m10.0s,+24d30m00.0s,19h32m16.7s,+24d33m27.2s,159,0,,0,0.0,none
19h33m21.9s,+24d30m00.0s,19h34m28.6s,+24d33m31.9s,159,0,,0,0.0,none
19h35m33.7s,+24d30m00.0s,19h36m40.6s,+24d33m36.6s,180,0,,0,0.0,none
19h37m45.6s,+24d30m00.0s,19h38m52.5s,+24d33m41.3s,182,0,,0,0.0,none
19h39m57.5s,+24d30m00.0s,19h41m04.4s,+24d33m45.9s,144,0,,0,0.0,none
19h42m09.3s,+24d30m00.0s,19h43m16.4s,+24d33m50.5s,126,0,,0,0.0,none
19h44m21.2s,+24d30m00.0s,19h45m28.3s,+24d33m55.1s,159,0,,0,0.0,none
19h46m33.1s,+24d30m00.0s,19h47m40.3s,+24d33m59.6s,166,0,,0,0.0,none
19h48m45.0s,+24d30m00.0s,19h49m52.2s,+24d34m04.2s,142,0,,0,0.0,none
19h50m56.8s,+24d30m00.0s,19h52m04.1s,+24d34m08.7s,137,0,,0,0.0,none
19h53m08.7s,+24d30m00.0s,19h54m16.1s,+24d34m13.2s,131,0,,0,0.0,none
19h55m20.6s,+24d30m00.0s,19h56m28.0s,+24d34m17.7s,122,0,,0,0.0,none
19h57m32.5s,+24d30m00.0s,19h58m40.0s,+24d34m22.1s,128,0,,0,0.0,none
19h59m44.3s,+24d30m00.0s,20h00m51.9s,+24d34m26.6s,137,0,,0,0.0,none
20h01m56.2s,+24d30m00.0s,20h03m03.9s,+24d34m31.0s,136,0,,0,0.0,none
20h04m08.1s,+24d30m00.0s,20h05m15.8s,+24d34m35.3s,122,0,,0,0.0,none
20h06m20.0s,+24d30m00.0s,20h07m27.8s,+24d34m39.7s,127,0,,0,0.0,none
20h08m31.8s,+24d30m00.0s,20h09m39.8s,+24d34m44.0s,141,0,,0,0.0,none
20h10m43.7s,+24d30m00.0s,20h11m51.7s,+24d34m48.3s,162,0,,0,0.0,none
20h12m55.6s,+24d30m00.0s,20h14m03.7s,+24d34m52.6s,210,0,,0,0.0,none
20h15m07.5s,+24d30m00.0s,20h16m15.6s,+24d34m56.8s,210,0,,0,0.0,none
20h17m19.3s,+24d30m00.0s,20h18m27.6s,+24d35m01.1s,182,0,,0,0.0,none
20h19m31.2s,+24d30m00.0s,20h20m39.6s,+24d35m05.3s,158,0,,0,0.0,none
20h21m43.1s,+24d30m00.0s,20h22m51.5s,+24d35m09.4s,159,0,,0,0.0,none
20h23m54.9s,+24d30m00.0s,20h25m03.5s,+24d35m13.6s,204,0,,0,0.0,none
20h26m06.8s,+24d30m00.0s,20h27m15.4s,+24d35m17.7s,194,0,,0,0.0,none
20h28m18.7s,+24d30m00.0s,20h29m27.4s,+24d35m21.7s,162,0,,0,0.0,none
20h30m30.6s,+24d30m00.0s,20h31m39.4s,+24d35m25.8s,178,0,,0,0.0,none
20h32m42.4s,+24d30m00.0s,20h33m51.3s,+24d35m29.8s,191,0,,0,0.0,none
20h34m54.3s,+24d30m00.0s,20h36m03.3s,+24d35m33.8s,183,0,,0,0.0,none
20h37m06.2s,+24d30m00.0s,20h38m15.3s,+24d35m37.8s,174,0,,0,0.0,none
20h39m18.1s,+24d30m00.0s,20h40m27.3s,+24d35m41.7s,166,0,,0,0.0,none
20h41m29.9s,+24d30m00.0s,20h42m39.2s,+24d35m45.6s,154,0,,0,0.0,none
20h43m41.8s,+24d30m00.0s,20h44m51.2s,+24d35m49.4s,162,0,,0,0.0,none
20h45m53.7s,+24d30m00.0s,20h47m03.2s,+24d35m53.3s,167,0,,0,0.0,none
20h48m05.6s,+24d30m00.0s,20h49m15.2s,+24d35m57.1s,142,0,,0,0.0,none
20h50m17.4s,+24d30m00.0s,20h51m27.1s,+24d36m00.8s,134,0,,0,0.0,none
20h52m29.3s,+24d30m00.0s,20h53m39.1s,+24d36m04.6s,131,0,,0,0.0,none
20h54m41.2s,+24d30m00.0s,20h55m51.1s,+24d36m08.3s,113,0,,0,0.0,none
20h56m53.1s,+24d30m00.0s,20h58m03.1s,+24d36m11.9s,113,0,,0,0.0,none
20h59m04.9s,+24d30m00.0s,21h00m15.1s,+24d36m15.6s,128,0,,0,0.0,none
21h01m16.8s,+24d30m00.0s,21h02m27.1s,+24d36m19.1s,126,0,,0,0.0,none
21h03m28.7s,+24d30m00.0s,21h04m39.0s,+24d36m22.7s,124,0,,0,0.0,none
21h05m40.6s,+24d30m00.0s,21h06m51.0s,+24d36m26.2s,128,0,,0,0.0,none
21h07m52.4s,+24d30m00.0s,21h09m03.0s,+24d36m29.7s,117,0,,0,0.0,none
21h10m04.3s,+24d30m00.0s,21h11m15.0s,+24d36m33.2s,97,0,,0,0.0,none
21h12m16.2s,+24d30m00.0s,21h13m27.0s,+24d36m36.6s,89,0,,0,0.0,none
21h14m28.0s,+24d30m00.0s,21h15m39.0s,+24d36m40.0s,103,0,,0,0.0,none
21h16m39.9s,+24d30m00.0s,21h17m51.0s,+24d36m43.3s,114,0,,0,0.0,none
21h18m51.8s,+24d30m00.0s,21h20m03.0s,+24d36m46.6s,113,0,,0,0.0,none
21h21m03.7s,+24d30m00.0s,21h22m15.0s,+24d36m49.9s,95,0,,0,0.0,none
21h23m15.5s,+24d30m00.0s,21h24m26.9s,+24d36m53.1s,91,0,,0,0.0,none
21h25m27.4s,+24d30m00.0s,21h26m38.9s,+24d36m56.3s,92,0,,0,0.0,none
21h27m39.3s,+24d30m00.0s,21h28m50.9s,+24d36m59.5s,82,0,,0,0.0,none
18h58m12.4s,+25d00m00.0s,18h59m18.0s,+25d02m14.9s,104,0,,0,0.0,none
19h00m24.8s,+25d00m00.0s,19h01m30.5s,+25d02m19.8s,149,0,,0,0.0,none
19h02m37.2s,+25d00m00.0s,19h03m42.9s,+25d02m24.8s,144,0,,0,0.0,none
19h04m49.6s,+25d00m00.0s,19h05m55.3s,+25d02m29.7s,155,0,,0,0.0,none
19h07m02.0s,+25d00m00.0s,19h08m07.8s,+25d02m34.6s,164,0,,0,0.0,none
19h09m14.4s,+25d00m00.0s,19h10m20.3s,+25d02m39.5s,153,0,,0,0.0,none
19h11m26.8s,+25d00m00.0s,19h12m32.7s,+25d02m44.4s,138,0,,0,0.0,none
19h13m39.2s,+25d00m00.0s,19h14m45.2s,+25d02m49.2s,148,0,,0,0.0,none
19h15m51.6s,+25d00m00.0s,19h16m57.6s,+25d02m54.1s,160,0,,0,0.0,none
19h18m04.1s,+25d00m00.0s,19h19m10.1s,+25d02m58.9s,146,0,,0,0.0,none
19h20m16.5s,+25d00m00.0s,19h21m22.5s,+25d03m03.7s,162,0,,0,0.0,none
19h22m28.9s,+25d00m00.0s,19h23m35.0s,+25d03m08.5s,187,0,,0,0.0,none
19h24m41.3s,+25d00m00.0s,19h25m47.5s,+25d03m13.3s,195,0,,0,0.0,none
19h26m53.7s,+25d00m00.0s,19h28m00.0s,+25d03m18.1s,207,0,,0,0.0,none
19h29m06.1s,+25d00m00.0s,19h30m12.4s,+25d03m22.8s,186,0,,0,0.0,none
19h31m18.5s,+25d00m00.0s,19h32m24.9s,+25d03m27.5s,155,0,,0,0.0,none
19h33m30.9s,+25d00m00.0s,19h34m37.3s,+25d03m32.2s,140,0,,0,0.0,none
19h35m43.3s,+25d00m00.0s,19h36m49.8s,+25d03m36.9s,166,0,,0,0.0,none
19h37m55.7s,+25d00m00.0s,19h39m02.3s,+25d03m41.6s,182,0,,0,0.0,none
19h40m08.1s,+25d00m00.0s,19h41m14.7s,+25d03m46.2s,149,0,,0,0.0,none
19h42m20.5s,+25d00m00.0s,19h43m27.2s,+25d03m50.9s,125,0,,0,0.0,none
19h44m32.9s,+25d00m00.0s,19h45m39.7s,+25d03m55.5s,150,0,,0,0.0,none
19h46m45.3s,+25d00m00.0s,19h47m52.2s,+25d04m00.1s,173,0,,0,0.0,none
19h48m57.7s,+25d00m00.0s,19h50m04.6s,+25d04m04.6s,155,0,,0,0.0,none
19h51m10.1s,+25d00m00.0s,19h52m17.1s,+25d04m09.2s,138,0,,0,0.0,none
19h53m22.5s,+25d00m00.0s,19h54m29.6s,+25d04m13.7s,144,0,,0,0.0,none
19h55m34.9s,+25d00m00.0s,19h56m42.1s,+25d04m18.2s,137,0,,0,0.0,none
19h57m47.3s,+25d00m00.0s,19h58m54.6s,+25d04m22.6s,136,0,,0,0.0,none
19h59m59.8s,+25d00m00.0s,20h01m07.0s,+25d04m27.1s,161,0,,0,0.0,none
20h02m12.2s,+25d00m00.0s,20h03m19.5s,+25d04m31.5s,159,0,,0,0.0,none
20h04m24.6s,+25d00m00.0s,20h05m32.0s,+25d04m35.9s,125,0,,0,0.0,none
20h06m37.0s,+25d00m00.0s,20h07m44.5s,+25d04m40.2s,116,0,,0,0.0,none
20h08m49.4s,+25d00m00.0s,20h09m57.0s,+25d04m44.6s,133,0,,0,0.0,none
20h11m01.8s,+25d00m00.0s,20h12m09.5s,+25d04m48.9s,145,0,,0,0.0,none
20h13m14.2s,+25d00m00.0s,20h14m22.0s,+25d04m53.2s,174,0,,0,0.0,none
20h15m26.6s,+25d00m00.0s,20h16m34.5s,+25d04m57.5s,187,0,,0,0.0,none
20h17m39.0s,+25d00m00.0s,20h18m47.0s,+25d05m01.7s,174,0,,0,0.0,none
20h19m51.4s,+25d00m00.0s,20h20m59.5s,+25d05m05.9s,164,0,,0,0.0,none
20h22m03.8s,+25d00m00.0s,20h23m12.0s,+25d05m10.1s,170,0,,0,0.0,none
20h24m16.2s,+25d00m00.0s,20h25m24.5s,+25d05m14.2s,203,0,,0,0.0,none
20h26m28.6s,+25d00m00.0s,20h27m37.0s,+25d05m18.3s,183,0,,0,0.0,none
20h28m41.0s,+25d00m00.0s,20h29m49.5s,+25d05m22.4s,155,0,,0,0.0,none
20h30m53.4s,+25d00m00.0s,20h32m02.0s,+25d05m26.5s,168,0,,0,0.0,none
20h33m05.8s,+25d00m00.0s,20h34m14.5s,+25d05m30.5s,172,0,,0,0.0,none
20h35m18.2s,+25d00m00.0s,20h36m27.0s,+25d05m34.5s,181,0,,0,0.0,none
20h37m30.6s,+25d00m00.0s,20h38m39.5s,+25d05m38.5s,173,0,,0,0.0,none
20h39m43.1s,+25d00m00.0s,20h40m52.0s,+25d05m42.4s,164,0,,0,0.0,none
20h41m55.5s,+25d00m00.0s,20h43m04.5s,+25d05m46.3s,160,0,,0,0.0,none
20h44m07.9s,+25d00m00.0s,20h45m17.0s,+25d05m50.2s,158,0,,0,0.0,none
20h46m20.3s,+25d00m00.0s,20h47m29.5s,+25d05m54.0s,167,0,,0,0.0,none
20h48m32.7s,+25d00m00.0s,20h49m42.0s,+25d05m57.8s,152,0,,0,0.0,none
20h50m45.1s,+25d00m00.0s,20h51m54.5s,+25d06m01.6s,135,0,,0,0.0,none
20h52m57.5s,+25d00m00.0s,20h54m07.0s,+25d06m05.3s,125,0,,0,0.0,none
20h55m09.9s,+25d00m00.0s,20h56m19.6s,+25d06m09.1s,113,0,,0,0.0,none
20h57m22.3s,+25d00m00.0s,20h58m32.1s,+25d06m12.7s,118,0,,0,0.0,none
20h59m34.7s,+25d00m00.0s,21h00m44.6s,+25d06m16.4s,124,0,,0,0.0,none
21h01m47.1s,+25d00m00.0s,21h02m57.1s,+25d06m20.0s,121,0,,0,0.0,none
21h03m59.5s,+25d00m00.0s,21h05m09.6s,+25d06m23.5s,116,0,,0,0.0,none
21h06m11.9s,+25d00m00.0s,21h07m22.2s,+25d06m27.1s,120,0,,0,0.0,none
21h08m24.3s,+25d00m00.0s,21h09m34.7s,+25d06m30.6s,115,0,,0,0.0,none
21h10m36.7s,+25d00m00.0s,21h11m47.2s,+25d06m34.0s,108,0,,0,0.0,none
21h12m49.1s,+25d00m00.0s,21h13m59.7s,+25d06m37.4s,104,0,,0,0.0,none
21h15m01.5s,+25d00m00.0s,21h16m12.2s,+25d06m40.8s,108,0,,0,0.0,none
21h17m13.9s,+25d00m00.0s,21h18m24.8s,+25d06m44.2s,110,0,,0,0.0,none
21h19m26.3s,+25d00m00.0s,21h20m37.3s,+25d06m47.5s,98,0,,0,0.0,none
21h21m38.8s,+25d00m00.0s,21h22m49.8s,+25d06m50.8s,100,0,,0,0.0,none
21h23m51.2s,+25d00m00.0s,21h25m02.4s,+25d06m54.0s,112,0,,0,0.0,none
21h26m03.6s,+25d00m00.0s,21h27m14.9s,+25d06m57.2s,90,0,,0,0.0,none
21h28m16.0s,+25d00m00.0s,21h29m27.4s,+25d07m00.4s,75,0,,0,0.0,none
18h58m13.0s,+25d30m00.0s,18h59m18.2s,+25d32m14.9s,85,0,,0,0.0,none
19h00m25.9s,+25d30m00.0s,19h01m31.2s,+25d32m19.9s,114,0,,0,0.0,none
19h02m38.9s,+25d30m00.0s,19h03m44.2s,+25d32m24.8s,109,0,,0,0.0,none
19h04m51.8s,+25d30m00.0s,19h05m57.2s,+25d32m29.8s,120,0,,0,0.0,none
19h07m04.8s,+25d30m00.0s,19h08m10.2s,+25d32m34.7s,114,0,,0,0.0,none
19h09m17.7s,+25d30m00.0s,19h10m23.2s,+25d32m39.6s,100,0,,0,0.0,none
19h11m30.7s,+25d30m00.0s,19h12m36.2s,+25d32m44.5s,89,0,,0,0.0,none
19h13m43.6s,+25d30m00.0s,19h14m49.2s,+25d32m49.4s,96,0,,0,0.0,none
19h15m56.6s,+25d30m00.0s,19h17m02.2s,+25d32m54.3s,109,0,,0,0.0,none
19h18m09.5s,+25d30m00.0s,19h19m15.2s,+25d32m59.1s,110,0,,0,0.0,none
19h20m22.5s,+25d30m00.0s,19h21m28.2s,+25d33m03.9s,146,0,,0,0.0,none
