center_RA,center_DEC,center_RA_current,center_DEC_current,g_star,g_gal,galaxies,P_raw,P_norm,klasa
20h58m45.2s,+35d00m00.0s,20h59m49.1s,+35d06m14.9s,179,0,,0,0.0,none
21h01m11.7s,+35d00m00.0s,21h02m15.8s,+35d06m18.9s,183,0,,0,0.0,none
21h03m38.2s,+35d00m00.0s,21h04m42.5s,+35d06m22.9s,182,0,,0,0.0,none
21h06m04.6s,+35d00m00.0s,21h07m09.2s,+35d06m26.8s,204,0,,0,0.0,none
21h08m31.1s,+35d00m00.0s,21h09m35.9s,+35d06m30.6s,201,0,,0,0.0,none
21h10m57.6s,+35d00m00.0s,21h12m02.6s,+35d06m34.5s,207,0,,0,0.0,none
21h13m24.1s,+35d00m00.0s,21h14m29.2s,+35d06m38.2s,204,0,,0,0.0,none
21h15m50.6s,+35d00m00.0s,21h16m55.9s,+35d06m42.0s,168,0,,0,0.0,none
21h18m17.1s,+35d00m00.0s,21h19m22.6s,+35d06m45.7s,176,0,,0,0.0,none
21h20m43.6s,+35d00m00.0s,21h21m49.3s,+35d06m49.3s,192,0,,0,0.0,none
21h23m10.1s,+35d00m00.0s,21h24m16.0s,+35d06m52.9s,158,0,,0,0.0,none
21h25m36.6s,+35d00m00.0s,21h26m42.7s,+35d06m56.5s,140,0,,0,0.0,none
21h28m03.1s,+35d00m00.0s,21h29m09.4s,+35d07m00.0s,159,0,,0,0.0,none
21h30m29.6s,+35d00m00.0s,21h31m36.1s,+35d07m03.4s,142,0,,0,0.0,none
21h32m56.1s,+35d00m00.0s,21h34m02.8s,+35d07m06.8s,123,0,,0,0.0,none
21h40m15.5s,+35d00m00.0s,21h41m23.0s,+35d07m16.7s,112,0,,0,0.0,none
21h42m42.0s,+35d00m00.0s,21h43m49.7s,+35d07m20.0s,126,0,,0,0.0,none
21h45m08.5s,+35d00m00.0s,21h46m16.4s,+35d07m23.1s,123,0,,0,0.0,none
21h47m35.0s,+35d00m00.0s,21h48m43.1s,+35d07m26.2s,90,0,,0,0.0,none
19h26m06.6s,+35d30m00.0s,19h27m04.7s,+35d33m16.2s,116,0,,0,0.0,none
19h28m34.0s,+35d30m00.0s,19h29m32.2s,+35d33m21.5s,226,0,,0,0.0,none
19h31m01.4s,+35d30m00.0s,19h31m59.7s,+35d33m26.8s,232,0,,0,0.0,none
19h33m28.8s,+35d30m00.0s,19h34m27.2s,+35d33m32.0s,271,0,,0,0.0,none
19h35m56.2s,+35d30m00.0s,19h36m54.7s,+35d33m37.2s,296,0,,0,0.0,none
19h38m23.6s,+35d30m00.0s,19h39m22.2s,+35d33m42.4s,277,0,,0,0.0,none
19h40m51.0s,+35d30m00.0s,19h41m49.7s,+35d33m47.6s,269,0,,0,0.0,none
19h43m18.4s,+35d30m00.0s,19h44m17.2s,+35d33m52.7s,272,0,,0,0.0,none
19h45m45.8s,+35d30m00.0s,19h46m44.7s,+35d33m57.9s,306,0,,0,0.0,none
19h48m13.2s,+35d30m00.0s,19h49m12.3s,+35d34m02.9s,310,0,,0,0.0,none
19h50m40.6s,+35d30m00.0s,19h51m39.8s,+35d34m08.0s,259,0,,0,0.0,none
19h53m08.0s,+35d30m00.0s,19h54m07.3s,+35d34m13.0s,250,0,,0,0.0,none
19h55m35.4s,+35d30m00.0s,19h56m34.8s,+35d34m18.0s,237,0,,0,0.0,none
19h58m02.8s,+35d30m00.0s,19h59m02.4s,+35d34m23.0s,236,0,,0,0.0,none
20h00m30.2s,+35d30m00.0s,20h01m29.9s,+35d34m27.9s,246,0,,0,0.0,none
20h02m57.6s,+35d30m00.0s,20h03m57.4s,+35d34m32.9s,244,0,,0,0.0,none
20h05m25.0s,+35d30m00.0s,20h06m25.0s,+35d34m37.7s,321,0,,0,0.0,none
20h07m52.4s,+35d30m00.0s,20h08m52.5s,+35d34m42.6s,378,0,,0,0.0,none
20h10m19.8s,+35d30m00.0s,20h11m20.1s,+35d34m47.4s,353,0,,0,0.0,none
20h12m47.2s,+35d30m00.0s,20h13m47.6s,+35d34m52.2s,309,0,,0,0.0,none
20h15m14.6s,+35d30m00.0s,20h16m15.2s,+35d34m56.9s,225,0,,0,0.0,none
20h17m42.0s,+35d30m00.0s,20h18m42.7s,+35d35m01.6s,159,0,,0,0.0,none
20h20m09.4s,+35d30m00.0s,20h21m10.3s,+35d35m06.3s,156,0,,0,0.0,none
20h22m36.8s,+35d30m00.0s,20h23m37.8s,+35d35m11.0s,173,0,,0,0.0,none
20h25m04.2s,+35d30m00.0s,20h26m05.4s,+35d35m15.6s,188,0,,0,0.0,none
20h27m31.6s,+35d30m00.0s,20h28m32.9s,+35d35m20.1s,177,0,,0,0.0,none
20h29m59.0s,+35d30m00.0s,20h31m00.5s,+35d35m24.7s,163,0,,0,0.0,none
20h32m26.4s,+35d30m00.0s,20h33m28.1s,+35d35m29.2s,179,0,,0,0.0,none
20h34m53.8s,+35d30m00.0s,20h35m55.6s,+35d35m33.6s,196,0,,0,0.0,none
20h37m21.2s,+35d30m00.0s,20h38m23.2s,+35d35m38.1s,201,0,,0,0.0,none
20h39m48.6s,+35d30m00.0s,20h40m50.8s,+35d35m42.5s,182,0,,0,0.0,none
20h42m16.0s,+35d30m00.0s,20h43m18.4s,+35d35m46.8s,207,0,,0,0.0,none
20h44m43.4s,+35d30m00.0s,20h45m45.9s,+35d35m51.1s,259,0,,0,0.0,none
20h47m10.8s,+35d30m00.0s,20h48m13.5s,+35d35m55.4s,246,0,,0,0.0,none
20h49m38.2s,+35d30m00.0s,20h50m41.1s,+35d35m59.6s,246,0,,0,0.0,none
20h52m05.6s,+35d30m00.0s,20h53m08.7s,+35d36m03.8s,245,0,,0,0.0,none
20h54m33.0s,+35d30m00.0s,20h55m36.3s,+35d36m07.9s,203,0,,0,0.0,none
20h57m00.4s,+35d30m00.0s,20h58m03.9s,+35d36m12.0s,194,0,,0,0.0,none
20h59m27.8s,+35d30m00.0s,21h00m31.4s,+35d36m16.1s,189,0,,0,0.0,none
21h01m55.2s,+35d30m00.0s,21h02m59.0s,+35d36m20.1s,203,0,,0,0.0,none
21h04m22.6s,+35d30m00.0s,21h05m26.6s,+35d36m24.0s,217,0,,0,0.0,none
21h06m50.0s,+35d30m00.0s,21h07m54.2s,+35d36m28.0s,195,0,,0,0.0,none
21h09m17.4s,+35d30m00.0s,21h10m21.8s,+35d36m31.8s,209,0,,0,0.0,none
21h11m44.8s,+35d30m00.0s,21h12m49.4s,+35d36m35.7s,220,0,,0,0.0,none
21h14m12.2s,+35d30m00.0s,21h15m17.0s,+35d36m39.5s,191,0,,0,0.0,none
21h16m39.6s,+35d30m00.0s,21h17m44.6s,+35d36m43.2s,177,0,,0,0.0,none
21h19m07.0s,+35d30m00.0s,21h20m12.2s,+35d36m46.9s,190,0,,0,0.0,none
21h21m34.4s,+35d30m00.0s,21h22m39.8s,+35d36m50.6s,182,0,,0,0.0,none
21h24m01.8s,+35d30m00.0s,21h25m07.5s,+35d36m54.2s,150,0,,0,0.0,none
21h26m29.2s,+35d30m00.0s,21h27m35.1s,+35d36m57.7s,135,0,,0,0.0,none
21h28m56.6s,+35d30m00.0s,21h30m02.7s,+35d37m01.2s,149,0,,0,0.0,none
21h31m24.0s,+35d30m00.0s,21h32m30.3s,+35d37m04.7s,125,0,,0,0.0,none
21h41m13.6s,+35d30m00.0s,21h42m20.8s,+35d37m18.0s,111,0,,0,0.0,none
21h43m40.9s,+35d30m00.0s,21h44m48.4s,+35d37m21.2s,109,0,,0,0.0,none
21h46m08.3s,+35d30m00.0s,21h47m16.0s,+35d37m24.4s,109,0,,0,0.0,none
21h48m35.7s,+35d30m00.0s,21h49m43.7s,+35d37m27.5s,69,0,,0,0.0,none
19h26m15.0s,+36d00m00.0s,19h27m12.6s,+36d03m16.5s,111,0,,0,0.0,none
19h28m43.3s,+36d00m00.0s,19h29m41.0s,+36d03m21.8s,208,0,,0,0.0,none
19h31m11.6s,+36d00m00.0s,19h32m09.5s,+36d03m27.1s,226,0,,0,0.0,none
19h33m39.9s,+36d00m00.0s,19h34m37.9s,+36d03m32.4s,249,0,,0,0.0,none
19h36m08.3s,+36d00m00.0s,19h37m06.3s,+36d03m37.7s,292,0,,0,0.0,none
19h38m36.6s,+36d00m00.0s,19h39m34.8s,+36d03m42.9s,279,0,,0,0.0,none
19h41m04.9s,+36d00m00.0s,19h42m03.2s,+36d03m48.1s,238,0,,0,0.0,none
19h43m33.3s,+36d00m00.0s,19h44m31.7s,+36d03m53.2s,236,0,,0,0.0,none
19h46m01.6s,+36d00m00.0s,19h47m00.1s,+36d03m58.4s,259,0,,0,0.0,none
19h48m29.9s,+36d00m00.0s,19h49m28.6s,+36d04m03.5s,273,0,,0,0.0,none
19h50m58.2s,+36d00m00.0s,19h51m57.0s,+36d04m08.6s,286,0,,0,0.0,none
19h53m26.6s,+36d00m00.0s,19h54m25.5s,+36d04m13.7s,318,0,,0,0.0,none
19h55m54.9s,+36d00m00.0s,19h56m54.0s,+36d04m18.7s,287,0,,0,0.0,none
19h58m23.2s,+36d00m00.0s,19h59m22.4s,+36d04m23.7s,279,0,,0,0.0,none
20h00m51.5s,+36d00m00.0s,20h01m50.9s,+36d04m28.6s,266,0,,0,0.0,none
20h03m19.9s,+36d00m00.0s,20h04m19.4s,+36d04m33.6s,259,0,,0,0.0,none
20h05m48.2s,+36d00m00.0s,20h06m47.8s,+36d04m38.5s,358,0,,0,0.0,none
20h08m16.5s,+36d00m00.0s,20h09m16.3s,+36d04m43.4s,370,0,,0,0.0,none
20h10m44.9s,+36d00m00.0s,20h11m44.8s,+36d04m48.2s,352,0,,0,0.0,none
20h13m13.2s,+36d00m00.0s,20h14m13.3s,+36d04m53.0s,316,0,,0,0.0,none
20h15m41.5s,+36d00m00.0s,20h16m41.7s,+36d04m57.8s,210,0,,0,0.0,none
20h18m09.8s,+36d00m00.0s,20h19m10.2s,+36d05m02.5s,164,0,,0,0.0,none
20h20m38.2s,+36d00m00.0s,20h21m38.7s,+36d05m07.2s,144,0,,0,0.0,none
20h23m06.5s,+36d00m00.0s,20h24m07.2s,+36d05m11.9s,168,0,,0,0.0,none
20h25m34.8s,+36d00m00.0s,20h26m35.7s,+36d05m16.5s,194,0,,0,0.0,none
20h28m03.2s,+36d00m00.0s,20h29m04.2s,+36d05m21.1s,176,0,,0,0.0,none
20h30m31.5s,+36d00m00.0s,20h31m32.7s,+36d05m25.7s,173,0,,0,0.0,none
20h32m59.8s,+36d00m00.0s,20h34m01.2s,+36d05m30.2s,176,0,,0,0.0,none
20h35m28.1s,+36d00m00.0s,20h36m29.7s,+36d05m34.7s,177,0,,0,0.0,none
20h37m56.5s,+36d00m00.0s,20h38m58.2s,+36d05m39.1s,186,0,,0,0.0,none
20h40m24.8s,+36d00m00.0s,20h41m26.7s,+36d05m43.5s,185,0,,0,0.0,none
20h42m53.1s,+36d00m00.0s,20h43m55.2s,+36d05m47.9s,220,0,,0,0.0,none
20h45m21.5s,+36d00m00.0s,20h46m23.7s,+36d05m52.2s,267,0,,0,0.0,none
20h47m49.8s,+36d00m00.0s,20h48m52.2s,+36d05m56.5s,263,0,,0,0.0,none
20h50m18.1s,+36d00m00.0s,20h51m20.7s,+36d06m00.7s,242,0,,0,0.0,none
20h52m46.4s,+36d00m00.0s,20h53m49.3s,+36d06m04.9s,227,0,,0,0.0,none
20h55m14.8s,+36d00m00.0s,20h56m17.8s,+36d06m09.1s,222,0,,0,0.0,none
20h57m43.1s,+36d00m00.0s,20h58m46.3s,+36d06m13.2s,209,0,,0,0.0,none
21h00m11.4s,+36d00m00.0s,21h01m14.8s,+36d06m17.3s,191,0,,0,0.0,none
21h02m39.8s,+36d00m00.0s,21h03m43.4s,+36d06m21.3s,211,0,,0,0.0,none
21h05m08.1s,+36d00m00.0s,21h06m11.9s,+36d06m25.3s,221,0,,0,0.0,none
21h07m36.4s,+36d00m00.0s,21h08m40.4s,+36d06m29.2s,206,0,,0,0.0,none
21h10m04.7s,+36d00m00.0s,21h11m09.0s,+36d06m33.1s,200,0,,0,0.0,none
21h12m33.1s,+36d00m00.0s,21h13m37.5s,+36d06m36.9s,202,0,,0,0.0,none
21h15m01.4s,+36d00m00.0s,21h16m06.0s,+36d06m40.7s,190,0,,0,0.0,none
21h17m29.7s,+36d00m00.0s,21h18m34.6s,+36d06m44.5s,172,0,,0,0.0,none
21h19m58.0s,+36d00m00.0s,21h21m03.1s,+36d06m48.2s,168,0,,0,0.0,none
21h22m26.4s,+36d00m00.0s,21h23m31.6s,+36d06m51.8s,173,0,,0,0.0,none
21h24m54.7s,+36d00m00.0s,21h26m00.2s,+36d06m55.4s,165,0,,0,0.0,none
21h27m23.0s,+36d00m00.0s,21h28m28.7s,+36d06m59.0s,132,0,,0,0.0,none
21h29m51.4s,+36d00m00.0s,21h30m57.3s,+36d07m02.5s,142,0,,0,0.0,none
21h32m19.7s,+36d00m00.0s,21h33m25.8s,+36d07m06.0s,150,0,,0,0.0,none
21h39m44.7s,+36d00m00.0s,21h40m51.5s,+36d07m16.1s,144,0,,0,0.0,none
21h42m13.0s,+36d00m00.0s,21h43m20.1s,+36d07m19.3s,120,0,,0,0.0,none
21h44m41.3s,+36d00m00.0s,21h45m48.6s,+36d07m22.5s,108,0,,0,0.0,none
21h47m09.7s,+36d00m00.0s,21h48m17.2s,+36d07m25.7s,112,0,,0,0.0,none
19h26m23.5s,+36d30m00.0s,19h27m20.7s,+36d33m16.8s,77,0,,0,0.0,none
19h28m52.8s,+36d30m00.0s,19h29m50.1s,+36d33m22.2s,168,0,,0,0.0,none
19h31m22.1s,+36d30m00.0s,19h32m19.5s,+36d33m27.5s,206,0,,0,0.0,none
19h33m51.4s,+36d30m00.0s,19h34m48.9s,+36d33m32.8s,224,0,,0,0.0,none
19h36m20.6s,+36d30m00.0s,19h37m18.3s,+36d33m38.1s,238,0,,0,0.0,none
19h38m49.9s,+36d30m00.0s,19h39m47.7s,+36d33m43.3s,230,0,,0,0.0,none
19h41m19.2s,+36d30m00.0s,19h42m17.1s,+36d33m48.6s,213,0,,0,0.0,none
19h43m48.5s,+36d30m00.0s,19h44m46.5s,+36d33m53.8s,206,0,,0,0.0,none
19h46m17.8s,+36d30m00.0s,19h47m15.9s,+36d33m58.9s,204,0,,0,0.0,none
19h48m47.0s,+36d30m00.0s,19h49m45.3s,+36d34m04.1s,246,0,,0,0.0,none
19h51m16.3s,+36d30m00.0s,19h52m14.7s,+36d34m09.2s,284,0,,0,0.0,none
19h53m45.6s,+36d30m00.0s,19h54m44.1s,+36d34m14.3s,303,0,,0,0.0,none
19h56m14.9s,+36d30m00.0s,19h57m13.6s,+36d34m19.4s,296,0,,0,0.0,none
19h58m44.2s,+36d30m00.0s,19h59m43.0s,+36d34m24.4s,273,0,,0,0.0,none
20h01m13.4s,+36d30m00.0s,20h02m12.4s,+36d34m29.4s,253,0,,0,0.0,none
20h03m42.7s,+36d30m00.0s,20h04m41.8s,+36d34m34.3s,239,0,,0,0.0,none
20h06m12.0s,+36d30m00.0s,20h07m11.3s,+36d34m39.3s,288,0,,0,0.0,none
20h08m41.3s,+36d30m00.0s,20h09m40.7s,+36d34m44.2s,344,0,,0,0.0,none
20h11m10.6s,+36d30m00.0s,20h12m10.1s,+36d34m49.0s,349,0,,0,0.0,none
20h13m39.8s,+36d30m00.0s,20h14m39.6s,+36d34m53.9s,305,0,,0,0.0,none
20h16m09.1s,+36d30m00.0s,20h17m09.0s,+36d34m58.7s,242,0,,0,0.0,none
20h18m38.4s,+36d30m00.0s,20h19m38.4s,+36d35m03.4s,207,0,,0,0.0,none
20h21m07.7s,+36d30m00.0s,20h22m07.9s,+36d35m08.2s,206,0,,0,0.0,none
20h23m37.0s,+36d30m00.0s,20h24m37.3s,+36d35m12.8s,193,0,,0,0.0,none
20h26m06.3s,+36d30m00.0s,20h27m06.8s,+36d35m17.5s,177,0,,0,0.0,none
20h28m35.5s,+36d30m00.0s,20h29m36.2s,+36d35m22.1s,167,0,,0,0.0,none
20h31m04.8s,+36d30m00.0s,20h32m05.7s,+36d35m26.7s,167,0,,0,0.0,none
20h33m34.1s,+36d30m00.0s,20h34m35.1s,+36d35m31.2s,167,0,,0,0.0,none
20h36m03.4s,+36d30m00.0s,20h37m04.6s,+36d35m35.7s,151,0,,0,0.0,none
20h38m32.7s,+36d30m00.0s,20h39m34.1s,+36d35m40.2s,160,0,,0,0.0,none
20h41m01.9s,+36d30m00.0s,20h42m03.5s,+36d35m44.6s,194,0,,0,0.0,none
20h43m31.2s,+36d30m00.0s,20h44m33.0s,+36d35m49.0s,241,0,,0,0.0,none
20h46m00.5s,+36d30m00.0s,20h47m02.5s,+36d35m53.3s,265,0,,0,0.0,none
20h48m29.8s,+36d30m00.0s,20h49m31.9s,+36d35m57.6s,258,0,,0,0.0,none
20h50m59.1s,+36d30m00.0s,20h52m01.4s,+36d36m01.9s,253,0,,0,0.0,none
20h53m28.3s,+36d30m00.0s,20h54m30.9s,+36d36m06.1s,237,0,,0,0.0,none
20h55m57.6s,+36d30m00.0s,20h57m00.3s,+36d36m10.3s,234,0,,0,0.0,none
20h58m26.9s,+36d30m00.0s,20h59m29.8s,+36d36m14.4s,227,0,,0,0.0,none
21h00m56.2s,+36d30m00.0s,21h01m59.3s,+36d36m18.5s,197,0,,0,0.0,none
21h03m25.5s,+36d30m00.0s,21h04m28.8s,+36d36m22.5s,214,0,,0,0.0,none
21h05m54.7s,+36d30m00.0s,21h06m58.3s,+36d36m26.5s,223,0,,0,0.0,none
21h08m24.0s,+36d30m00.0s,21h09m27.8s,+36d36m30.4s,228,0,,0,0.0,none
21h10m53.3s,+36d30m00.0s,21h11m57.3s,+36d36m34.3s,232,0,,0,0.0,none
21h13m22.6s,+36d30m00.0s,21h14m26.8s,+36d36m38.2s,201,0,,0,0.0,none
21h15m51.9s,+36d30m00.0s,21h16m56.2s,+36d36m42.0s,189,0,,0,0.0,none
21h18m21.1s,+36d30m00.0s,21h19m25.7s,+36d36m45.8s,178,0,,0,0.0,none
21h20m50.4s,+36d30m00.0s,21h21m55.2s,+36d36m49.5s,169,0,,0,0.0,none
21h23m19.7s,+36d30m00.0s,21h24m24.7s,+36d36m53.1s,192,0,,0,0.0,none
21h25m49.0s,+36d30m00.0s,21h26m54.2s,+36d36m56.7s,195,0,,0,0.0,none
21h28m18.3s,+36d30m00.0s,21h29m23.8s,+36d37m00.3s,171,0,,0,0.0,none
21h30m47.5s,+36d30m00.0s,21h31m53.3s,+36d37m03.8s,170,0,,0,0.0,none
21h33m16.8s,+36d30m00.0s,21h34m22.8s,+36d37m07.3s,163,0,,0,0.0,none
21h35m46.1s,+36d30m00.0s,21h36m52.3s,+36d37m10.7s,140,0,,0,0.0,none
21h38m15.4s,+36d30m00.0s,21h39m21.8s,+36d37m14.1s,133,0,,0,0.0,none
21h40m44.7s,+36d30m00.0s,21h41m51.3s,+36d37m17.4s,139,0,,0,0.0,none
21h43m13.9s,+36d30m00.0s,21h44m20.8s,+36d37m20.6s,121,0,,0,0.0,none
21h45m43.2s,+36d30m00.0s,21h46m50.3s,+36d37m23.9s,121,0,,0,0.0,none
21h48m12.5s,+36d30m00.0s,21h49m19.9s,+36d37m27.0s,99,0,,0,0.0,none
19h29m02.6s,+37d00m00.0s,19h29m59.4s,+37d03m22.5s,137,0,,0,0.0,none
19h31m32.8s,+37d00m00.0s,19h32m29.8s,+37d03m27.9s,196,0,,0,0.0,none
19h34m03.1s,+37d00m00.0s,19h35m00.2s,+37d03m33.2s,209,0,,0,0.0,none
19h36m33.3s,+37d00m00.0s,19h37m30.5s,+37d03m38.5s,228,0,,0,0.0,none
19h39m03.6s,+37d00m00.0s,19h40m00.9s,+37d03m43.8s,216,0,,0,0.0,none
19h41m33.8s,+37d00m00.0s,19h42m31.3s,+37d03m49.1s,207,0,,0,0.0,none
19h44m04.1s,+37d00m00.0s,19h45m01.7s,+37d03m54.3s,206,0,,0,0.0,none
19h46m34.4s,+37d00m00.0s,19h47m32.1s,+37d03m59.5s,206,0,,0,0.0,none
19h49m04.6s,+37d00m00.0s,19h50m02.5s,+37d04m04.7s,246,0,,0,0.0,none
19h51m34.9s,+37d00m00.0s,19h52m32.9s,+37d04m09.8s,266,0,,0,0.0,none
19h54m05.1s,+37d00m00.0s,19h55m03.3s,+37d04m14.9s,272,0,,0,0.0,none
19h56m35.4s,+37d00m00.0s,19h57m33.6s,+37d04m20.0s,297,0,,0,0.0,none
19h59m05.6s,+37d00m00.0s,20h00m04.0s,+37d04m25.1s,288,0,,0,0.0,none
20h01m35.9s,+37d00m00.0s,20h02m34.5s,+37d04m30.1s,266,0,,0,0.0,none
20h04m06.2s,+37d00m00.0s,20h05m04.9s,+37d04m35.1s,267,0,,0,0.0,none
20h06m36.4s,+37d00m00.0s,20h07m35.3s,+37d04m40.1s,292,0,,0,0.0,none
20h09m06.7s,+37d00m00.0s,20h10m05.7s,+37d04m45.0s,344,0,,0,0.0,none
20h11m36.9s,+37d00m00.0s,20h12m36.1s,+37d04m49.9s,354,0,,0,0.0,none
20h14m07.2s,+37d00m00.0s,20h15m06.5s,+37d04m54.7s,308,0,,0,0.0,none
20h16m37.4s,+37d00m00.0s,20h17m36.9s,+37d04m59.6s,256,0,,0,0.0,none
20h19m07.7s,+37d00m00.0s,20h20m07.3s,+37d05m04.4s,216,0,,0,0.0,none
20h21m37.9s,+37d00m00.0s,20h22m37.8s,+37d05m09.1s,216,0,,0,0.0,none
20h24m08.2s,+37d00m00.0s,20h25m08.2s,+37d05m13.8s,207,0,,0,0.0,none
20h26m38.5s,+37d00m00.0s,20h27m38.6s,+37d05m18.5s,169,0,,0,0.0,none
20h29m08.7s,+37d00m00.0s,20h30m09.1s,+37d05m23.1s,156,0,,0,0.0,none
20h31m39.0s,+37d00m00.0s,20h32m39.5s,+37d05m27.7s,162,0,,0,0.0,none
20h34m09.2s,+37d00m00.0s,20h35m09.9s,+37d05m32.3s,142,0,,0,0.0,none
20h36m39.5s,+37d00m00.0s,20h37m40.4s,+37d05m36.8s,132,0,,0,0.0,none
20h39m09.7s,+37d00m00.0s,20h40m10.8s,+37d05m41.3s,160,0,,0,0.0,none
20h41m40.0s,+37d00m00.0s,20h42m41.3s,+37d05m45.7s,217,0,,0,0.0,none
20h44m10.3s,+37d00m00.0s,20h45m11.7s,+37d05m50.1s,239,0,,0,0.0,none
20h46m40.5s,+37d00m00.0s,20h47m42.2s,+37d05m54.5s,220,0,,0,0.0,none
20h49m10.8s,+37d00m00.0s,20h50m12.6s,+37d05m58.8s,229,0,,0,0.0,none
20h51m41.0s,+37d00m00.0s,20h52m43.1s,+37d06m03.1s,248,0,,0,0.0,none
20h54m11.3s,+37d00m00.0s,20h55m13.5s,+37d06m07.3s,256,0,,0,0.0,none
20h56m41.5s,+37d00m00.0s,20h57m44.0s,+37d06m11.5s,245,0,,0,0.0,none
20h59m11.8s,+37d00m00.0s,21h00m14.4s,+37d06m15.6s,227,0,,0,0.0,none
21h01m42.0s,+37d00m00.0s,21h02m44.9s,+37d06m19.7s,208,0,,0,0.0,none
21h04m12.3s,+37d00m00.0s,21h05m15.4s,+37d06m23.8s,208,0,,0,0.0,none
21h06m42.6s,+37d00m00.0s,21h07m45.8s,+37d06m27.8s,235,0,,0,0.0,none
21h09m12.8s,+37d00m00.0s,21h10m16.3s,+37d06m31.7s,243,0,,0,0.0,none
21h11m43.1s,+37d00m00.0s,21h12m46.8s,+37d06m35.6s,229,0,,0,0.0,none
21h14m13.3s,+37d00m00.0s,21h15m17.3s,+37d06m39.5s,214,0,,0,0.0,none
21h16m43.6s,+37d00m00.0s,21h17m47.7s,+37d06m43.3s,205,0,,0,0.0,none
21h19m13.8s,+37d00m00.0s,21h20m18.2s,+37d06m47.1s,201,0,,0,0.0,none
21h21m44.1s,+37d00m00.0s,21h22m48.7s,+37d06m50.8s,189,0,,0,0.0,none
21h24m14.4s,+37d00m00.0s,21h25m19.2s,+37d06m54.5s,207,0,,0,0.0,none
21h26m44.6s,+37d00m00.0s,21h27m49.7s,+37d06m58.1s,192,0,,0,0.0,none
21h29m14.9s,+37d00m00.0s,21h30m20.1s,+37d07m01.6s,157,0,,0,0.0,none
21h31m45.1s,+37d00m00.0s,21h32m50.6s,+37d07m05.2s,149,0,,0,0.0,none
21h34m15.4s,+37d00m00.0s,21h35m21.1s,+37d07m08.6s,118,0,,0,0.0,none
21h36m45.6s,+37d00m00.0s,21h37m51.6s,+37d07m12.0s,125,0,,0,0.0,none
21h39m15.9s,+37d00m00.0s,21h40m22.1s,+37d07m15.4s,148,0,,0,0.0,none
21h41m46.1s,+37d00m00.0s,21h42m52.6s,+37d07m18.7s,137,0,,0,0.0,none
21h44m16.4s,+37d00m00.0s,21h45m23.1s,+37d07m22.0s,119,0,,0,0.0,none
21h46m46.7s,+37d00m00.0s,21h47m53.6s,+37d07m25.2s,106,0,,0,0.0,none
21h49m16.9s,+37d00m00.0s,21h50m24.1s,+37d07m28.4s,91,0,,0,0.0,none
21h51m47.2s,+37d00m00.0s,21h52m54.6s,+37d07m31.5s,109,0,,0,0.0,none
21h54m17.4s,+37d00m00.0s,21h55m25.1s,+37d07m34.5s,137,0,,0,0.0,none
21h56m47.7s,+37d00m00.0s,21h57m55.6s,+37d07m37.5s,89,0,,0,0.0,none
19h29m12.6s,+37d30m00.0s,19h30m09.0s,+37d33m22.9s,131,0,,0,0.0,none
19h31m43.8s,+37d30m00.0s,19h32m40.4s,+37d33m28.3s,201,0,,0,0.0,none
19h34m15.1s,+37d30m00.0s,19h35m11.7s,+37d33m33.6s,189,0,,0,0.0,none
19h36m46.3s,+37d30m00.0s,19h37m43.1s,+37d33m39.0s,211,0,,0,0.0,none
19h39m17.6s,+37d30m00.0s,19h40m14.5s,+37d33m44.3s,228,0,,0,0.0,none
19h41m48.9s,+37d30m00.0s,19h42m45.9s,+37d33m49.6s,230,0,,0,0.0,none
19h44m20.1s,+37d30m00.0s,19h45m17.3s,+37d33m54.9s,241,0,,0,0.0,none
19h46m51.4s,+37d30m00.0s,19h47m48.7s,+37d34m00.1s,240,0,,0,0.0,none
19h49m22.6s,+37d30m00.0s,19h50m20.1s,+37d34m05.3s,259,0,,0,0.0,none
19h51m53.9s,+37d30m00.0s,19h52m51.4s,+37d34m10.5s,280,0,,0,0.0,none
19h54m25.1s,+37d30m00.0s,19h55m22.8s,+37d34m15.6s,307,0,,0,0.0,none
19h56m56.4s,+37d30m00.0s,19h57m54.3s,+37d34m20.7s,300,0,,0,0.0,none
19h59m27.6s,+37d30m00.0s,20h00m25.7s,+37d34m25.8s,277,0,,0,0.0,none
20h01m58.9s,+37d30m00.0s,20h02m57.1s,+37d34m30.9s,290,0,,0,0.0,none
20h04m30.2s,+37d30m00.0s,20h05m28.5s,+37d34m35.9s,280,0,,0,0.0,none
20h07m01.4s,+37d30m00.0s,20h07m59.9s,+37d34m40.9s,274,0,,0,0.0,none
20h09m32.7s,+37d30m00.0s,20h10m31.3s,+37d34m45.8s,296,0,,0,0.0,none
20h12m03.9s,+37d30m00.0s,20h13m02.7s,+37d34m50.8s,287,0,,0,0.0,none
20h14m35.2s,+37d30m00.0s,20h15m34.1s,+37d34m55.6s,295,0,,0,0.0,none
20h17m06.4s,+37d30m00.0s,20h18m05.6s,+37d35m00.5s,261,0,,0,0.0,none
20h19m37.7s,+37d30m00.0s,20h20m37.0s,+37d35m05.3s,193,0,,0,0.0,none
20h22m09.0s,+37d30m00.0s,20h23m08.4s,+37d35m10.1s,178,0,,0,0.0,none
20h24m40.2s,+37d30m00.0s,20h25m39.9s,+37d35m14.8s,177,0,,0,0.0,none
20h27m11.5s,+37d30m00.0s,20h28m11.3s,+37d35m19.5s,166,0,,0,0.0,none
