center_RA,center_DEC,center_RA_current,center_DEC_current,g_star,g_gal,galaxies,P_raw,P_norm,klasa
03h21m35.0s,+41d24m00.0s,03h23m20.8s,+41d29m37.5s,105,4,NGC  1272; NGC  1275; NGC  1278; NGC  1282,1680,18.666666666666668,B
03h20m10.3s,+41d12m00.0s,03h21m55.9s,+41d17m40.0s,105,4,NGC  1272; NGC  1275; NGC  1278; NGC  1282,1680,18.666666666666668,B
03h17m42.7s,+41d00m00.0s,03h19m27.8s,+41d05m44.4s,93,4,NGC  1250; IC    310; NGC  1272; NGC  1282,1488,16.533333333333335,B
03h21m56.1s,+41d36m00.0s,03h23m42.1s,+41d41m36.8s,91,4,NGC  1272; NGC  1275; NGC  1278; NGC  1282,1456,16.177777777777777,B
03h16m55.4s,+41d48m00.0s,03h18m41.2s,+41d53m45.8s,89,4,NGC  1250; IC    310; NGC  1265; NGC  1272,1424,15.822222222222223,C
03h21m13.0s,+41d48m00.0s,03h22m59.1s,+41d53m38.1s,85,4,NGC  1272; NGC  1275; NGC  1278; NGC  1282,1360,15.11111111111111,C
03h22m17.9s,+41d12m00.0s,03h24m03.6s,+41d17m36.2s,107,3,NGC  1275; NGC  1278; NGC  1282,963,10.7,B
03h17m15.9s,+42d00m00.0s,03h19m01.9s,+42d05m45.1s,101,3,NGC  1265; NGC  1275; NGC  1278,909,10.1,B
03h18m46.3s,+41d00m00.0s,03h20m31.5s,+41d05m42.5s,100,3,IC    310; NGC  1272; NGC  1282,900,10.0,B
03h18m20.5s,+42d00m00.0s,03h20m06.6s,+42d05m43.2s,96,3,NGC  1265; NGC  1275; NGC  1278,864,9.6,B
03h22m17.4s,+41d48m00.0s,03h24m03.6s,+41d53m36.2s,96,3,NGC  1275; NGC  1278; NGC  1282,864,9.6,B
03h16m15.0s,+41d24m00.0s,03h18m00.4s,+41d29m46.9s,96,3,NGC  1250; IC    310; NGC  1265,864,9.6,B
03h20m29.7s,+42d00m00.0s,03h22m15.9s,+42d05m39.4s,94,3,NGC  1265; NGC  1275; NGC  1278,846,9.4,B
03h16m35.1s,+41d36m00.0s,03h18m20.7s,+41d41m46.4s,90,3,NGC  1250; IC    310; NGC  1265,810,9.0,B
03h16m58.9s,+41d12m00.0s,03h18m44.2s,+41d17m45.7s,90,3,NGC  1250; IC    310; NGC  1272,810,9.0,B
03h19m25.1s,+42d00m00.0s,03h21m11.2s,+42d05m41.3s,90,3,NGC  1265; NGC  1275; NGC  1278,810,9.0,B
03h15m51.0s,+41d48m00.0s,03h17m36.7s,+41d53m47.6s,89,3,NGC  1250; IC    310; NGC  1265,801,8.9,C
03h04m29.6s,+42d48m00.0s,03h06m15.0s,+42d54m07.2s,116,2,NGC  1175; IC    284,464,5.155555555555556,none
02h58m45.5s,+44d48m00.0s,03h00m32.1s,+44d54m16.7s,108,2,NGC  1160; NGC  1161,432,4.8,none
03h03m56.2s,+45d12m00.0s,03h05m43.6s,+45d18m08.1s,107,2,NGC  1160; NGC  1161,428,4.7555555555555555,none
03h05m35.0s,+42d48m00.0s,03h07m20.5s,+42d54m05.3s,107,2,NGC  1175; IC    284,428,4.7555555555555555,none
03h21m57.1s,+41d00m00.0s,03h23m42.6s,+41d05m36.8s,107,2,NGC  1272; NGC  1282,428,4.7555555555555555,none
03h04m20.8s,+42d00m00.0s,03h06m05.6s,+42d06m07.4s,106,2,NGC  1175; IC    284,424,4.711111111111111,none
03h04m39.1s,+42d12m00.0s,03h06m24.0s,+42d18m06.9s,106,2,NGC  1175; IC    284,424,4.711111111111111,none
03h04m11.0s,+42d36m00.0s,03h05m56.2s,+42d42m07.7s,105,2,NGC  1175; IC    284,420,4.666666666666667,none
03h02m48.1s,+45d12m00.0s,03h04m35.4s,+45d18m10.0s,105,2,NGC  1160; NGC  1161,420,4.666666666666667,none
03h01m39.9s,+45d12m00.0s,03h03m27.1s,+45d18m11.9s,103,2,NGC  1160; NGC  1161,412,4.5777777777777775,none
03h02m08.5s,+44d48m00.0s,03h03m55.4s,+44d54m11.1s,103,2,NGC  1160; NGC  1161,412,4.5777777777777775,none
03h05m43.9s,+42d12m00.0s,03h07m28.9s,+42d18m05.1s,103,2,NGC  1175; IC    284,412,4.5777777777777775,none
03h20m53.5s,+41d00m00.0s,03h22m38.9s,+41d05m38.7s,102,2,NGC  1272; NGC  1282,408,4.533333333333333,none
03h04m57.5s,+42d24m00.0s,03h06m42.7s,+42d30m06.4s,101,2,NGC  1175; IC    284,404,4.488888888888889,none
02h59m23.7s,+45d12m00.0s,03h01m10.6s,+45d18m15.6s,101,2,NGC  1160; NGC  1161,404,4.488888888888889,none
03h05m25.4s,+42d00m00.0s,03h07m10.3s,+42d06m05.6s,101,2,NGC  1175; IC    284,404,4.488888888888889,none
03h03m52.5s,+42d24m00.0s,03h05m37.6s,+42d30m08.2s,101,2,NGC  1175; IC    284,404,4.488888888888889,none
02h59m04.5s,+45d00m00.0s,03h00m51.2s,+45d06m16.1s,100,2,NGC  1160; NGC  1161,400,4.444444444444445,none
03h01m49.0s,+44d36m00.0s,03h03m35.7s,+44d42m11.6s,99,2,NGC  1160; NGC  1161,396,4.4,none
03h05m16.2s,+42d36m00.0s,03h07m01.5s,+42d42m05.9s,99,2,NGC  1175; IC    284,396,4.4,none
03h19m49.9s,+41d00m00.0s,03h21m35.2s,+41d05m40.6s,98,2,NGC  1272; NGC  1282,392,4.355555555555555,none
03h03m34.3s,+42d12m00.0s,03h05m19.1s,+42d18m08.7s,98,2,NGC  1175; IC    284,392,4.355555555555555,none
02h59m53.2s,+44d48m00.0s,03h01m39.8s,+44d54m14.8s,97,2,NGC  1160; NGC  1161,388,4.311111111111111,none
03h06m02.5s,+42d24m00.0s,03h07m47.8s,+42d30m04.6s,97,2,NGC  1175; IC    284,388,4.311111111111111,none
03h06m30.0s,+42d00m00.0s,03h08m15.0s,+42d06m03.8s,97,2,NGC  1175; IC    284,388,4.311111111111111,none
03h00m31.8s,+45d12m00.0s,03h02m18.9s,+45d18m13.7s,96,2,NGC  1160; NGC  1161,384,4.266666666666667,none
03h02m56.4s,+44d36m00.0s,03h04m43.2s,+44d42m09.7s,96,2,NGC  1160; NGC  1161,384,4.266666666666667,none
03h01m00.8s,+44d48m00.0s,03h02m47.6s,+44d54m12.9s,96,2,NGC  1160; NGC  1161,384,4.266666666666667,none
03h16m39.1s,+41d00m00.0s,03h18m24.1s,+41d05m46.2s,95,2,NGC  1250; IC    310,380,4.222222222222222,none
03h06m40.4s,+42d48m00.0s,03h08m26.1s,+42d54m03.5s,95,2,NGC  1175; IC    284,380,4.222222222222222,none
03h03m16.1s,+44d48m00.0s,03h05m03.1s,+44d54m09.2s,95,2,NGC  1160; NGC  1161,380,4.222222222222222,none
03h00m12.4s,+45d00m00.0s,03h01m59.3s,+45d06m14.3s,95,2,NGC  1160; NGC  1161,380,4.222222222222222,none
03h15m55.2s,+41d12m00.0s,03h17m40.3s,+41d17m47.5s,94,2,NGC  1250; IC    310,376,4.177777777777778,none
03h14m46.6s,+41d48m00.0s,03h16m32.2s,+41d53m49.5s,94,2,NGC  1250; IC    310,376,4.177777777777778,none
03h06m48.7s,+42d12m00.0s,03h08m33.8s,+42d18m03.3s,94,2,NGC  1175; IC    284,376,4.177777777777778,none
02h58m26.8s,+44d36m00.0s,03h00m13.1s,+44d42m17.2s,93,2,NGC  1160; NGC  1161,372,4.133333333333334,none
03h14m51.4s,+41d12m00.0s,03h16m36.4s,+41d17m49.4s,92,2,NGC  1250; IC    310,368,4.088888888888889,none
03h06m21.4s,+42d36m00.0s,03h08m06.8s,+42d42m04.0s,92,2,NGC  1175; IC    284,368,4.088888888888889,none
02h59m34.2s,+44d36m00.0s,03h01m20.6s,+44d42m15.3s,92,2,NGC  1160; NGC  1161,368,4.088888888888889,none
03h02m28.2s,+45d00m00.0s,03h04m15.3s,+45d06m10.5s,92,2,NGC  1160; NGC  1161,368,4.088888888888889,none
03h14m26.8s,+41d36m00.0s,03h16m12.1s,+41d41m50.1s,92,2,NGC  1250; IC    310,368,4.088888888888889,none
03h14m07.1s,+41d24m00.0s,03h15m52.2s,+41d29m50.7s,91,2,NGC  1250; IC    310,364,4.044444444444444,none
03h01m20.3s,+45d00m00.0s,03h03m07.3s,+45d06m12.4s,91,2,NGC  1160; NGC  1161,364,4.044444444444444,none
03h15m35.5s,+41d00m00.0s,03h17m20.4s,+41d05m48.1s,91,2,NGC  1250; IC    310,364,4.044444444444444,none
03h14m31.9s,+41d00m00.0s,03h16m16.7s,+41d05m50.0s,91,2,NGC  1250; IC    310,364,4.044444444444444,none
03h15m11.0s,+41d24m00.0s,03h16m56.3s,+41d29m48.8s,89,2,NGC  1250; IC    310,356,3.9555555555555557,none
03h00m41.6s,+44d36m00.0s,03h02m28.1s,+44d42m13.5s,86,2,NGC  1160; NGC  1161,344,3.8222222222222224,none
03h03m36.1s,+45d00m00.0s,03h05m23.3s,+45d06m08.6s,86,2,NGC  1160; NGC  1161,344,3.8222222222222224,none
03h15m30.9s,+41d36m00.0s,03h17m16.4s,+41d41m48.2s,85,2,NGC  1250; IC    310,340,3.7777777777777777,none
03h07m07.5s,+42d24m00.0s,03h08m52.9s,+42d30m02.7s,85,2,NGC  1175; IC    284,340,3.7777777777777777,none
03h21m34.3s,+42d00m00.0s,03h23m20.6s,+42d05m37.5s,79,2,NGC  1275; NGC  1278,316,3.511111111111111,none
02h48m57.6s,+47d24m00.0s,02h50m45.3s,+47d30m32.3s,124,1,IC    257,124,1.3777777777777778,none
02h47m28.6s,+47d12m00.0s,02h49m16.0s,+47d18m34.7s,123,1,IC    257,123,1.3666666666666667,none
02h48m39.3s,+47d12m00.0s,02h50m26.7s,+47d18m32.8s,122,1,IC    257,122,1.3555555555555556,none
02h47m46.7s,+47d24m00.0s,02h49m34.2s,+47d30m34.2s,122,1,IC    257,122,1.3555555555555556,none
02h49m49.9s,+47d12m00.0s,02h51m37.5s,+47d18m31.0s,121,1,IC    257,121,1.3444444444444446,none
02h51m00.6s,+47d12m00.0s,02h52m48.3s,+47d18m29.1s,121,1,IC    257,121,1.3444444444444446,none
02h50m08.5s,+47d24m00.0s,02h51m56.4s,+47d30m30.5s,120,1,IC    257,120,1.3333333333333333,none
03h03m24.2s,+42d48m00.0s,03h05m09.5s,+42d54m09.0s,117,1,NGC  1175,117,1.3,none
02h46m53.1s,+46d48m00.0s,02h48m40.0s,+46d54m35.6s,116,1,IC    257,116,1.288888888888889,none
02h51m19.4s,+47d24m00.0s,02h53m07.4s,+47d30m28.6s,116,1,IC    257,116,1.288888888888889,none
02h47m10.7s,+47d00m00.0s,02h48m57.9s,+47d06m35.1s,115,1,IC    257,115,1.2777777777777777,none
02h52m30.4s,+47d24m00.0s,02h54m18.5s,+47d30m26.7s,114,1,IC    257,114,1.2666666666666666,none
03h00m54.5s,+46d48m00.0s,03h02m43.1s,+46d54m13.1s,114,1,NGC  1169,114,1.2666666666666666,none
03h36m53.6s,+39d24m00.0s,03h38m38.9s,+39d29m09.3s,114,1,A   0331+39,114,1.2666666666666666,none
02h52m11.2s,+47d12m00.0s,02h53m59.1s,+47d18m27.2s,114,1,IC    257,114,1.2666666666666666,none
03h36m35.9s,+39d48m00.0s,03h38m21.6s,+39d53m09.8s,112,1,A   0331+39,112,1.2444444444444445,none
03h22m39.0s,+41d24m00.0s,03h24m24.9s,+41d29m35.5s,111,1,NGC  1282,111,1.2333333333333334,none
02h49m31.5s,+47d00m00.0s,02h51m18.9s,+47d06m31.5s,110,1,IC    257,110,1.2222222222222223,none
02h50m41.9s,+47d00m00.0s,02h52m29.4s,+47d06m29.6s,110,1,IC    257,110,1.2222222222222223,none
03h32m26.0s,+39d48m00.0s,03h34m11.3s,+39d53m17.6s,110,1,A   0331+39,110,1.2222222222222223,none
02h48m21.1s,+47d00m00.0s,02h50m08.4s,+47d06m33.3s,110,1,IC    257,110,1.2222222222222223,none
03h33m28.5s,+39d48m00.0s,03h35m13.9s,+39d53m15.7s,110,1,A   0331+39,110,1.2222222222222223,none
03h02m18.8s,+42d48m00.0s,03h04m04.0s,+42d54m10.8s,109,1,NGC  1175,109,1.211111111111111,none
03h02m04.6s,+46d48m00.0s,03h03m53.3s,+46d54m11.1s,109,1,NGC  1169,109,1.211111111111111,none
03h05m18.8s,+46d00m00.0s,03h07m07.2s,+46d06m05.7s,109,1,NGC  1169,109,1.211111111111111,none
03h16m11.3s,+42d00m00.0s,03h17m57.2s,+42d05m47.0s,108,1,NGC  1265,108,1.2,none
02h51m15.0s,+46d36m00.0s,02h53m02.2s,+46d42m28.7s,108,1,IC    257,108,1.2,none
03h36m13.6s,+39d36m00.0s,03h37m59.0s,+39d41m10.5s,107,1,A   0331+39,107,1.1888888888888889,none
03h03m08.2s,+45d24m00.0s,03h04m55.7s,+45d30m09.4s,107,1,NGC  1160,107,1.1888888888888889,none
03h03m14.7s,+46d48m00.0s,03h05m03.6s,+46d54m09.2s,106,1,NGC  1169,106,1.1777777777777778,none
03h00m42.4s,+46d00m00.0s,03h02m30.3s,+46d06m13.4s,106,1,NGC  1169,106,1.1777777777777778,none
03h16m31.8s,+42d12m00.0s,03h18m17.9s,+42d17m46.4s,106,1,NGC  1265,106,1.1777777777777778,none
02h52m24.9s,+46d36m00.0s,02h54m12.2s,+46d42m26.9s,105,1,IC    257,105,1.1666666666666667,none
03h01m59.8s,+45d24m00.0s,03h03m47.2s,+45d30m11.3s,105,1,NGC  1160,105,1.1666666666666667,none
03h03m00.6s,+46d00m00.0s,03h04m48.7s,+46d06m09.6s,105,1,NGC  1169,105,1.1666666666666667,none
02h51m52.3s,+47d00m00.0s,02h53m40.0s,+47d06m27.8s,105,1,IC    257,105,1.1666666666666667,none
03h07m45.9s,+42d48m00.0s,03h09m31.6s,+42d54m01.6s,104,1,IC    284,104,1.1555555555555554,none
03h17m36.6s,+42d12m00.0s,03h19m22.8s,+42d17m44.5s,104,1,NGC  1265,104,1.1555555555555554,none
03h01m51.5s,+46d00m00.0s,03h03m39.5s,+46d06m11.5s,104,1,NGC  1169,104,1.1555555555555554,none
03h35m33.4s,+39d48m00.0s,03h37m19.0s,+39d53m11.8s,104,1,A   0331+39,104,1.1555555555555554,none
03h03m16.2s,+42d00m00.0s,03h05m00.9s,+42d06m09.2s,103,1,NGC  1175,103,1.1444444444444444,none
03h35m51.5s,+39d24m00.0s,03h37m36.7s,+39d29m11.2s,102,1,A   0331+39,102,1.1333333333333333,none
03h34m30.9s,+39d48m00.0s,03h36m16.5s,+39d53m13.7s,102,1,A   0331+39,102,1.1333333333333333,none
03h03m05.8s,+42d36m00.0s,03h04m50.9s,+42d42m09.5s,102,1,NGC  1175,102,1.1333333333333333,none
03h14m32.6s,+39d00m00.0s,03h16m15.9s,+39d05m50.0s,102,1,NGC  1233,102,1.1333333333333333,none
02h48m03.2s,+46d48m00.0s,02h49m50.2s,+46d54m33.8s,102,1,IC    257,102,1.1333333333333333,none
03h05m35.0s,+46d48m00.0s,03h07m24.1s,+46d54m05.3s,102,1,NGC  1169,102,1.1333333333333333,none
03h02m00.6s,+42d36m00.0s,03h03m45.6s,+42d42m11.3s,101,1,NGC  1175,101,1.1222222222222222,none
03h04m09.7s,+46d00m00.0s,03h05m57.9s,+46d06m07.7s,101,1,NGC  1169,101,1.1222222222222222,none
03h13m47.6s,+41d12m00.0s,03h15m32.5s,+41d17m51.3s,101,1,NGC  1250,101,1.1222222222222222,none
02h45m27.2s,+37d48m00.0s,02h47m07.1s,+37d54m37.9s,101,1,NGC  1058,101,1.1222222222222222,none
03h02m11.7s,+42d00m00.0s,03h03m56.2s,+42d06m11.0s,101,1,NGC  1175,101,1.1222222222222222,none
03h13m42.3s,+41d48m00.0s,03h15m27.7s,+41d53m51.4s,100,1,NGC  1250,100,1.1111111111111112,none
03h04m24.8s,+46d48m00.0s,03h06m13.8s,+46d54m07.2s,100,1,NGC  1169,100,1.1111111111111112,none
03h06m23.2s,+46d36m00.0s,03h08m12.2s,+46d42m03.9s,100,1,NGC  1169,100,1.1111111111111112,none
03h33m06.7s,+39d36m00.0s,03h34m51.9s,+39d41m16.4s,99,1,A   0331+39,99,1.1,none
03h05m40.1s,+46d12m00.0s,03h07m28.6s,+46d18m05.1s,99,1,NGC  1169,99,1.1,none
02h50m23.4s,+46d48m00.0s,02h52m10.7s,+46d54m30.1s,99,1,IC    257,99,1.1,none
02h49m13.3s,+46d48m00.0s,02h51m00.5s,+46d54m31.9s,99,1,IC    257,99,1.1,none
03h05m13.3s,+46d36m00.0s,03h07m02.2s,+46d42m05.9s,99,1,NGC  1169,99,1.1,none
02h41m53.7s,+41d12m00.0s,02h43m35.6s,+41d18m43.3s,98,1,NGC  1003,98,1.0888888888888888,none
02h59m43.1s,+45d24m00.0s,03h01m30.2s,+45d30m15.1s,98,1,NGC  1160,98,1.0888888888888888,none
02h51m33.5s,+46d48m00.0s,02h53m21.0s,+46d54m28.3s,98,1,IC    257,98,1.0888888888888888,none
03h06m01.5s,+46d24m00.0s,03h07m50.3s,+46d30m04.5s,98,1,NGC  1169,98,1.0888888888888888,none
03h01m43.7s,+46d36m00.0s,03h03m32.2s,+46d42m11.7s,98,1,NGC  1169,98,1.0888888888888888,none
03h11m27.3s,+39d00m00.0s,03h13m10.3s,+39d05m55.3s,98,1,NGC  1233,98,1.0888888888888888,none
02h58m34.7s,+45d24m00.0s,03h00m21.7s,+45d30m16.9s,98,1,NGC  1160,98,1.0888888888888888,none
03h14m50.8s,+39d12m00.0s,03h16m34.2s,+39d17m49.4s,97,1,NGC  1233,97,1.0777777777777777,none
03h13m30.9s,+39d00m00.0s,03h15m14.0s,+39d05m51.8s,97,1,NGC  1233,97,1.0777777777777777,none
03h01m29.7s,+44d24m00.0s,03h03m16.2s,+44d30m12.1s,97,1,NGC  1161,97,1.0777777777777777,none
03h02m47.5s,+42d24m00.0s,03h04m32.5s,+42d30m10.0s,97,1,NGC  1175,97,1.0777777777777777,none
03h14m07.0s,+39d24m00.0s,03h15m50.6s,+39d29m50.7s,97,1,NGC  1233,97,1.0777777777777777,none
03h35m11.3s,+39d36m00.0s,03h36m56.7s,+39d41m12.5s,97,1,A   0331+39,97,1.0777777777777777,none
02h59m15.4s,+44d24m00.0s,03h01m01.6s,+44d30m15.8s,97,1,NGC  1161,97,1.0777777777777777,none
03h34m49.3s,+39d24m00.0s,03h36m34.5s,+39d29m13.2s,96,1,A   0331+39,96,1.0666666666666667,none
03h01m23.1s,+46d24m00.0s,03h03m11.3s,+46d30m12.3s,96,1,NGC  1169,96,1.0666666666666667,none
03h00m51.4s,+45d24m00.0s,03h02m38.7s,+45d30m13.2s,96,1,NGC  1160,96,1.0666666666666667,none
03h04m03.5s,+46d36m00.0s,03h05m52.2s,+46d42m07.8s,96,1,NGC  1169,96,1.0666666666666667,none
03h18m41.4s,+42d12m00.0s,03h20m27.7s,+42d17m42.6s,96,1,NGC  1265,96,1.0666666666666667,none
03h01m02.7s,+46d12m00.0s,03h02m50.7s,+46d18m12.9s,96,1,NGC  1169,96,1.0666666666666667,none
03h02m29.5s,+42d12m00.0s,03h04m14.2s,+42d18m10.5s,96,1,NGC  1175,96,1.0666666666666667,none
03h12m29.1s,+39d00m00.0s,03h14m12.2s,+39d05m53.6s,96,1,NGC  1233,96,1.0666666666666667,none
03h36m31.5s,+39d12m00.0s,03h38m16.7s,+39d17m10.0s,96,1,A   0331+39,96,1.0666666666666667,none
03h32m04.4s,+39d36m00.0s,03h33m49.5s,+39d41m18.3s,95,1,A   0331+39,95,1.0555555555555556,none
02h41m40.2s,+41d00m00.0s,02h43m22.0s,+41d06m43.6s,95,1,NGC  1003,95,1.0555555555555556,none
03h10m25.6s,+39d00m00.0s,03h12m08.5s,+39d05m57.1s,95,1,NGC  1233,95,1.0555555555555556,none
03h13m48.8s,+39d12m00.0s,03h15m32.2s,+39d17m51.2s,95,1,NGC  1233,95,1.0555555555555556,none
02h50m05.1s,+46d36m00.0s,02h51m52.2s,+46d42m30.6s,95,1,IC    257,95,1.0555555555555556,none
02h45m14.7s,+37d36m00.0s,02h46m54.4s,+37d42m38.2s,95,1,NGC  1058,95,1.0555555555555556,none
03h13m22.6s,+41d36m00.0s,03h15m07.8s,+41d41m52.0s,95,1,NGC  1250,95,1.0555555555555556,none
03h33m47.2s,+39d24m00.0s,03h35m32.3s,+39d29m15.1s,95,1,A   0331+39,95,1.0555555555555556,none
03h12m46.9s,+39d12m00.0s,03h14m30.2s,+39d17m53.0s,94,1,NGC  1233,94,1.0444444444444445,none
03h11m45.0s,+39d12m00.0s,03h13m28.2s,+39d17m54.8s,94,1,NGC  1233,94,1.0444444444444445,none
03h11m00.7s,+39d24m00.0s,03h12m43.9s,+39d29m56.1s,94,1,NGC  1233,94,1.0444444444444445,none
03h00m22.5s,+44d24m00.0s,03h02m08.9s,+44d30m14.0s,94,1,NGC  1161,94,1.0444444444444445,none
03h13m03.1s,+41d24m00.0s,03h14m48.1s,+41d29m52.5s,94,1,NGC  1250,94,1.0444444444444445,none
03h03m21.4s,+46d12m00.0s,03h05m09.6s,+46d18m09.0s,94,1,NGC  1169,94,1.0444444444444445,none
03h02m32.7s,+46d24m00.0s,03h04m21.1s,+46d30m10.4s,94,1,NGC  1169,94,1.0444444444444445,none
03h08m51.3s,+42d48m00.0s,03h10m37.1s,+42d53m59.8s,93,1,IC    284,93,1.0333333333333334,none
03h34m09.0s,+39d36m00.0s,03h35m54.3s,+39d41m14.4s,93,1,A   0331+39,93,1.0333333333333334,none
03h12m43.8s,+41d12m00.0s,03h14m28.6s,+41d17m53.1s,93,1,NGC  1250,93,1.0333333333333334,none
02h45m02.3s,+37d24m00.0s,02h46m41.9s,+37d30m38.5s,92,1,NGC  1058,92,1.0222222222222221,none
03h13m04.9s,+39d24m00.0s,03h14m48.3s,+39d29m52.5s,92,1,NGC  1233,92,1.0222222222222221,none
03h32m45.1s,+39d24m00.0s,03h34m30.1s,+39d29m17.0s,92,1,A   0331+39,92,1.0222222222222221,none
03h03m44.1s,+44d24m00.0s,03h05m30.8s,+44d30m08.4s,92,1,NGC  1161,92,1.0222222222222221,none
03h02m53.6s,+46d36m00.0s,03h04m42.2s,+46d42m09.8s,92,1,NGC  1169,92,1.0222222222222221,none
03h19m46.2s,+42d12m00.0s,03h21m32.6s,+42d17m40.7s,91,1,NGC  1265,91,1.011111111111111,none
03h10m43.0s,+39d12m00.0s,03h12m26.1s,+39d17m56.6s,91,1,NGC  1233,91,1.011111111111111,none
03h36m09.7s,+39d00m00.0s,03h37m54.6s,+39d05m10.7s,91,1,A   0331+39,91,1.011111111111111,none
03h07m26.6s,+42d36m00.0s,03h09m12.1s,+42d42m02.2s,91,1,IC    284,91,1.011111111111111,none
02h48m55.3s,+46d36m00.0s,02h50m42.2s,+46d42m32.4s,90,1,IC    257,90,1.0,none
03h04m30.7s,+46d12m00.0s,03h06m19.1s,+46d18m07.1s,90,1,NGC  1169,90,1.0,none
02h42m12.9s,+38d36m00.0s,02h43m53.0s,+38d42m42.8s,90,1,NGC  1023,90,1.0,none
02h47m45.4s,+46d36m00.0s,02h49m32.2s,+46d42m34.2s,90,1,IC    257,90,1.0,none
03h20m51.0s,+42d12m00.0s,03h22m37.5s,+42d17m38.8s,90,1,NGC  1265,90,1.0,none
03h02m12.0s,+46d12m00.0s,03h04m00.2s,+46d18m11.0s,90,1,NGC  1169,90,1.0,none
03h13m28.3s,+41d00m00.0s,03h15m13.0s,+41d05m51.8s,89,1,NGC  1250,89,0.9888888888888889,none
03h07m34.6s,+42d00m00.0s,03h09m19.7s,+42d06m02.0s,89,1,IC    284,89,0.9888888888888889,none
03h35m29.6s,+39d12m00.0s,03h37m14.7s,+39d17m11.9s,88,1,A   0331+39,88,0.9777777777777777,none
03h04m51.9s,+46d24m00.0s,03h06m40.5s,+46d30m06.5s,88,1,NGC  1169,88,0.9777777777777777,none
02h41m13.7s,+40d36m00.0s,02h42m55.1s,+40d42m44.3s,88,1,NGC  1003,88,0.9777777777777777,none
02h43m25.7s,+37d48m00.0s,02h45m05.4s,+37d54m41.0s,87,1,NGC  1058,87,0.9666666666666667,none
03h08m31.8s,+42d36m00.0s,03h10m17.4s,+42d42m00.3s,87,1,IC    284,87,0.9666666666666667,none
02h42m37.9s,+39d00m00.0s,02h44m18.4s,+39d06m42.2s,87,1,NGC  1023,87,0.9666666666666667,none
02h42m25.3s,+38d48m00.0s,02h44m05.6s,+38d54m42.5s,87,1,NGC  1023,87,0.9666666666666667,none
03h03m42.3s,+46d24m00.0s,03h05m30.8s,+46d30m08.4s,86,1,NGC  1169,86,0.9555555555555556,none
02h44m14.1s,+37d36m00.0s,02h45m53.7s,+37d42m39.8s,86,1,NGC  1058,86,0.9555555555555556,none
02h42m50.6s,+39d12m00.0s,02h44m31.2s,+39d18m41.9s,86,1,NGC  1023,86,0.9555555555555556,none
03h12m02.8s,+39d24m00.0s,03h13m46.1s,+39d29m54.3s,86,1,NGC  1233,86,0.9555555555555556,none
03h34m27.6s,+39d12m00.0s,03h36m12.6s,+39d17m13.9s,86,1,A   0331+39,86,0.9555555555555556,none
