center_RA,center_DEC,center_RA_current,center_DEC_current,g_star,g_gal,galaxies,P_raw,P_norm,klasa
20h32m37.0s,-06d00m00.0s,20h34m01.5s,-05d54m30.1s,74,0,,0,0.0,none
20h34m37.7s,-06d00m00.0s,20h36m02.2s,-05d54m26.5s,56,0,,0,0.0,none
20h36m38.3s,-06d00m00.0s,20h38m02.8s,-05d54m22.9s,67,0,,0,0.0,none
19h00m05.6s,-05d30m00.0s,19h01m30.4s,-05d27m40.5s,165,0,,0,0.0,none
19h02m06.1s,-05d30m00.0s,19h03m31.0s,-05d27m36.0s,205,0,,0,0.0,none
19h04m06.7s,-05d30m00.0s,19h05m31.5s,-05d27m31.5s,218,0,,0,0.0,none
19h06m07.2s,-05d30m00.0s,19h07m32.1s,-05d27m27.1s,187,0,,0,0.0,none
19h08m07.8s,-05d30m00.0s,19h09m32.6s,-05d27m22.6s,137,0,,0,0.0,none
19h10m08.3s,-05d30m00.0s,19h11m33.2s,-05d27m18.2s,115,0,,0,0.0,none
19h12m08.9s,-05d30m00.0s,19h13m33.7s,-05d27m13.7s,122,0,,0,0.0,none
19h14m09.4s,-05d30m00.0s,19h15m34.3s,-05d27m09.3s,126,0,,0,0.0,none
19h16m10.0s,-05d30m00.0s,19h17m34.8s,-05d27m04.9s,115,0,,0,0.0,none
19h18m10.5s,-05d30m00.0s,19h19m35.4s,-05d27m00.5s,121,0,,0,0.0,none
19h20m11.1s,-05d30m00.0s,19h21m35.9s,-05d26m56.1s,110,0,,0,0.0,none
19h22m11.7s,-05d30m00.0s,19h23m36.4s,-05d26m51.8s,116,0,,0,0.0,none
19h24m12.2s,-05d30m00.0s,19h25m37.0s,-05d26m47.4s,141,0,,0,0.0,none
19h26m12.8s,-05d30m00.0s,19h27m37.5s,-05d26m43.1s,116,0,,0,0.0,none
19h28m13.3s,-05d30m00.0s,19h29m38.1s,-05d26m38.7s,86,0,,0,0.0,none
19h30m13.9s,-05d30m00.0s,19h31m38.6s,-05d26m34.4s,99,0,,0,0.0,none
19h32m14.4s,-05d30m00.0s,19h33m39.2s,-05d26m30.1s,116,0,,0,0.0,none
19h34m15.0s,-05d30m00.0s,19h35m39.7s,-05d26m25.9s,115,0,,0,0.0,none
19h36m15.5s,-05d30m00.0s,19h37m40.2s,-05d26m21.6s,115,0,,0,0.0,none
19h38m16.1s,-05d30m00.0s,19h39m40.8s,-05d26m17.4s,117,0,,0,0.0,none
19h40m16.7s,-05d30m00.0s,19h41m41.3s,-05d26m13.1s,107,0,,0,0.0,none
19h42m17.2s,-05d30m00.0s,19h43m41.9s,-05d26m08.9s,95,0,,0,0.0,none
19h44m17.8s,-05d30m00.0s,19h45m42.4s,-05d26m04.7s,95,0,,0,0.0,none
19h46m18.3s,-05d30m00.0s,19h47m43.0s,-05d26m00.6s,93,0,,0,0.0,none
19h48m18.9s,-05d30m00.0s,19h49m43.5s,-05d25m56.4s,90,0,,0,0.0,none
19h50m19.4s,-05d30m00.0s,19h51m44.0s,-05d25m52.3s,100,0,,0,0.0,none
19h52m20.0s,-05d30m00.0s,19h53m44.6s,-05d25m48.2s,109,0,,0,0.0,none
19h54m20.5s,-05d30m00.0s,19h55m45.1s,-05d25m44.1s,104,0,,0,0.0,none
19h56m21.1s,-05d30m00.0s,19h57m45.7s,-05d25m40.0s,105,0,,0,0.0,none
19h58m21.6s,-05d30m00.0s,19h59m46.2s,-05d25m35.9s,94,0,,0,0.0,none
20h00m22.2s,-05d30m00.0s,20h01m46.7s,-05d25m31.9s,75,0,,0,0.0,none
20h02m22.8s,-05d30m00.0s,20h03m47.3s,-05d25m27.9s,71,0,,0,0.0,none
20h04m23.3s,-05d30m00.0s,20h05m47.8s,-05d25m23.9s,85,0,,0,0.0,none
20h06m23.9s,-05d30m00.0s,20h07m48.4s,-05d25m19.9s,96,0,,0,0.0,none
20h08m24.4s,-05d30m00.0s,20h09m48.9s,-05d25m16.0s,85,0,,0,0.0,none
20h10m25.0s,-05d30m00.0s,20h11m49.4s,-05d25m12.0s,76,0,,0,0.0,none
20h12m25.5s,-05d30m00.0s,20h13m50.0s,-05d25m08.1s,77,0,,0,0.0,none
20h14m26.1s,-05d30m00.0s,20h15m50.5s,-05d25m04.2s,84,0,,0,0.0,none
20h16m26.6s,-05d30m00.0s,20h17m51.0s,-05d25m00.4s,81,0,,0,0.0,none
20h18m27.2s,-05d30m00.0s,20h19m51.6s,-05d24m56.5s,83,0,,0,0.0,none
20h20m27.8s,-05d30m00.0s,20h21m52.1s,-05d24m52.7s,88,0,,0,0.0,none
20h22m28.3s,-05d30m00.0s,20h23m52.7s,-05d24m48.9s,89,0,,0,0.0,none
20h24m28.9s,-05d30m00.0s,20h25m53.2s,-05d24m45.1s,86,0,,0,0.0,none
20h26m29.4s,-05d30m00.0s,20h27m53.7s,-05d24m41.4s,86,0,,0,0.0,none
20h28m30.0s,-05d30m00.0s,20h29m54.3s,-05d24m37.7s,82,0,,0,0.0,none
20h30m30.5s,-05d30m00.0s,20h31m54.8s,-05d24m34.0s,82,0,,0,0.0,none
20h32m31.1s,-05d30m00.0s,20h33m55.3s,-05d24m30.3s,80,0,,0,0.0,none
20h34m31.6s,-05d30m00.0s,20h35m55.9s,-05d24m26.7s,72,0,,0,0.0,none
20h36m32.2s,-05d30m00.0s,20h37m56.4s,-05d24m23.0s,78,0,,0,0.0,none
19h00m04.6s,-05d00m00.0s,19h01m29.2s,-04d57m40.6s,125,0,,0,0.0,none
19h02m05.0s,-05d00m00.0s,19h03m29.6s,-04d57m36.1s,134,0,,0,0.0,none
19h04m05.5s,-05d00m00.0s,19h05m30.1s,-04d57m31.6s,161,0,,0,0.0,none
19h06m06.0s,-05d00m00.0s,19h07m30.5s,-04d57m27.1s,168,0,,0,0.0,none
19h08m06.4s,-05d00m00.0s,19h09m31.0s,-04d57m22.7s,127,0,,0,0.0,none
19h10m06.9s,-05d00m00.0s,19h11m31.4s,-04d57m18.2s,94,0,,0,0.0,none
19h12m07.3s,-05d00m00.0s,19h13m31.9s,-04d57m13.8s,103,0,,0,0.0,none
19h14m07.8s,-05d00m00.0s,19h15m32.3s,-04d57m09.4s,121,0,,0,0.0,none
19h16m08.3s,-05d00m00.0s,19h17m32.8s,-04d57m05.0s,122,0,,0,0.0,none
19h18m08.7s,-05d00m00.0s,19h19m33.2s,-04d57m00.6s,129,0,,0,0.0,none
19h20m09.2s,-05d00m00.0s,19h21m33.7s,-04d56m56.2s,121,0,,0,0.0,none
19h22m09.6s,-05d00m00.0s,19h23m34.1s,-04d56m51.8s,119,0,,0,0.0,none
19h24m10.1s,-05d00m00.0s,19h25m34.6s,-04d56m47.5s,137,0,,0,0.0,none
19h26m10.5s,-05d00m00.0s,19h27m35.0s,-04d56m43.2s,118,0,,0,0.0,none
19h28m11.0s,-05d00m00.0s,19h29m35.5s,-04d56m38.8s,97,0,,0,0.0,none
19h30m11.5s,-05d00m00.0s,19h31m35.9s,-04d56m34.5s,106,0,,0,0.0,none
19h32m11.9s,-05d00m00.0s,19h33m36.4s,-04d56m30.2s,121,0,,0,0.0,none
19h34m12.4s,-05d00m00.0s,19h35m36.8s,-04d56m26.0s,124,0,,0,0.0,none
19h36m12.8s,-05d00m00.0s,19h37m37.3s,-04d56m21.7s,106,0,,0,0.0,none
19h38m13.3s,-05d00m00.0s,19h39m37.7s,-04d56m17.5s,93,0,,0,0.0,none
19h40m13.8s,-05d00m00.0s,19h41m38.1s,-04d56m13.2s,106,0,,0,0.0,none
19h42m14.2s,-05d00m00.0s,19h43m38.6s,-04d56m09.0s,103,0,,0,0.0,none
19h44m14.7s,-05d00m00.0s,19h45m39.0s,-04d56m04.9s,96,0,,0,0.0,none
19h46m15.1s,-05d00m00.0s,19h47m39.5s,-04d56m00.7s,100,0,,0,0.0,none
19h48m15.6s,-05d00m00.0s,19h49m39.9s,-04d55m56.5s,94,0,,0,0.0,none
19h50m16.0s,-05d00m00.0s,19h51m40.4s,-04d55m52.4s,111,0,,0,0.0,none
19h52m16.5s,-05d00m00.0s,19h53m40.8s,-04d55m48.3s,112,0,,0,0.0,none
19h54m17.0s,-05d00m00.0s,19h55m41.3s,-04d55m44.2s,94,0,,0,0.0,none
19h56m17.4s,-05d00m00.0s,19h57m41.7s,-04d55m40.1s,82,0,,0,0.0,none
19h58m17.9s,-05d00m00.0s,19h59m42.2s,-04d55m36.1s,75,0,,0,0.0,none
20h00m18.3s,-05d00m00.0s,20h01m42.6s,-04d55m32.0s,83,0,,0,0.0,none
20h02m18.8s,-05d00m00.0s,20h03m43.0s,-04d55m28.0s,87,0,,0,0.0,none
20h04m19.3s,-05d00m00.0s,20h05m43.5s,-04d55m24.0s,80,0,,0,0.0,none
20h06m19.7s,-05d00m00.0s,20h07m43.9s,-04d55m20.0s,81,0,,0,0.0,none
20h08m20.2s,-05d00m00.0s,20h09m44.4s,-04d55m16.1s,90,0,,0,0.0,none
20h10m20.6s,-05d00m00.0s,20h11m44.8s,-04d55m12.2s,91,0,,0,0.0,none
20h12m21.1s,-05d00m00.0s,20h13m45.3s,-04d55m08.3s,79,0,,0,0.0,none
20h14m21.5s,-05d00m00.0s,20h15m45.7s,-04d55m04.4s,69,0,,0,0.0,none
20h16m22.0s,-05d00m00.0s,20h17m46.2s,-04d55m00.5s,83,0,,0,0.0,none
20h18m22.5s,-05d00m00.0s,20h19m46.6s,-04d54m56.7s,88,0,,0,0.0,none
20h20m22.9s,-05d00m00.0s,20h21m47.0s,-04d54m52.9s,77,0,,0,0.0,none
20h22m23.4s,-05d00m00.0s,20h23m47.5s,-04d54m49.1s,90,0,,0,0.0,none
20h24m23.8s,-05d00m00.0s,20h25m47.9s,-04d54m45.3s,90,0,,0,0.0,none
20h26m24.3s,-05d00m00.0s,20h27m48.4s,-04d54m41.6s,75,0,,0,0.0,none
20h28m24.8s,-05d00m00.0s,20h29m48.8s,-04d54m37.8s,74,0,,0,0.0,none
20h30m25.2s,-05d00m00.0s,20h31m49.2s,-04d54m34.1s,74,0,,0,0.0,none
20h32m25.7s,-05d00m00.0s,20h33m49.7s,-04d54m30.5s,74,0,,0,0.0,none
20h34m26.1s,-05d00m00.0s,20h35m50.1s,-04d54m26.8s,83,0,,0,0.0,none
20h36m26.6s,-05d00m00.0s,20h37m50.6s,-04d54m23.2s,76,0,,0,0.0,none
19h00m03.7s,-04d30m00.0s,19h01m28.0s,-04d27m40.6s,124,0,,0,0.0,none
19h02m04.1s,-04d30m00.0s,19h03m28.4s,-04d27m36.1s,124,0,,0,0.0,none
19h04m04.5s,-04d30m00.0s,19h05m28.7s,-04d27m31.6s,126,0,,0,0.0,none
19h06m04.8s,-04d30m00.0s,19h07m29.1s,-04d27m27.2s,120,0,,0,0.0,none
19h08m05.2s,-04d30m00.0s,19h09m29.5s,-04d27m22.7s,94,0,,0,0.0,none
19h10m05.6s,-04d30m00.0s,19h11m29.8s,-04d27m18.3s,89,0,,0,0.0,none
19h12m05.9s,-04d30m00.0s,19h13m30.2s,-04d27m13.9s,101,0,,0,0.0,none
19h14m06.3s,-04d30m00.0s,19h15m30.5s,-04d27m09.4s,125,0,,0,0.0,none
19h16m06.7s,-04d30m00.0s,19h17m30.9s,-04d27m05.0s,137,0,,0,0.0,none
19h18m07.1s,-04d30m00.0s,19h19m31.3s,-04d27m00.6s,129,0,,0,0.0,none
19h20m07.4s,-04d30m00.0s,19h21m31.6s,-04d26m56.3s,114,0,,0,0.0,none
19h22m07.8s,-04d30m00.0s,19h23m32.0s,-04d26m51.9s,111,0,,0,0.0,none
19h24m08.2s,-04d30m00.0s,19h25m32.4s,-04d26m47.6s,124,0,,0,0.0,none
19h26m08.5s,-04d30m00.0s,19h27m32.7s,-04d26m43.2s,113,0,,0,0.0,none
19h28m08.9s,-04d30m00.0s,19h29m33.1s,-04d26m38.9s,95,0,,0,0.0,none
19h30m09.3s,-04d30m00.0s,19h31m33.4s,-04d26m34.6s,98,0,,0,0.0,none
19h32m09.6s,-04d30m00.0s,19h33m33.8s,-04d26m30.3s,112,0,,0,0.0,none
19h34m10.0s,-04d30m00.0s,19h35m34.2s,-04d26m26.1s,118,0,,0,0.0,none
19h36m10.4s,-04d30m00.0s,19h37m34.5s,-04d26m21.8s,108,0,,0,0.0,none
19h38m10.8s,-04d30m00.0s,19h39m34.9s,-04d26m17.6s,106,0,,0,0.0,none
19h40m11.1s,-04d30m00.0s,19h41m35.2s,-04d26m13.3s,117,0,,0,0.0,none
19h42m11.5s,-04d30m00.0s,19h43m35.6s,-04d26m09.1s,115,0,,0,0.0,none
19h44m11.9s,-04d30m00.0s,19h45m36.0s,-04d26m05.0s,104,0,,0,0.0,none
19h46m12.2s,-04d30m00.0s,19h47m36.3s,-04d26m00.8s,121,0,,0,0.0,none
19h48m12.6s,-04d30m00.0s,19h49m36.7s,-04d25m56.6s,135,0,,0,0.0,none
19h50m13.0s,-04d30m00.0s,19h51m37.0s,-04d25m52.5s,130,0,,0,0.0,none
19h52m13.4s,-04d30m00.0s,19h53m37.4s,-04d25m48.4s,104,0,,0,0.0,none
19h54m13.7s,-04d30m00.0s,19h55m37.8s,-04d25m44.3s,71,0,,0,0.0,none
19h56m14.1s,-04d30m00.0s,19h57m38.1s,-04d25m40.2s,65,0,,0,0.0,none
19h58m14.5s,-04d30m00.0s,19h59m38.5s,-04d25m36.2s,75,0,,0,0.0,none
20h00m14.8s,-04d30m00.0s,20h01m38.8s,-04d25m32.1s,80,0,,0,0.0,none
20h02m15.2s,-04d30m00.0s,20h03m39.2s,-04d25m28.1s,87,0,,0,0.0,none
20h04m15.6s,-04d30m00.0s,20h05m39.6s,-04d25m24.1s,81,0,,0,0.0,none
20h06m16.0s,-04d30m00.0s,20h07m39.9s,-04d25m20.2s,69,0,,0,0.0,none
20h08m16.3s,-04d30m00.0s,20h09m40.3s,-04d25m16.2s,72,0,,0,0.0,none
20h10m16.7s,-04d30m00.0s,20h11m40.6s,-04d25m12.3s,86,0,,0,0.0,none
20h12m17.1s,-04d30m00.0s,20h13m41.0s,-04d25m08.4s,84,0,,0,0.0,none
20h14m17.4s,-04d30m00.0s,20h15m41.3s,-04d25m04.5s,79,0,,0,0.0,none
20h16m17.8s,-04d30m00.0s,20h17m41.7s,-04d25m00.7s,92,0,,0,0.0,none
20h18m18.2s,-04d30m00.0s,20h19m42.1s,-04d24m56.8s,82,0,,0,0.0,none
20h20m18.6s,-04d30m00.0s,20h21m42.4s,-04d24m53.0s,68,0,,0,0.0,none
20h22m18.9s,-04d30m00.0s,20h23m42.8s,-04d24m49.2s,72,0,,0,0.0,none
20h24m19.3s,-04d30m00.0s,20h25m43.1s,-04d24m45.4s,81,0,,0,0.0,none
20h26m19.7s,-04d30m00.0s,20h27m43.5s,-04d24m41.7s,87,0,,0,0.0,none
20h28m20.0s,-04d30m00.0s,20h29m43.8s,-04d24m38.0s,82,0,,0,0.0,none
20h30m20.4s,-04d30m00.0s,20h31m44.2s,-04d24m34.3s,79,0,,0,0.0,none
20h32m20.8s,-04d30m00.0s,20h33m44.6s,-04d24m30.6s,80,0,,0,0.0,none
20h34m21.2s,-04d30m00.0s,20h35m44.9s,-04d24m27.0s,95,0,,0,0.0,none
20h36m21.5s,-04d30m00.0s,20h37m45.3s,-04d24m23.4s,89,0,,0,0.0,none
19h00m02.9s,-04d00m00.0s,19h01m26.9s,-03d57m40.6s,116,0,,0,0.0,none
19h02m03.2s,-04d00m00.0s,19h03m27.2s,-03d57m36.2s,132,0,,0,0.0,none
19h04m03.5s,-04d00m00.0s,19h05m27.5s,-03d57m31.7s,102,0,,0,0.0,none
19h06m03.8s,-04d00m00.0s,19h07m27.8s,-03d57m27.2s,79,0,,0,0.0,none
19h08m04.1s,-04d00m00.0s,19h09m28.1s,-03d57m22.8s,78,0,,0,0.0,none
19h10m04.4s,-04d00m00.0s,19h11m28.4s,-03d57m18.3s,94,0,,0,0.0,none
19h12m04.7s,-04d00m00.0s,19h13m28.6s,-03d57m13.9s,108,0,,0,0.0,none
19h14m05.0s,-04d00m00.0s,19h15m28.9s,-03d57m09.5s,134,0,,0,0.0,none
19h16m05.3s,-04d00m00.0s,19h17m29.2s,-03d57m05.1s,149,0,,0,0.0,none
19h18m05.6s,-04d00m00.0s,19h19m29.5s,-03d57m00.7s,139,0,,0,0.0,none
19h20m05.9s,-04d00m00.0s,19h21m29.8s,-03d56m56.3s,120,0,,0,0.0,none
19h22m06.2s,-04d00m00.0s,19h23m30.1s,-03d56m52.0s,102,0,,0,0.0,none
19h24m06.4s,-04d00m00.0s,19h25m30.4s,-03d56m47.6s,107,0,,0,0.0,none
19h26m06.7s,-04d00m00.0s,19h27m30.6s,-03d56m43.3s,108,0,,0,0.0,none
19h28m07.0s,-04d00m00.0s,19h29m30.9s,-03d56m39.0s,97,0,,0,0.0,none
19h30m07.3s,-04d00m00.0s,19h31m31.2s,-03d56m34.7s,96,0,,0,0.0,none
19h32m07.6s,-04d00m00.0s,19h33m31.5s,-03d56m30.4s,102,0,,0,0.0,none
19h34m07.9s,-04d00m00.0s,19h35m31.8s,-03d56m26.1s,97,0,,0,0.0,none
19h36m08.2s,-04d00m00.0s,19h37m32.1s,-03d56m21.9s,93,0,,0,0.0,none
19h38m08.5s,-04d00m00.0s,19h39m32.3s,-03d56m17.6s,104,0,,0,0.0,none
19h40m08.8s,-04d00m00.0s,19h41m32.6s,-03d56m13.4s,125,0,,0,0.0,none
19h42m09.1s,-04d00m00.0s,19h43m32.9s,-03d56m09.2s,128,0,,0,0.0,none
19h44m09.4s,-04d00m00.0s,19h45m33.2s,-03d56m05.0s,102,0,,0,0.0,none
19h46m09.7s,-04d00m00.0s,19h47m33.5s,-03d56m00.9s,114,0,,0,0.0,none
19h48m10.0s,-04d00m00.0s,19h49m33.8s,-03d55m56.7s,134,0,,0,0.0,none
19h50m10.3s,-04d00m00.0s,19h51m34.0s,-03d55m52.6s,112,0,,0,0.0,none
19h52m10.5s,-04d00m00.0s,19h53m34.3s,-03d55m48.5s,93,0,,0,0.0,none
19h54m10.8s,-04d00m00.0s,19h55m34.6s,-03d55m44.4s,81,0,,0,0.0,none
19h56m11.1s,-04d00m00.0s,19h57m34.9s,-03d55m40.3s,70,0,,0,0.0,none
19h58m11.4s,-04d00m00.0s,19h59m35.2s,-03d55m36.3s,66,0,,0,0.0,none
20h00m11.7s,-04d00m00.0s,20h01m35.5s,-03d55m32.3s,69,0,,0,0.0,none
20h02m12.0s,-04d00m00.0s,20h03m35.7s,-03d55m28.2s,74,0,,0,0.0,none
20h04m12.3s,-04d00m00.0s,20h05m36.0s,-03d55m24.3s,69,0,,0,0.0,none
20h06m12.6s,-04d00m00.0s,20h07m36.3s,-03d55m20.3s,66,0,,0,0.0,none
20h08m12.9s,-04d00m00.0s,20h09m36.6s,-03d55m16.3s,61,0,,0,0.0,none
20h10m13.2s,-04d00m00.0s,20h11m36.9s,-03d55m12.4s,72,0,,0,0.0,none
20h12m13.5s,-04d00m00.0s,20h13m37.1s,-03d55m08.5s,73,0,,0,0.0,none
20h14m13.8s,-04d00m00.0s,20h15m37.4s,-03d55m04.6s,75,0,,0,0.0,none
20h16m14.1s,-04d00m00.0s,20h17m37.7s,-03d55m00.8s,98,0,,0,0.0,none
20h18m14.4s,-04d00m00.0s,20h19m38.0s,-03d54m56.9s,88,0,,0,0.0,none
20h20m14.7s,-04d00m00.0s,20h21m38.3s,-03d54m53.1s,84,0,,0,0.0,none
20h22m14.9s,-04d00m00.0s,20h23m38.5s,-03d54m49.3s,85,0,,0,0.0,none
20h24m15.2s,-04d00m00.0s,20h25m38.8s,-03d54m45.6s,80,0,,0,0.0,none
20h26m15.5s,-04d00m00.0s,20h27m39.1s,-03d54m41.8s,88,0,,0,0.0,none
20h28m15.8s,-04d00m00.0s,20h29m39.4s,-03d54m38.1s,99,0,,0,0.0,none
20h30m16.1s,-04d00m00.0s,20h31m39.7s,-03d54m34.4s,90,0,,0,0.0,none
20h32m16.4s,-04d00m00.0s,20h33m39.9s,-03d54m30.8s,86,0,,0,0.0,none
20h34m16.7s,-04d00m00.0s,20h35m40.2s,-03d54m27.1s,96,0,,0,0.0,none
20h36m17.0s,-04d00m00.0s,20h37m40.5s,-03d54m23.5s,82,0,,0,0.0,none
18h42m00.2s,-03d30m00.0s,18h43m24.0s,-03d28m21.4s,52,0,,0,0.0,none
18h44m00.4s,-03d30m00.0s,18h45m24.2s,-03d28m16.9s,74,0,,0,0.0,none
18h46m00.7s,-03d30m00.0s,18h47m24.4s,-03d28m12.3s,47,0,,0,0.0,none
18h48m00.9s,-03d30m00.0s,18h49m24.6s,-03d28m07.8s,43,0,,0,0.0,none
18h50m01.1s,-03d30m00.0s,18h51m24.8s,-03d28m03.2s,60,0,,0,0.0,none
18h52m01.3s,-03d30m00.0s,18h53m25.1s,-03d27m58.7s,75,0,,0,0.0,none
18h54m01.6s,-03d30m00.0s,18h55m25.3s,-03d27m54.2s,101,0,,0,0.0,none
18h56m01.8s,-03d30m00.0s,18h57m25.5s,-03d27m49.7s,132,0,,0,0.0,none
18h58m02.0s,-03d30m00.0s,18h59m25.7s,-03d27m45.2s,125,0,,0,0.0,none
19h00m02.2s,-03d30m00.0s,19h01m25.9s,-03d27m40.7s,107,0,,0,0.0,none
19h02m02.5s,-03d30m00.0s,19h03m26.2s,-03d27m36.2s,122,0,,0,0.0,none
19h04m02.7s,-03d30m00.0s,19h05m26.4s,-03d27m31.7s,109,0,,0,0.0,none
19h06m02.9s,-03d30m00.0s,19h07m26.6s,-03d27m27.3s,83,0,,0,0.0,none
19h08m03.1s,-03d30m00.0s,19h09m26.8s,-03d27m22.8s,98,0,,0,0.0,none
19h10m03.4s,-03d30m00.0s,19h11m27.0s,-03d27m18.4s,100,0,,0,0.0,none
19h12m03.6s,-03d30m00.0s,19h13m27.2s,-03d27m14.0s,112,0,,0,0.0,none
19h14m03.8s,-03d30m00.0s,19h15m27.5s,-03d27m09.5s,133,0,,0,0.0,none
19h16m04.0s,-03d30m00.0s,19h17m27.7s,-03d27m05.1s,128,0,,0,0.0,none
19h18m04.3s,-03d30m00.0s,19h19m27.9s,-03d27m00.8s,139,0,,0,0.0,none
19h20m04.5s,-03d30m00.0s,19h21m28.1s,-03d26m56.4s,141,0,,0,0.0,none
19h22m04.7s,-03d30m00.0s,19h23m28.3s,-03d26m52.0s,110,0,,0,0.0,none
19h24m04.9s,-03d30m00.0s,19h25m28.5s,-03d26m47.7s,90,0,,0,0.0,none
19h26m05.2s,-03d30m00.0s,19h27m28.8s,-03d26m43.4s,99,0,,0,0.0,none
19h28m05.4s,-03d30m00.0s,19h29m29.0s,-03d26m39.0s,111,0,,0,0.0,none
19h30m05.6s,-03d30m00.0s,19h31m29.2s,-03d26m34.7s,113,0,,0,0.0,none
19h32m05.8s,-03d30m00.0s,19h33m29.4s,-03d26m30.5s,112,0,,0,0.0,none
19h34m06.1s,-03d30m00.0s,19h35m29.6s,-03d26m26.2s,109,0,,0,0.0,none
19h36m06.3s,-03d30m00.0s,19h37m29.8s,-03d26m22.0s,111,0,,0,0.0,none
19h38m06.5s,-03d30m00.0s,19h39m30.1s,-03d26m17.7s,117,0,,0,0.0,none
19h40m06.7s,-03d30m00.0s,19h41m30.3s,-03d26m13.5s,117,0,,0,0.0,none
19h42m07.0s,-03d30m00.0s,19h43m30.5s,-03d26m09.3s,109,0,,0,0.0,none
19h44m07.2s,-03d30m00.0s,19h45m30.7s,-03d26m05.1s,110,0,,0,0.0,none
19h46m07.4s,-03d30m00.0s,19h47m30.9s,-03d26m01.0s,123,0,,0,0.0,none
19h48m07.6s,-03d30m00.0s,19h49m31.1s,-03d25m56.8s,129,0,,0,0.0,none
19h50m07.8s,-03d30m00.0s,19h51m31.4s,-03d25m52.7s,113,0,,0,0.0,none
19h52m08.1s,-03d30m00.0s,19h53m31.6s,-03d25m48.6s,89,0,,0,0.0,none
19h54m08.3s,-03d30m00.0s,19h55m31.8s,-03d25m44.5s,84,0,,0,0.0,none
19h56m08.5s,-03d30m00.0s,19h57m32.0s,-03d25m40.4s,75,0,,0,0.0,none
19h58m08.7s,-03d30m00.0s,19h59m32.2s,-03d25m36.4s,73,0,,0,0.0,none
20h00m09.0s,-03d30m00.0s,20h01m32.4s,-03d25m32.4s,72,0,,0,0.0,none
20h02m09.2s,-03d30m00.0s,20h03m32.6s,-03d25m28.3s,71,0,,0,0.0,none
20h04m09.4s,-03d30m00.0s,20h05m32.9s,-03d25m24.4s,80,0,,0,0.0,none
20h06m09.6s,-03d30m00.0s,20h07m33.1s,-03d25m20.4s,67,0,,0,0.0,none
20h08m09.9s,-03d30m00.0s,20h09m33.3s,-03d25m16.4s,61,0,,0,0.0,none
20h10m10.1s,-03d30m00.0s,20h11m33.5s,-03d25m12.5s,72,0,,0,0.0,none
20h12m10.3s,-03d30m00.0s,20h13m33.7s,-03d25m08.6s,66,0,,0,0.0,none
20h14m10.5s,-03d30m00.0s,20h15m33.9s,-03d25m04.7s,57,0,,0,0.0,none
20h16m10.8s,-03d30m00.0s,20h17m34.1s,-03d25m00.9s,79,0,,0,0.0,none
20h18m11.0s,-03d30m00.0s,20h19m34.4s,-03d24m57.1s,83,0,,0,0.0,none
20h20m11.2s,-03d30m00.0s,20h21m34.6s,-03d24m53.2s,85,0,,0,0.0,none
20h22m11.4s,-03d30m00.0s,20h23m34.8s,-03d24m49.5s,97,0,,0,0.0,none
20h24m11.7s,-03d30m00.0s,20h25m35.0s,-03d24m45.7s,78,0,,0,0.0,none
20h26m11.9s,-03d30m00.0s,20h27m35.2s,-03d24m42.0s,81,0,,0,0.0,none
20h28m12.1s,-03d30m00.0s,20h29m35.4s,-03d24m38.2s,107,0,,0,0.0,none
20h30m12.3s,-03d30m00.0s,20h31m35.6s,-03d24m34.5s,99,0,,0,0.0,none
20h32m12.6s,-03d30m00.0s,20h33m35.8s,-03d24m30.9s,86,0,,0,0.0,none
20h34m12.8s,-03d30m00.0s,20h35m36.1s,-03d24m27.2s,88,0,,0,0.0,none
20h36m13.0s,-03d30m00.0s,20h37m36.3s,-03d24m23.6s,76,0,,0,0.0,none
18h42m00.2s,-03d00m00.0s,18h43m23.6s,-02d58m21.5s,56,0,,0,0.0,none
18h44m00.3s,-03d00m00.0s,18h45m23.8s,-02d58m16.9s,89,0,,0,0.0,none
18h46m00.5s,-03d00m00.0s,18h47m23.9s,-02d58m12.3s,66,0,,0,0.0,none
18h48m00.7s,-03d00m00.0s,18h49m24.1s,-02d58m07.8s,45,0,,0,0.0,none
18h50m00.8s,-03d00m00.0s,18h51m24.2s,-02d58m03.3s,53,0,,0,0.0,none
18h52m01.0s,-03d00m00.0s,18h53m24.4s,-02d57m58.7s,58,0,,0,0.0,none
18h54m01.2s,-03d00m00.0s,18h55m24.6s,-02d57m54.2s,70,0,,0,0.0,none
18h56m01.3s,-03d00m00.0s,18h57m24.7s,-02d57m49.7s,112,0,,0,0.0,none
18h58m01.5s,-03d00m00.0s,18h59m24.9s,-02d57m45.2s,132,0,,0,0.0,none
19h00m01.6s,-03d00m00.0s,19h01m25.0s,-02d57m40.7s,120,0,,0,0.0,none
19h02m01.8s,-03d00m00.0s,19h03m25.2s,-02d57m36.2s,128,0,,0,0.0,none
19h04m02.0s,-03d00m00.0s,19h05m25.4s,-02d57m31.8s,115,0,,0,0.0,none
19h06m02.1s,-03d00m00.0s,19h07m25.5s,-02d57m27.3s,94,0,,0,0.0,none
19h08m02.3s,-03d00m00.0s,19h09m25.7s,-02d57m22.8s,124,0,,0,0.0,none
19h10m02.5s,-03d00m00.0s,19h11m25.8s,-02d57m18.4s,132,0,,0,0.0,none
19h12m02.6s,-03d00m00.0s,19h13m26.0s,-02d57m14.0s,127,0,,0,0.0,none
