center_RA,center_DEC,center_RA_current,center_DEC_current,g_star,g_gal,galaxies,P_raw,P_norm,klasa
22h34m07.4s,+47d00m00.0s,22h35m15.1s,+47d08m15.4s,171,0,,0,0.0,none
22h37m03.3s,+47d00m00.0s,22h38m11.6s,+47d08m17.9s,167,0,,0,0.0,none
22h39m59.3s,+47d00m00.0s,22h41m08.0s,+47d08m20.2s,160,0,,0,0.0,none
22h42m55.3s,+47d00m00.0s,22h44m04.4s,+47d08m22.5s,152,0,,0,0.0,none
22h45m51.2s,+47d00m00.0s,22h47m00.8s,+47d08m24.7s,133,0,,0,0.0,none
22h48m47.2s,+47d00m00.0s,22h49m57.2s,+47d08m26.8s,125,0,,0,0.0,none
22h51m43.1s,+47d00m00.0s,22h52m53.6s,+47d08m28.8s,131,0,,0,0.0,none
22h54m39.1s,+47d00m00.0s,22h55m50.1s,+47d08m30.8s,123,0,,0,0.0,none
22h04m52.9s,+47d30m00.0s,22h05m55.9s,+47d37m46.8s,196,0,,0,0.0,none
22h07m50.5s,+47d30m00.0s,22h08m53.9s,+47d37m50.0s,243,0,,0,0.0,none
22h10m48.1s,+47d30m00.0s,22h11m52.0s,+47d37m53.2s,228,0,,0,0.0,none
22h13m45.7s,+47d30m00.0s,22h14m50.1s,+47d37m56.3s,221,0,,0,0.0,none
22h16m43.4s,+47d30m00.0s,22h17m48.2s,+47d37m59.3s,205,0,,0,0.0,none
22h19m41.0s,+47d30m00.0s,22h20m46.2s,+47d38m02.3s,178,0,,0,0.0,none
22h22m38.6s,+47d30m00.0s,22h23m44.3s,+47d38m05.1s,189,0,,0,0.0,none
22h25m36.2s,+47d30m00.0s,22h26m42.4s,+47d38m07.9s,202,0,,0,0.0,none
22h28m33.8s,+47d30m00.0s,22h29m40.5s,+47d38m10.6s,186,0,,0,0.0,none
22h31m31.5s,+47d30m00.0s,22h32m38.6s,+47d38m13.2s,184,0,,0,0.0,none
22h34m29.1s,+47d30m00.0s,22h35m36.7s,+47d38m15.7s,187,0,,0,0.0,none
22h37m26.7s,+47d30m00.0s,22h38m34.7s,+47d38m18.2s,180,0,,0,0.0,none
22h40m24.3s,+47d30m00.0s,22h41m32.8s,+47d38m20.6s,175,0,,0,0.0,none
22h43m22.0s,+47d30m00.0s,22h44m30.9s,+47d38m22.8s,166,0,,0,0.0,none
22h46m19.6s,+47d30m00.0s,22h47m29.0s,+47d38m25.0s,140,0,,0,0.0,none
22h49m17.2s,+47d30m00.0s,22h50m27.1s,+47d38m27.2s,126,0,,0,0.0,none
22h52m14.8s,+47d30m00.0s,22h53m25.2s,+47d38m29.2s,148,0,,0,0.0,none
22h55m12.4s,+47d30m00.0s,22h56m23.3s,+47d38m31.1s,134,0,,0,0.0,none
22h04m58.0s,+48d00m00.0s,22h06m00.7s,+48d07m46.9s,185,0,,0,0.0,none
22h07m57.3s,+48d00m00.0s,22h09m00.5s,+48d07m50.1s,241,0,,0,0.0,none
22h10m56.7s,+48d00m00.0s,22h12m00.3s,+48d07m53.3s,232,0,,0,0.0,none
22h13m56.0s,+48d00m00.0s,22h15m00.1s,+48d07m56.5s,215,0,,0,0.0,none
22h16m55.4s,+48d00m00.0s,22h17m59.9s,+48d07m59.5s,206,0,,0,0.0,none
22h19m54.7s,+48d00m00.0s,22h20m59.7s,+48d08m02.5s,172,0,,0,0.0,none
22h22m54.0s,+48d00m00.0s,22h23m59.5s,+48d08m05.4s,178,0,,0,0.0,none
22h25m53.4s,+48d00m00.0s,22h26m59.3s,+48d08m08.2s,202,0,,0,0.0,none
22h28m52.7s,+48d00m00.0s,22h29m59.1s,+48d08m10.9s,196,0,,0,0.0,none
22h31m52.0s,+48d00m00.0s,22h32m58.9s,+48d08m13.5s,211,0,,0,0.0,none
22h34m51.4s,+48d00m00.0s,22h35m58.8s,+48d08m16.1s,199,0,,0,0.0,none
22h37m50.7s,+48d00m00.0s,22h38m58.6s,+48d08m18.5s,179,0,,0,0.0,none
22h40m50.1s,+48d00m00.0s,22h41m58.4s,+48d08m20.9s,185,0,,0,0.0,none
22h43m49.4s,+48d00m00.0s,22h44m58.2s,+48d08m23.2s,171,0,,0,0.0,none
22h46m48.7s,+48d00m00.0s,22h47m58.0s,+48d08m25.4s,135,0,,0,0.0,none
22h49m48.1s,+48d00m00.0s,22h50m57.9s,+48d08m27.5s,145,0,,0,0.0,none
22h52m47.4s,+48d00m00.0s,22h53m57.7s,+48d08m29.6s,163,0,,0,0.0,none
22h55m46.7s,+48d00m00.0s,22h56m57.5s,+48d08m31.5s,114,0,,0,0.0,none
22h05m03.3s,+48d30m00.0s,22h06m05.7s,+48d37m46.9s,168,0,,0,0.0,none
22h08m04.4s,+48d30m00.0s,22h09m07.2s,+48d37m50.3s,213,0,,0,0.0,none
22h11m05.5s,+48d30m00.0s,22h12m08.8s,+48d37m53.5s,232,0,,0,0.0,none
22h14m06.6s,+48d30m00.0s,22h15m10.4s,+48d37m56.7s,216,0,,0,0.0,none
22h17m07.7s,+48d30m00.0s,22h18m12.0s,+48d37m59.7s,193,0,,0,0.0,none
22h20m08.8s,+48d30m00.0s,22h21m13.5s,+48d38m02.7s,180,0,,0,0.0,none
22h23m09.9s,+48d30m00.0s,22h24m15.1s,+48d38m05.6s,174,0,,0,0.0,none
22h26m11.0s,+48d30m00.0s,22h27m16.7s,+48d38m08.4s,177,0,,0,0.0,none
22h29m12.1s,+48d30m00.0s,22h30m18.3s,+48d38m11.2s,190,0,,0,0.0,none
22h32m13.2s,+48d30m00.0s,22h33m19.9s,+48d38m13.8s,202,0,,0,0.0,none
22h35m14.3s,+48d30m00.0s,22h36m21.5s,+48d38m16.4s,208,0,,0,0.0,none
22h38m15.4s,+48d30m00.0s,22h39m23.1s,+48d38m18.9s,203,0,,0,0.0,none
22h41m16.5s,+48d30m00.0s,22h42m24.7s,+48d38m21.2s,186,0,,0,0.0,none
22h44m17.6s,+48d30m00.0s,22h45m26.3s,+48d38m23.5s,172,0,,0,0.0,none
22h47m18.7s,+48d30m00.0s,22h48m27.9s,+48d38m25.8s,166,0,,0,0.0,none
22h50m19.8s,+48d30m00.0s,22h51m29.5s,+48d38m27.9s,177,0,,0,0.0,none
22h53m20.9s,+48d30m00.0s,22h54m31.1s,+48d38m29.9s,180,0,,0,0.0,none
22h56m22.0s,+48d30m00.0s,22h57m32.7s,+48d38m31.9s,120,0,,0,0.0,none
22h05m08.7s,+49d00m00.0s,22h06m10.8s,+49d07m47.0s,194,0,,0,0.0,none
22h08m11.6s,+49d00m00.0s,22h09m14.2s,+49d07m50.4s,222,0,,0,0.0,none
22h11m14.6s,+49d00m00.0s,22h12m17.6s,+49d07m53.7s,230,0,,0,0.0,none
22h14m17.5s,+49d00m00.0s,22h15m21.0s,+49d07m56.8s,231,0,,0,0.0,none
22h17m20.4s,+49d00m00.0s,22h18m24.4s,+49d08m00.0s,218,0,,0,0.0,none
22h20m23.3s,+49d00m00.0s,22h21m27.8s,+49d08m02.9s,211,0,,0,0.0,none
22h23m26.2s,+49d00m00.0s,22h24m31.2s,+49d08m05.9s,199,0,,0,0.0,none
22h26m29.1s,+49d00m00.0s,22h27m34.6s,+49d08m08.7s,187,0,,0,0.0,none
22h29m32.0s,+49d00m00.0s,22h30m38.0s,+49d08m11.5s,188,0,,0,0.0,none
22h32m34.9s,+49d00m00.0s,22h33m41.4s,+49d08m14.1s,201,0,,0,0.0,none
22h35m37.8s,+49d00m00.0s,22h36m44.8s,+49d08m16.7s,209,0,,0,0.0,none
22h38m40.7s,+49d00m00.0s,22h39m48.2s,+49d08m19.2s,200,0,,0,0.0,none
22h41m43.7s,+49d00m00.0s,22h42m51.7s,+49d08m21.6s,189,0,,0,0.0,none
22h44m46.6s,+49d00m00.0s,22h45m55.1s,+49d08m23.9s,174,0,,0,0.0,none
22h47m49.5s,+49d00m00.0s,22h48m58.5s,+49d08m26.1s,181,0,,0,0.0,none
22h50m52.4s,+49d00m00.0s,22h52m01.9s,+49d08m28.3s,188,0,,0,0.0,none
22h53m55.3s,+49d00m00.0s,22h55m05.4s,+49d08m30.3s,183,0,,0,0.0,none
22h05m14.3s,+49d30m00.0s,22h06m16.0s,+49d37m47.1s,219,0,,0,0.0,none
22h08m19.1s,+49d30m00.0s,22h09m21.3s,+49d37m50.5s,233,0,,0,0.0,none
22h11m23.9s,+49d30m00.0s,22h12m26.6s,+49d37m53.8s,244,0,,0,0.0,none
22h14m28.6s,+49d30m00.0s,22h15m31.8s,+49d37m57.0s,290,0,,0,0.0,none
22h17m33.4s,+49d30m00.0s,22h18m37.1s,+49d38m00.1s,298,0,,0,0.0,none
22h20m38.2s,+49d30m00.0s,22h21m42.4s,+49d38m03.2s,247,0,,0,0.0,none
22h23m43.0s,+49d30m00.0s,22h24m47.7s,+49d38m06.1s,223,0,,0,0.0,none
22h26m47.7s,+49d30m00.0s,22h27m53.0s,+49d38m09.0s,210,0,,0,0.0,none
22h29m52.5s,+49d30m00.0s,22h30m58.3s,+49d38m11.8s,206,0,,0,0.0,none
22h32m57.3s,+49d30m00.0s,22h34m03.5s,+49d38m14.4s,230,0,,0,0.0,none
22h36m02.0s,+49d30m00.0s,22h37m08.8s,+49d38m17.0s,225,0,,0,0.0,none
22h39m06.8s,+49d30m00.0s,22h40m14.1s,+49d38m19.5s,186,0,,0,0.0,none
22h42m11.6s,+49d30m00.0s,22h43m19.4s,+49d38m21.9s,198,0,,0,0.0,none
22h45m16.4s,+49d30m00.0s,22h46m24.7s,+49d38m24.3s,198,0,,0,0.0,none
22h48m21.1s,+49d30m00.0s,22h49m30.0s,+49d38m26.5s,183,0,,0,0.0,none
22h51m25.9s,+49d30m00.0s,22h52m35.3s,+49d38m28.6s,181,0,,0,0.0,none
22h54m30.7s,+49d30m00.0s,22h55m40.7s,+49d38m30.7s,176,0,,0,0.0,none
22h05m20.1s,+50d00m00.0s,22h06m21.4s,+50d07m47.2s,220,0,,0,0.0,none
22h08m26.7s,+50d00m00.0s,22h09m28.6s,+50d07m50.7s,250,0,,0,0.0,none
22h11m33.4s,+50d00m00.0s,22h12m35.8s,+50d07m54.0s,262,0,,0,0.0,none
22h14m40.1s,+50d00m00.0s,22h15m43.0s,+50d07m57.2s,296,0,,0,0.0,none
22h17m46.8s,+50d00m00.0s,22h18m50.2s,+50d08m00.4s,304,0,,0,0.0,none
22h20m53.5s,+50d00m00.0s,22h21m57.4s,+50d08m03.4s,246,0,,0,0.0,none
22h24m00.2s,+50d00m00.0s,22h25m04.7s,+50d08m06.4s,218,0,,0,0.0,none
22h27m06.9s,+50d00m00.0s,22h28m11.9s,+50d08m09.3s,225,0,,0,0.0,none
22h30m13.6s,+50d00m00.0s,22h31m19.1s,+50d08m12.1s,204,0,,0,0.0,none
22h33m20.2s,+50d00m00.0s,22h34m26.3s,+50d08m14.8s,225,0,,0,0.0,none
22h36m26.9s,+50d00m00.0s,22h37m33.5s,+50d08m17.4s,224,0,,0,0.0,none
22h39m33.6s,+50d00m00.0s,22h40m40.8s,+50d08m19.9s,189,0,,0,0.0,none
22h42m40.3s,+50d00m00.0s,22h43m48.0s,+50d08m22.3s,199,0,,0,0.0,none
22h45m47.0s,+50d00m00.0s,22h46m55.2s,+50d08m24.6s,202,0,,0,0.0,none
22h48m53.7s,+50d00m00.0s,22h50m02.5s,+50d08m26.9s,197,0,,0,0.0,none
22h52m00.4s,+50d00m00.0s,22h53m09.7s,+50d08m29.0s,189,0,,0,0.0,none
22h55m07.1s,+50d00m00.0s,22h56m16.9s,+50d08m31.1s,162,0,,0,0.0,none
22h05m26.0s,+50d30m00.0s,22h06m27.0s,+50d37m47.4s,220,0,,0,0.0,none
22h08m34.6s,+50d30m00.0s,22h09m36.2s,+50d37m50.8s,270,0,,0,0.0,none
22h11m43.3s,+50d30m00.0s,22h12m45.4s,+50d37m54.2s,273,0,,0,0.0,none
22h14m51.9s,+50d30m00.0s,22h15m54.5s,+50d37m57.4s,259,0,,0,0.0,none
22h18m00.6s,+50d30m00.0s,22h19m03.7s,+50d38m00.6s,260,0,,0,0.0,none
22h21m09.2s,+50d30m00.0s,22h22m12.9s,+50d38m03.7s,242,0,,0,0.0,none
22h24m17.9s,+50d30m00.0s,22h25m22.1s,+50d38m06.7s,240,0,,0,0.0,none
22h27m26.6s,+50d30m00.0s,22h28m31.3s,+50d38m09.6s,243,0,,0,0.0,none
22h30m35.2s,+50d30m00.0s,22h31m40.5s,+50d38m12.4s,224,0,,0,0.0,none
22h33m43.9s,+50d30m00.0s,22h34m49.7s,+50d38m15.1s,226,0,,0,0.0,none
22h36m52.5s,+50d30m00.0s,22h37m58.9s,+50d38m17.7s,200,0,,0,0.0,none
22h40m01.2s,+50d30m00.0s,22h41m08.1s,+50d38m20.3s,190,0,,0,0.0,none
22h43m09.8s,+50d30m00.0s,22h44m17.4s,+50d38m22.7s,198,0,,0,0.0,none
22h46m18.5s,+50d30m00.0s,22h47m26.6s,+50d38m25.0s,190,0,,0,0.0,none
22h49m27.2s,+50d30m00.0s,22h50m35.8s,+50d38m27.3s,195,0,,0,0.0,none
22h52m35.8s,+50d30m00.0s,22h53m45.0s,+50d38m29.4s,188,0,,0,0.0,none
22h55m44.5s,+50d30m00.0s,22h56m54.2s,+50d38m31.5s,151,0,,0,0.0,none
22h05m32.0s,+51d00m00.0s,22h06m32.7s,+51d07m47.5s,236,0,,0,0.0,none
22h08m42.7s,+51d00m00.0s,22h09m43.9s,+51d07m50.9s,275,0,,0,0.0,none
22h11m53.4s,+51d00m00.0s,22h12m55.2s,+51d07m54.3s,289,0,,0,0.0,none
22h15m04.1s,+51d00m00.0s,22h16m06.4s,+51d07m57.6s,294,0,,0,0.0,none
22h18m14.8s,+51d00m00.0s,22h19m17.6s,+51d08m00.8s,277,0,,0,0.0,none
22h21m25.5s,+51d00m00.0s,22h22m28.9s,+51d08m03.9s,253,0,,0,0.0,none
22h24m36.1s,+51d00m00.0s,22h25m40.1s,+51d08m07.0s,252,0,,0,0.0,none
22h27m46.8s,+51d00m00.0s,22h28m51.3s,+51d08m09.9s,259,0,,0,0.0,none
22h30m57.5s,+51d00m00.0s,22h32m02.6s,+51d08m12.7s,237,0,,0,0.0,none
22h34m08.2s,+51d00m00.0s,22h35m13.8s,+51d08m15.4s,225,0,,0,0.0,none
22h37m18.9s,+51d00m00.0s,22h38m25.1s,+51d08m18.1s,221,0,,0,0.0,none
22h40m29.5s,+51d00m00.0s,22h41m36.3s,+51d08m20.6s,207,0,,0,0.0,none
22h43m40.2s,+51d00m00.0s,22h44m47.6s,+51d08m23.1s,208,0,,0,0.0,none
22h46m50.9s,+51d00m00.0s,22h47m58.8s,+51d08m25.4s,195,0,,0,0.0,none
22h50m01.6s,+51d00m00.0s,22h51m10.1s,+51d08m27.7s,190,0,,0,0.0,none
22h53m12.3s,+51d00m00.0s,22h54m21.4s,+51d08m29.8s,223,0,,0,0.0,none
22h56m23.0s,+51d00m00.0s,22h57m32.6s,+51d08m31.9s,158,0,,0,0.0,none
22h05m38.3s,+51d30m00.0s,22h06m38.6s,+51d37m47.6s,276,0,,0,0.0,none
22h08m51.1s,+51d30m00.0s,22h09m51.9s,+51d37m51.1s,304,0,,0,0.0,none
22h12m03.8s,+51d30m00.0s,22h13m05.3s,+51d37m54.5s,272,0,,0,0.0,none
22h15m16.6s,+51d30m00.0s,22h16m18.6s,+51d37m57.8s,296,0,,0,0.0,none
22h18m29.4s,+51d30m00.0s,22h19m31.9s,+51d38m01.1s,303,0,,0,0.0,none
22h21m42.1s,+51d30m00.0s,22h22m45.3s,+51d38m04.2s,288,0,,0,0.0,none
22h24m54.9s,+51d30m00.0s,22h25m58.6s,+51d38m07.2s,258,0,,0,0.0,none
22h28m07.7s,+51d30m00.0s,22h29m11.9s,+51d38m10.2s,258,0,,0,0.0,none
22h31m20.4s,+51d30m00.0s,22h32m25.3s,+51d38m13.0s,233,0,,0,0.0,none
22h34m33.2s,+51d30m00.0s,22h35m38.6s,+51d38m15.8s,227,0,,0,0.0,none
22h37m46.0s,+51d30m00.0s,22h38m52.0s,+51d38m18.4s,224,0,,0,0.0,none
22h40m58.7s,+51d30m00.0s,22h42m05.3s,+51d38m21.0s,198,0,,0,0.0,none
22h44m11.5s,+51d30m00.0s,22h45m18.7s,+51d38m23.5s,199,0,,0,0.0,none
22h47m24.3s,+51d30m00.0s,22h48m32.1s,+51d38m25.8s,201,0,,0,0.0,none
22h50m37.0s,+51d30m00.0s,22h51m45.4s,+51d38m28.1s,185,0,,0,0.0,none
22h53m49.8s,+51d30m00.0s,22h54m58.8s,+51d38m30.2s,210,0,,0,0.0,none
22h05m44.7s,+52d00m00.0s,22h06m44.7s,+52d07m47.7s,295,0,,0,0.0,none
22h08m59.6s,+52d00m00.0s,22h10m00.2s,+52d07m51.2s,307,0,,0,0.0,none
22h12m14.6s,+52d00m00.0s,22h13m15.7s,+52d07m54.7s,290,0,,0,0.0,none
22h15m29.5s,+52d00m00.0s,22h16m31.1s,+52d07m58.0s,314,0,,0,0.0,none
22h18m44.4s,+52d00m00.0s,22h19m46.6s,+52d08m01.3s,297,0,,0,0.0,none
22h21m59.3s,+52d00m00.0s,22h23m02.1s,+52d08m04.5s,291,0,,0,0.0,none
22h25m14.2s,+52d00m00.0s,22h26m17.6s,+52d08m07.5s,284,0,,0,0.0,none
22h28m29.1s,+52d00m00.0s,22h29m33.1s,+52d08m10.5s,287,0,,0,0.0,none
22h31m44.0s,+52d00m00.0s,22h32m48.7s,+52d08m13.4s,265,0,,0,0.0,none
22h34m58.9s,+52d00m00.0s,22h36m04.2s,+52d08m16.1s,232,0,,0,0.0,none
22h38m13.9s,+52d00m00.0s,22h39m19.7s,+52d08m18.8s,208,0,,0,0.0,none
22h41m28.8s,+52d00m00.0s,22h42m35.2s,+52d08m21.4s,193,0,,0,0.0,none
22h44m43.7s,+52d00m00.0s,22h45m50.7s,+52d08m23.9s,196,0,,0,0.0,none
22h47m58.6s,+52d00m00.0s,22h49m06.2s,+52d08m26.2s,198,0,,0,0.0,none
22h51m13.5s,+52d00m00.0s,22h52m21.8s,+52d08m28.5s,208,0,,0,0.0,none
22h54m28.4s,+52d00m00.0s,22h55m37.3s,+52d08m30.7s,184,0,,0,0.0,none
22h05m51.4s,+52d30m00.0s,22h06m50.9s,+52d37m47.8s,267,0,,0,0.0,none
22h09m08.5s,+52d30m00.0s,22h10m08.6s,+52d37m51.4s,280,0,,0,0.0,none
22h12m25.6s,+52d30m00.0s,22h13m26.4s,+52d37m54.9s,331,0,,0,0.0,none
22h15m42.7s,+52d30m00.0s,22h16m44.1s,+52d37m58.3s,336,0,,0,0.0,none
22h18m59.9s,+52d30m00.0s,22h20m01.8s,+52d38m01.6s,287,0,,0,0.0,none
22h22m17.0s,+52d30m00.0s,22h23m19.5s,+52d38m04.8s,297,0,,0,0.0,none
22h25m34.1s,+52d30m00.0s,22h26m37.3s,+52d38m07.8s,279,0,,0,0.0,none
22h28m51.2s,+52d30m00.0s,22h29m55.0s,+52d38m10.8s,265,0,,0,0.0,none
22h32m08.3s,+52d30m00.0s,22h33m12.7s,+52d38m13.7s,252,0,,0,0.0,none
22h35m25.5s,+52d30m00.0s,22h36m30.5s,+52d38m16.5s,233,0,,0,0.0,none
22h38m42.6s,+52d30m00.0s,22h39m48.2s,+52d38m19.2s,227,0,,0,0.0,none
22h41m59.7s,+52d30m00.0s,22h43m06.0s,+52d38m21.8s,220,0,,0,0.0,none
22h45m16.8s,+52d30m00.0s,22h46m23.7s,+52d38m24.3s,216,0,,0,0.0,none
22h48m33.9s,+52d30m00.0s,22h49m41.5s,+52d38m26.6s,200,0,,0,0.0,none
22h51m51.1s,+52d30m00.0s,22h52m59.2s,+52d38m28.9s,204,0,,0,0.0,none
22h55m08.2s,+52d30m00.0s,22h56m17.0s,+52d38m31.1s,182,0,,0,0.0,none
22h02m38.8s,+53d00m00.0s,22h03m37.4s,+53d07m44.2s,100,0,,0,0.0,none
22h05m58.2s,+53d00m00.0s,22h06m57.4s,+53d07m47.9s,218,0,,0,0.0,none
22h09m17.6s,+53d00m00.0s,22h10m17.4s,+53d07m51.6s,235,0,,0,0.0,none
22h12m37.0s,+53d00m00.0s,22h13m37.4s,+53d07m55.1s,282,0,,0,0.0,none
22h15m56.4s,+53d00m00.0s,22h16m57.4s,+53d07m58.5s,320,0,,0,0.0,none
22h19m15.8s,+53d00m00.0s,22h20m17.4s,+53d08m01.8s,303,0,,0,0.0,none
22h22m35.2s,+53d00m00.0s,22h23m37.4s,+53d08m05.0s,294,0,,0,0.0,none
22h25m54.6s,+53d00m00.0s,22h26m57.5s,+53d08m08.2s,249,0,,0,0.0,none
22h29m14.0s,+53d00m00.0s,22h30m17.5s,+53d08m11.2s,231,0,,0,0.0,none
22h32m33.4s,+53d00m00.0s,22h33m37.5s,+53d08m14.1s,243,0,,0,0.0,none
22h35m52.8s,+53d00m00.0s,22h36m57.5s,+53d08m16.9s,219,0,,0,0.0,none
22h39m12.2s,+53d00m00.0s,22h40m17.6s,+53d08m19.6s,222,0,,0,0.0,none
22h42m31.6s,+53d00m00.0s,22h43m37.6s,+53d08m22.2s,237,0,,0,0.0,none
22h45m51.0s,+53d00m00.0s,22h46m57.7s,+53d08m24.7s,222,0,,0,0.0,none
22h49m10.3s,+53d00m00.0s,22h50m17.7s,+53d08m27.1s,218,0,,0,0.0,none
22h52m29.7s,+53d00m00.0s,22h53m37.8s,+53d08m29.3s,225,0,,0,0.0,none
22h55m49.1s,+53d00m00.0s,22h56m57.8s,+53d08m31.5s,159,0,,0,0.0,none
22h12m48.7s,+53d30m00.0s,22h13m48.8s,+53d37m55.3s,197,0,,0,0.0,none
22h16m10.4s,+53d30m00.0s,22h17m11.1s,+53d37m58.7s,299,0,,0,0.0,none
22h19m32.2s,+53d30m00.0s,22h20m33.5s,+53d38m02.1s,298,0,,0,0.0,none
22h22m53.9s,+53d30m00.0s,22h23m55.9s,+53d38m05.3s,270,0,,0,0.0,none
22h26m15.7s,+53d30m00.0s,22h27m18.3s,+53d38m08.5s,247,0,,0,0.0,none
22h29m37.4s,+53d30m00.0s,22h30m40.7s,+53d38m11.5s,247,0,,0,0.0,none
22h32m59.1s,+53d30m00.0s,22h34m03.1s,+53d38m14.5s,239,0,,0,0.0,none
22h36m20.9s,+53d30m00.0s,22h37m25.5s,+53d38m17.3s,217,0,,0,0.0,none
22h39m42.6s,+53d30m00.0s,22h40m47.9s,+53d38m20.0s,207,0,,0,0.0,none
22h43m04.4s,+53d30m00.0s,22h44m10.3s,+53d38m22.6s,214,0,,0,0.0,none
22h46m26.1s,+53d30m00.0s,22h47m32.7s,+53d38m25.1s,223,0,,0,0.0,none
22h49m47.9s,+53d30m00.0s,22h50m55.1s,+53d38m27.5s,250,0,,0,0.0,none
22h53m09.6s,+53d30m00.0s,22h54m17.5s,+53d38m29.8s,240,0,,0,0.0,none
22h56m31.3s,+53d30m00.0s,22h57m39.9s,+53d38m32.0s,121,0,,0,0.0,none
22h13m00.8s,+54d00m00.0s,22h14m00.5s,+54d07m55.5s,175,0,,0,0.0,none
22h16m24.9s,+54d00m00.0s,22h17m25.3s,+54d07m59.0s,283,0,,0,0.0,none
22h19m49.1s,+54d00m00.0s,22h20m50.1s,+54d08m02.4s,275,0,,0,0.0,none
22h23m13.2s,+54d00m00.0s,22h24m14.9s,+54d08m05.6s,261,0,,0,0.0,none
22h26m37.4s,+54d00m00.0s,22h27m39.7s,+54d08m08.8s,249,0,,0,0.0,none
22h30m01.6s,+54d00m00.0s,22h31m04.6s,+54d08m11.9s,241,0,,0,0.0,none
22h33m25.7s,+54d00m00.0s,22h34m29.4s,+54d08m14.8s,223,0,,0,0.0,none
22h36m49.9s,+54d00m00.0s,22h37m54.2s,+54d08m17.7s,215,0,,0,0.0,none
22h40m14.0s,+54d00m00.0s,22h41m19.1s,+54d08m20.4s,196,0,,0,0.0,none
22h43m38.2s,+54d00m00.0s,22h44m43.9s,+54d08m23.0s,222,0,,0,0.0,none
22h47m02.3s,+54d00m00.0s,22h48m08.8s,+54d08m25.5s,246,0,,0,0.0,none
22h50m26.5s,+54d00m00.0s,22h51m33.6s,+54d08m27.9s,237,0,,0,0.0,none
22h53m50.7s,+54d00m00.0s,22h54m58.5s,+54d08m30.2s,224,0,,0,0.0,none
22h13m13.2s,+54d30m00.0s,22h14m12.6s,+54d37m55.7s,181,0,,0,0.0,none
22h16m39.9s,+54d30m00.0s,22h17m39.9s,+54d37m59.2s,285,0,,0,0.0,none
22h20m06.5s,+54d30m00.0s,22h21m07.2s,+54d38m02.6s,281,0,,0,0.0,none
22h23m33.2s,+54d30m00.0s,22h24m34.5s,+54d38m05.9s,261,0,,0,0.0,none
22h26m59.8s,+54d30m00.0s,22h28m01.9s,+54d38m09.1s,249,0,,0,0.0,none
22h30m26.5s,+54d30m00.0s,22h31m29.2s,+54d38m12.2s,248,0,,0,0.0,none
22h33m53.1s,+54d30m00.0s,22h34m56.5s,+54d38m15.2s,240,0,,0,0.0,none
22h37m19.8s,+54d30m00.0s,22h38m23.9s,+54d38m18.1s,220,0,,0,0.0,none
22h40m46.4s,+54d30m00.0s,22h41m51.2s,+54d38m20.8s,213,0,,0,0.0,none
22h44m13.0s,+54d30m00.0s,22h45m18.6s,+54d38m23.5s,237,0,,0,0.0,none
22h47m39.7s,+54d30m00.0s,22h48m45.9s,+54d38m26.0s,246,0,,0,0.0,none
22h51m06.3s,+54d30m00.0s,22h52m13.3s,+54d38m28.4s,213,0,,0,0.0,none
22h54m33.0s,+54d30m00.0s,22h55m40.7s,+54d38m30.7s,178,0,,0,0.0,none
22h13m26.1s,+55d00m00.0s,22h14m25.0s,+55d07m55.9s,173,0,,0,0.0,none
22h16m55.3s,+55d00m00.0s,22h17m54.9s,+55d07m59.5s,287,0,,0,0.0,none
22h20m24.5s,+55d00m00.0s,22h21m24.8s,+55d08m02.9s,289,0,,0,0.0,none
22h23m53.7s,+55d00m00.0s,22h24m54.8s,+55d08m06.3s,254,0,,0,0.0,none
22h27m22.9s,+55d00m00.0s,22h28m24.7s,+55d08m09.5s,231,0,,0,0.0,none
22h30m52.1s,+55d00m00.0s,22h31m54.6s,+55d08m12.6s,248,0,,0,0.0,none
22h34m21.3s,+55d00m00.0s,22h35m24.5s,+55d08m15.6s,244,0,,0,0.0,none
22h37m50.6s,+55d00m00.0s,22h38m54.5s,+55d08m18.5s,226,0,,0,0.0,none
22h41m19.8s,+55d00m00.0s,22h42m24.4s,+55d08m21.3s,211,0,,0,0.0,none
22h44m49.0s,+55d00m00.0s,22h45m54.4s,+55d08m23.9s,214,0,,0,0.0,none
22h48m18.2s,+55d00m00.0s,22h49m24.3s,+55d08m26.4s,222,0,,0,0.0,none
22h51m47.4s,+55d00m00.0s,22h52m54.3s,+55d08m28.9s,182,0,,0,0.0,none
22h13m18.3s,+36d00m00.0s,22h14m28.4s,+36d07m55.9s,91,0,,0,0.0,none
22h13m39.3s,+55d30m00.0s,22h14m37.9s,+55d37m56.1s,116,0,,0,0.0,none
22h17m11.2s,+55d30m00.0s,22h18m10.5s,+55d37m59.7s,171,0,,0,0.0,none
22h20m43.0s,+55d30m00.0s,22h21m43.0s,+55d38m03.2s,177,0,,0,0.0,none
22h24m14.9s,+55d30m00.0s,22h25m15.6s,+55d38m06.6s,197,0,,0,0.0,none
22h27m46.8s,+55d30m00.0s,22h28m48.2s,+55d38m09.9s,194,0,,0,0.0,none
22h31m18.6s,+55d30m00.0s,22h32m20.8s,+55d38m13.0s,200,0,,0,0.0,none
22h34m50.5s,+55d30m00.0s,22h35m53.4s,+55d38m16.0s,221,0,,0,0.0,none
22h38m22.3s,+55d30m00.0s,22h39m26.0s,+55d38m18.9s,219,0,,0,0.0,none
