center_RA,center_DEC,center_RA_current,center_DEC_current,g_star,g_gal,galaxies,P_raw,P_norm,klasa
03h19m48.2s,+41d27m00.0s,03h21m33.9s,+41d32m40.7s,6,4,NGC  1272; NGC  1275; NGC  1278; NGC  1282,96,12.0,C
03h19m26.5s,+41d33m00.0s,03h21m12.2s,+41d38m41.3s,10,3,NGC  1272; NGC  1275; NGC  1278,90,11.25,B
03h19m58.5s,+41d33m00.0s,03h21m44.3s,+41d38m40.4s,7,3,NGC  1272; NGC  1275; NGC  1278,63,7.875,C
03h00m48.8s,+44d51m00.0s,03h02m35.5s,+44d57m13.3s,15,2,NGC  1160; NGC  1161,60,7.5,none
03h19m16.2s,+41d27m00.0s,03h21m01.8s,+41d32m41.6s,6,3,NGC  1272; NGC  1275; NGC  1278,54,6.75,C
03h20m20.2s,+41d27m00.0s,03h22m05.9s,+41d32m39.7s,6,3,NGC  1275; NGC  1278; NGC  1282,54,6.75,C
03h00m58.4s,+44d57m00.0s,03h02m45.3s,+45d03m13.0s,11,2,NGC  1160; NGC  1161,44,5.5,none
03h00m24.5s,+44d57m00.0s,03h02m11.4s,+45d03m14.0s,11,2,NGC  1160; NGC  1161,44,5.5,none
03h01m22.6s,+44d51m00.0s,03h03m09.5s,+44d57m12.4s,10,2,NGC  1160; NGC  1161,40,5.0,none
03h01m32.4s,+44d57m00.0s,03h03m19.3s,+45d03m12.1s,9,2,NGC  1160; NGC  1161,36,4.5,none
03h01m56.5s,+44d51m00.0s,03h03m43.4s,+44d57m11.4s,9,2,NGC  1160; NGC  1161,36,4.5,none
03h20m30.6s,+41d33m00.0s,03h22m16.5s,+41d38m39.4s,8,2,NGC  1275; NGC  1278,32,4.0,none
03h19m37.9s,+41d21m00.0s,03h21m23.5s,+41d26m41.0s,7,2,NGC  1272; NGC  1282,28,3.5,none
03h16m04.0s,+41d27m00.0s,03h17m49.4s,+41d32m47.3s,7,2,NGC  1250; IC    310,28,3.5,none
03h19m36.8s,+41d39m00.0s,03h21m22.7s,+41d44m41.0s,5,2,NGC  1275; NGC  1278,20,2.5,none
03h20m09.0s,+41d39m00.0s,03h21m54.9s,+41d44m40.1s,5,2,NGC  1275; NGC  1278,20,2.5,none
03h05m18.5s,+42d27m00.0s,03h07m03.7s,+42d33m05.8s,14,1,NGC  1175,14,1.75,none
02h49m00.3s,+46d51m00.0s,02h50m47.5s,+46d57m32.3s,14,1,IC    257,14,1.75,none
03h00m34.2s,+45d03m00.0s,03h02m21.2s,+45d09m13.7s,14,1,NGC  1160,14,1.75,none
03h05m00.0s,+42d15m00.0s,03h06m44.9s,+42d21m06.3s,13,1,NGC  1175,13,1.625,none
03h05m41.6s,+42d21m00.0s,03h07m26.8s,+42d27m05.2s,13,1,IC    284,13,1.625,none
03h05m51.0s,+42d27m00.0s,03h07m36.2s,+42d33m04.9s,13,1,IC    284,13,1.625,none
02h40m52.9s,+39d03m00.0s,02h42m33.2s,+39d09m44.9s,12,1,NGC  1023,12,1.5,none
02h40m46.8s,+38d57m00.0s,02h42m27.0s,+39d03m45.0s,12,1,NGC  1023,12,1.5,none
03h33m37.1s,+39d27m00.0s,03h35m22.3s,+39d32m15.5s,12,1,A   0331+39,12,1.5,none
02h49m18.5s,+47d03m00.0s,02h51m05.9s,+47d09m31.8s,12,1,IC    257,12,1.5,none
03h06m14.1s,+42d21m00.0s,03h07m59.3s,+42d27m04.3s,12,1,IC    284,12,1.5,none
03h04m45.9s,+42d27m00.0s,03h06m31.1s,+42d33m06.7s,12,1,NGC  1175,12,1.5,none
03h05m09.2s,+42d21m00.0s,03h06m54.3s,+42d27m06.1s,12,1,NGC  1175,12,1.5,none
03h04m27.5s,+42d15m00.0s,03h06m12.4s,+42d21m07.2s,11,1,NGC  1175,11,1.375,none
03h18m42.9s,+41d45m00.0s,03h20m28.8s,+41d50m42.6s,11,1,NGC  1265,11,1.375,none
03h04m36.7s,+42d21m00.0s,03h06m21.7s,+42d27m07.0s,11,1,NGC  1175,11,1.375,none
03h00m39.1s,+44d45m00.0s,03h02m25.8s,+44d51m13.6s,11,1,NGC  1161,11,1.375,none
02h49m09.4s,+46d57m00.0s,02h50m56.7s,+47d03m32.1s,11,1,IC    257,11,1.375,none
02h49m53.7s,+47d03m00.0s,02h51m41.2s,+47d09m30.9s,11,1,IC    257,11,1.375,none
03h18m54.4s,+41d33m00.0s,03h20m40.1s,+41d38m42.3s,11,1,NGC  1272,11,1.375,none
02h40m28.2s,+39d09m00.0s,02h42m08.5s,+39d15m45.5s,11,1,NGC  1023,11,1.375,none
02h40m59.1s,+39d09m00.0s,02h42m39.5s,+39d15m44.7s,11,1,NGC  1023,11,1.375,none
03h18m21.1s,+41d51m00.0s,03h20m07.0s,+41d56m43.2s,11,1,NGC  1265,11,1.375,none
03h18m10.8s,+41d45m00.0s,03h19m56.6s,+41d50m43.6s,11,1,NGC  1265,11,1.375,none
02h40m22.0s,+39d03m00.0s,02h42m02.3s,+39d09m45.7s,11,1,NGC  1023,11,1.375,none
03h34m39.3s,+39d27m00.0s,03h36m24.5s,+39d32m13.5s,11,1,A   0331+39,11,1.375,none
03h13m06.9s,+39d15m00.0s,03h14m50.2s,+39d20m52.5s,11,1,NGC  1233,11,1.375,none
03h06m23.5s,+42d27m00.0s,03h08m08.8s,+42d33m04.0s,11,1,IC    284,11,1.375,none
02h40m15.9s,+38d57m00.0s,02h41m56.1s,+39d03m45.8s,11,1,NGC  1023,11,1.375,none
03h34m59.4s,+39d21m00.0s,03h36m44.6s,+39d26m12.9s,11,1,A   0331+39,11,1.375,none
02h43m07.5s,+37d15m00.0s,02h44m46.9s,+37d21m41.5s,10,1,NGC  1058,10,1.25,none
02h50m10.5s,+46d51m00.0s,02h51m57.8s,+46d57m30.5s,10,1,IC    257,10,1.25,none
02h49m35.4s,+46d51m00.0s,02h51m22.7s,+46d57m31.4s,10,1,IC    257,10,1.25,none
03h04m04.2s,+42d21m00.0s,03h05m49.2s,+42d27m07.9s,10,1,NGC  1175,10,1.25,none
03h03m09.2s,+46d15m00.0s,03h04m57.5s,+46d21m09.4s,10,1,NGC  1169,10,1.25,none
03h02m44.9s,+46d21m00.0s,03h04m33.3s,+46d27m10.1s,10,1,NGC  1169,10,1.25,none
03h06m04.8s,+42d15m00.0s,03h07m49.9s,+42d21m04.5s,10,1,IC    284,10,1.25,none
03h17m59.2s,+41d57m00.0s,03h19m45.2s,+42d02m43.9s,10,1,NGC  1265,10,1.25,none
03h04m13.4s,+42d27m00.0s,03h05m58.5s,+42d33m07.6s,10,1,NGC  1175,10,1.25,none
03h15m54.1s,+41d21m00.0s,03h17m39.3s,+41d26m47.6s,9,1,NGC  1250,9,1.125,none
03h01m08.2s,+45d03m00.0s,03h02m55.2s,+45d09m12.8s,9,1,NGC  1160,9,1.125,none
03h20m41.1s,+41d39m00.0s,03h22m27.0s,+41d44m39.1s,9,1,NGC  1278,9,1.125,none
03h12m53.9s,+39d27m00.0s,03h14m37.4s,+39d32m52.9s,9,1,NGC  1233,9,1.125,none
02h49m44.5s,+46d57m00.0s,02h51m31.9s,+47d03m31.2s,9,1,IC    257,9,1.125,none
02h43m19.6s,+37d27m00.0s,02h44m59.0s,+37d33m41.2s,9,1,NGC  1058,9,1.125,none
02h50m19.7s,+46d57m00.0s,02h52m07.1s,+47d03m30.2s,9,1,IC    257,9,1.125,none
03h17m38.6s,+41d45m00.0s,03h19m24.4s,+41d50m44.5s,9,1,NGC  1265,9,1.125,none
03h15m44.1s,+41d15m00.0s,03h17m29.3s,+41d20m47.9s,9,1,NGC  1250,9,1.125,none
02h43m49.8s,+37d27m00.0s,02h45m29.3s,+37d33m40.4s,9,1,NGC  1058,9,1.125,none
03h12m35.9s,+39d15m00.0s,03h14m19.2s,+39d20m53.4s,9,1,NGC  1233,9,1.125,none
03h18m31.5s,+41d57m00.0s,03h20m17.5s,+42d02m42.9s,9,1,NGC  1265,9,1.125,none
03h15m32.0s,+41d27m00.0s,03h17m17.3s,+41d32m48.2s,9,1,NGC  1250,9,1.125,none
02h39m45.0s,+38d57m00.0s,02h41m25.2s,+39d03m46.6s,9,1,NGC  1023,9,1.125,none
03h33m57.3s,+39d21m00.0s,03h35m42.4s,+39d26m14.8s,9,1,A   0331+39,9,1.125,none
02h39m39.2s,+40d51m00.0s,02h41m20.6s,+40d57m46.7s,9,1,NGC  1003,9,1.125,none
02h43m13.5s,+37d21m00.0s,02h44m52.9s,+37d27m41.3s,9,1,NGC  1058,9,1.125,none
02h50m28.9s,+47d03m00.0s,02h52m16.5s,+47d09m30.0s,9,1,IC    257,9,1.125,none
03h34m08.2s,+39d27m00.0s,03h35m53.4s,+39d32m14.5s,9,1,A   0331+39,9,1.125,none
02h44m07.8s,+37d15m00.0s,02h45m47.3s,+37d21m40.0s,9,1,NGC  1058,9,1.125,none
03h17m48.9s,+41d51m00.0s,03h19m34.7s,+41d56m44.2s,8,1,NGC  1265,8,1.0,none
03h06m37.2s,+42d15m00.0s,03h08m22.3s,+42d21m03.6s,8,1,IC    284,8,1.0,none
03h01m46.7s,+44d45m00.0s,03h03m33.5s,+44d51m11.7s,8,1,NGC  1161,8,1.0,none
03h03m55.1s,+42d15m00.0s,03h05m40.0s,+42d21m08.2s,8,1,NGC  1175,8,1.0,none
03h13m15.9s,+39d21m00.0s,03h14m59.3s,+39d26m52.2s,8,1,NGC  1233,8,1.0,none
03h16m58.0s,+41d21m00.0s,03h18m43.4s,+41d26m45.7s,8,1,IC    310,8,1.0,none
03h06m46.6s,+42d21m00.0s,03h08m31.8s,+42d27m03.3s,8,1,IC    284,8,1.0,none
02h39m45.7s,+40d57m00.0s,02h41m27.2s,+41d03m46.5s,8,1,NGC  1003,8,1.0,none
03h01m12.9s,+44d45m00.0s,03h02m59.7s,+44d51m12.6s,8,1,NGC  1161,8,1.0,none
03h19m04.7s,+41d39m00.0s,03h20m50.5s,+41d44m42.0s,8,1,NGC  1275,8,1.0,none
02h39m51.1s,+39d03m00.0s,02h41m31.3s,+39d09m46.4s,8,1,NGC  1023,8,1.0,none
03h19m05.9s,+41d21m00.0s,03h20m51.4s,+41d26m41.9s,8,1,NGC  1272,8,1.0,none
03h18m53.3s,+41d51m00.0s,03h20m39.3s,+41d56m42.3s,8,1,NGC  1265,8,1.0,none
02h39m13.9s,+40d57m00.0s,02h40m55.3s,+41d03m47.3s,7,1,NGC  1003,7,0.875,none
03h06m56.0s,+42d27m00.0s,03h08m41.4s,+42d33m03.1s,7,1,IC    284,7,0.875,none
03h14m40.3s,+41d15m00.0s,03h16m25.4s,+41d20m49.7s,7,1,NGC  1250,7,0.875,none
03h16m16.1s,+41d15m00.0s,03h18m01.3s,+41d20m46.9s,7,1,IC    310,7,0.875,none
02h43m43.7s,+37d21m00.0s,02h45m23.2s,+37d27m40.6s,7,1,NGC  1058,7,0.875,none
02h44m13.9s,+37d21m00.0s,02h45m53.4s,+37d27m39.8s,7,1,NGC  1058,7,0.875,none
03h16m48.0s,+41d15m00.0s,03h18m33.3s,+41d20m46.0s,7,1,IC    310,7,0.875,none
03h17m19.9s,+41d15m00.0s,03h19m05.2s,+41d20m45.1s,7,1,IC    310,7,0.875,none
03h15m00.0s,+41d27m00.0s,03h16m45.3s,+41d32m49.2s,7,1,NGC  1250,7,0.875,none
02h42m49.3s,+37d27m00.0s,02h44m28.8s,+37d33m42.0s,7,1,NGC  1058,7,0.875,none
03h01m42.2s,+45d03m00.0s,03h03m29.2s,+45d09m11.8s,7,1,NGC  1160,7,0.875,none
03h14m50.1s,+41d21m00.0s,03h16m35.3s,+41d26m49.5s,7,1,NGC  1250,7,0.875,none
03h03m43.9s,+46d15m00.0s,03h05m32.3s,+46d21m08.4s,7,1,NGC  1169,7,0.875,none
03h15m22.1s,+41d21m00.0s,03h17m07.3s,+41d26m48.5s,7,1,NGC  1250,7,0.875,none
03h03m19.7s,+46d21m00.0s,03h05m08.1s,+46d27m09.1s,7,1,NGC  1169,7,0.875,none
03h20m09.8s,+41d21m00.0s,03h21m55.5s,+41d26m40.0s,7,1,NGC  1282,7,0.875,none
02h39m57.2s,+39d09m00.0s,02h41m37.5s,+39d15m46.3s,7,1,NGC  1023,7,0.875,none
03h34m48.5s,+39d15m00.0s,03h36m33.6s,+39d20m13.2s,7,1,A   0331+39,7,0.875,none
03h05m32.3s,+42d15m00.0s,03h07m17.4s,+42d21m05.4s,7,1,IC    284,7,0.875,none
03h34m28.4s,+39d21m00.0s,03h36m13.5s,+39d26m13.9s,7,1,A   0331+39,7,0.875,none
02h43m37.7s,+37d15m00.0s,02h45m17.1s,+37d21m40.7s,7,1,NGC  1058,7,0.875,none
02h39m07.4s,+40d51m00.0s,02h40m48.8s,+40d57m47.5s,7,1,NGC  1003,7,0.875,none
03h16m36.1s,+41d27m00.0s,03h18m21.5s,+41d32m46.3s,6,1,IC    310,6,0.75,none
03h12m44.9s,+39d21m00.0s,03h14m28.3s,+39d26m53.1s,6,1,NGC  1233,6,0.75,none
03h16m26.0s,+41d21m00.0s,03h18m11.4s,+41d26m46.6s,6,1,IC    310,6,0.75,none
03h17m08.1s,+41d27m00.0s,03h18m53.5s,+41d32m45.4s,6,1,IC    310,6,0.75,none
03h19m27.6s,+41d15m00.0s,03h21m13.1s,+41d20m41.3s,6,1,NGC  1282,6,0.75,none
03h04m18.6s,+46d15m00.0s,03h06m07.1s,+46d21m07.4s,6,1,NGC  1169,6,0.75,none
03h15m12.2s,+41d15m00.0s,03h16m57.4s,+41d20m48.8s,6,1,NGC  1250,6,0.75,none
03h19m03.7s,+41d57m00.0s,03h20m49.8s,+42d02m42.0s,6,1,NGC  1265,6,0.75,none
03h33m46.6s,+39d15m00.0s,03h35m31.6s,+39d20m15.2s,6,1,A   0331+39,6,0.75,none
03h20m41.8s,+41d21m00.0s,03h22m27.5s,+41d26m39.1s,6,1,NGC  1282,6,0.75,none
03h18m33.9s,+41d21m00.0s,03h20m19.4s,+41d26m42.9s,6,1,NGC  1272,6,0.75,none
02h39m32.7s,+40d45m00.0s,02h41m14.0s,+40d51m46.9s,5,1,NGC  1003,5,0.625,none
03h12m22.8s,+39d27m00.0s,03h14m06.2s,+39d32m53.8s,5,1,NGC  1233,5,0.625,none
03h11m51.7s,+39d27m00.0s,03h13m35.1s,+39d32m54.7s,5,1,NGC  1233,5,0.625,none
03h19m59.5s,+41d15m00.0s,03h21m45.1s,+41d20m40.3s,5,1,NGC  1282,5,0.625,none
03h03m54.4s,+46d21m00.0s,03h05m42.9s,+46d27m08.1s,5,1,NGC  1169,5,0.625,none
03h02m55.3s,+46d27m00.0s,03h04m43.8s,+46d33m09.8s,5,1,NGC  1169,5,0.625,none
03h18m44.1s,+41d27m00.0s,03h20m29.7s,+41d32m42.6s,5,1,NGC  1272,5,0.625,none
03h17m30.0s,+41d21m00.0s,03h19m15.4s,+41d26m44.8s,5,1,IC    310,5,0.625,none
03h20m31.4s,+41d15m00.0s,03h22m17.0s,+41d20m39.4s,5,1,NGC  1282,5,0.625,none
03h12m04.9s,+39d15m00.0s,03h13m48.2s,+39d20m54.3s,4,1,NGC  1233,4,0.5,none
03h34m17.6s,+39d15m00.0s,03h36m02.6s,+39d20m14.2s,4,1,A   0331+39,4,0.5,none
03h20m52.2s,+41d27m00.0s,03h22m38.0s,+41d32m38.8s,4,1,NGC  1282,4,0.5,none
02h39m01.0s,+40d45m00.0s,02h40m42.3s,+40d51m47.7s,3,1,NGC  1003,3,0.375,none
03h03m30.1s,+46d27m00.0s,03h05m18.7s,+46d33m08.8s,3,1,NGC  1169,3,0.375,none
03h12m13.8s,+39d21m00.0s,03h13m57.2s,+39d26m54.0s,2,1,NGC  1233,2,0.25,none
03h04m05.0s,+46d27m00.0s,03h05m53.6s,+46d33m07.8s,2,1,NGC  1169,2,0.25,none
03h53m26.3s,+31d03m00.0s,03h55m06.2s,+31d07m37.4s,3,0,,0,0.0,none
03h53m54.3s,+31d03m00.0s,03h55m34.2s,+31d07m36.4s,3,0,,0,0.0,none
03h54m22.4s,+31d03m00.0s,03h56m02.3s,+31d07m35.5s,4,0,,0,0.0,none
03h54m50.4s,+31d03m00.0s,03h56m30.3s,+31d07m34.6s,5,0,,0,0.0,none
03h55m18.4s,+31d03m00.0s,03h56m58.3s,+31d07m33.7s,3,0,,0,0.0,none
03h55m46.4s,+31d03m00.0s,03h57m26.4s,+31d07m32.7s,3,0,,0,0.0,none
03h56m14.4s,+31d03m00.0s,03h57m54.4s,+31d07m31.8s,3,0,,0,0.0,none
03h56m42.4s,+31d03m00.0s,03h58m22.4s,+31d07m30.9s,4,0,,0,0.0,none
03h57m10.4s,+31d03m00.0s,03h58m50.5s,+31d07m29.9s,3,0,,0,0.0,none
03h57m38.5s,+31d03m00.0s,03h59m18.5s,+31d07m29.0s,4,0,,0,0.0,none
03h58m06.5s,+31d03m00.0s,03h59m46.6s,+31d07m28.1s,3,0,,0,0.0,none
03h58m34.5s,+31d03m00.0s,04h00m14.6s,+31d07m27.1s,6,0,,0,0.0,none
03h59m02.5s,+31d03m00.0s,04h00m42.6s,+31d07m26.2s,3,0,,0,0.0,none
03h59m30.5s,+31d03m00.0s,04h01m10.7s,+31d07m25.2s,6,0,,0,0.0,none
03h59m58.5s,+31d03m00.0s,04h01m38.7s,+31d07m24.3s,5,0,,0,0.0,none
04h00m26.5s,+31d03m00.0s,04h02m06.7s,+31d07m23.4s,6,0,,0,0.0,none
04h00m54.6s,+31d03m00.0s,04h02m34.8s,+31d07m22.4s,4,0,,0,0.0,none
04h01m22.6s,+31d03m00.0s,04h03m02.8s,+31d07m21.5s,2,0,,0,0.0,none
04h01m50.6s,+31d03m00.0s,04h03m30.8s,+31d07m20.5s,1,0,,0,0.0,none
04h02m18.6s,+31d03m00.0s,04h03m58.9s,+31d07m19.6s,1,0,,0,0.0,none
04h02m46.6s,+31d03m00.0s,04h04m26.9s,+31d07m18.6s,3,0,,0,0.0,none
04h03m14.6s,+31d03m00.0s,04h04m54.9s,+31d07m17.7s,3,0,,0,0.0,none
04h03m42.6s,+31d03m00.0s,04h05m23.0s,+31d07m16.7s,3,0,,0,0.0,none
04h04m10.6s,+31d03m00.0s,04h05m51.0s,+31d07m15.8s,3,0,,0,0.0,none
04h04m38.7s,+31d03m00.0s,04h06m19.0s,+31d07m14.8s,3,0,,0,0.0,none
04h05m06.7s,+31d03m00.0s,04h06m47.1s,+31d07m13.9s,2,0,,0,0.0,none
04h05m34.7s,+31d03m00.0s,04h07m15.1s,+31d07m12.9s,0,0,,0,0.0,none
04h06m02.7s,+31d03m00.0s,04h07m43.1s,+31d07m12.0s,2,0,,0,0.0,none
04h06m30.7s,+31d03m00.0s,04h08m11.2s,+31d07m11.0s,2,0,,0,0.0,none
04h06m58.7s,+31d03m00.0s,04h08m39.2s,+31d07m10.1s,5,0,,0,0.0,none
04h07m26.7s,+31d03m00.0s,04h09m07.3s,+31d07m09.1s,5,0,,0,0.0,none
04h07m54.8s,+31d03m00.0s,04h09m35.3s,+31d07m08.2s,8,0,,0,0.0,none
04h08m22.8s,+31d03m00.0s,04h10m03.3s,+31d07m07.2s,5,0,,0,0.0,none
04h08m50.8s,+31d03m00.0s,04h10m31.4s,+31d07m06.2s,5,0,,0,0.0,none
04h09m18.8s,+31d03m00.0s,04h10m59.4s,+31d07m05.3s,6,0,,0,0.0,none
04h09m46.8s,+31d03m00.0s,04h11m27.4s,+31d07m04.3s,6,0,,0,0.0,none
04h10m14.8s,+31d03m00.0s,04h11m55.5s,+31d07m03.4s,4,0,,0,0.0,none
04h10m42.8s,+31d03m00.0s,04h12m23.5s,+31d07m02.4s,1,0,,0,0.0,none
04h11m10.9s,+31d03m00.0s,04h12m51.5s,+31d07m01.4s,3,0,,0,0.0,none
04h11m38.9s,+31d03m00.0s,04h13m19.6s,+31d07m00.5s,5,0,,0,0.0,none
04h12m06.9s,+31d03m00.0s,04h13m47.6s,+31d06m59.5s,6,0,,0,0.0,none
04h12m34.9s,+31d03m00.0s,04h14m15.6s,+31d06m58.5s,5,0,,0,0.0,none
04h13m02.9s,+31d03m00.0s,04h14m43.7s,+31d06m57.5s,9,0,,0,0.0,none
04h13m30.9s,+31d03m00.0s,04h15m11.7s,+31d06m56.6s,8,0,,0,0.0,none
04h13m58.9s,+31d03m00.0s,04h15m39.7s,+31d06m55.6s,8,0,,0,0.0,none
04h14m27.0s,+31d03m00.0s,04h16m07.8s,+31d06m54.6s,3,0,,0,0.0,none
04h14m55.0s,+31d03m00.0s,04h16m35.8s,+31d06m53.7s,3,0,,0,0.0,none
04h15m23.0s,+31d03m00.0s,04h17m03.8s,+31d06m52.7s,3,0,,0,0.0,none
04h15m51.0s,+31d03m00.0s,04h17m31.9s,+31d06m51.7s,2,0,,0,0.0,none
04h16m19.0s,+31d03m00.0s,04h17m59.9s,+31d06m50.7s,1,0,,0,0.0,none
04h16m47.0s,+31d03m00.0s,04h18m27.9s,+31d06m49.8s,0,0,,0,0.0,none
04h17m15.0s,+31d03m00.0s,04h18m56.0s,+31d06m48.8s,1,0,,0,0.0,none
04h17m43.1s,+31d03m00.0s,04h19m24.0s,+31d06m47.8s,1,0,,0,0.0,none
04h18m11.1s,+31d03m00.0s,04h19m52.0s,+31d06m46.8s,3,0,,0,0.0,none
04h18m39.1s,+31d03m00.0s,04h20m20.1s,+31d06m45.8s,5,0,,0,0.0,none
04h19m07.1s,+31d03m00.0s,04h20m48.1s,+31d06m44.9s,6,0,,0,0.0,none
04h19m35.1s,+31d03m00.0s,04h21m16.1s,+31d06m43.9s,7,0,,0,0.0,none
04h20m03.1s,+31d03m00.0s,04h21m44.1s,+31d06m42.9s,6,0,,0,0.0,none
04h20m31.1s,+31d03m00.0s,04h22m12.2s,+31d06m41.9s,8,0,,0,0.0,none
04h20m59.2s,+31d03m00.0s,04h22m40.2s,+31d06m40.9s,5,0,,0,0.0,none
04h21m27.2s,+31d03m00.0s,04h23m08.2s,+31d06m39.9s,4,0,,0,0.0,none
04h21m55.2s,+31d03m00.0s,04h23m36.3s,+31d06m38.9s,1,0,,0,0.0,none
04h22m23.2s,+31d03m00.0s,04h24m04.3s,+31d06m38.0s,4,0,,0,0.0,none
04h22m51.2s,+31d03m00.0s,04h24m32.3s,+31d06m37.0s,6,0,,0,0.0,none
04h23m19.2s,+31d03m00.0s,04h25m00.4s,+31d06m36.0s,10,0,,0,0.0,none
04h23m47.2s,+31d03m00.0s,04h25m28.4s,+31d06m35.0s,11,0,,0,0.0,none
04h24m15.2s,+31d03m00.0s,04h25m56.4s,+31d06m34.0s,10,0,,0,0.0,none
04h24m43.3s,+31d03m00.0s,04h26m24.5s,+31d06m33.0s,8,0,,0,0.0,none
04h25m11.3s,+31d03m00.0s,04h26m52.5s,+31d06m32.0s,4,0,,0,0.0,none
04h25m39.3s,+31d03m00.0s,04h27m20.5s,+31d06m31.0s,2,0,,0,0.0,none
04h26m07.3s,+31d03m00.0s,04h27m48.6s,+31d06m30.0s,0,0,,0,0.0,none
04h26m35.3s,+31d03m00.0s,04h28m16.6s,+31d06m29.0s,0,0,,0,0.0,none
04h27m03.3s,+31d03m00.0s,04h28m44.6s,+31d06m28.0s,1,0,,0,0.0,none
04h27m31.3s,+31d03m00.0s,04h29m12.6s,+31d06m27.0s,2,0,,0,0.0,none
04h27m59.4s,+31d03m00.0s,04h29m40.7s,+31d06m26.0s,3,0,,0,0.0,none
04h28m27.4s,+31d03m00.0s,04h30m08.7s,+31d06m25.0s,2,0,,0,0.0,none
04h28m55.4s,+31d03m00.0s,04h30m36.7s,+31d06m24.0s,3,0,,0,0.0,none
04h29m23.4s,+31d03m00.0s,04h31m04.8s,+31d06m23.0s,4,0,,0,0.0,none
04h29m51.4s,+31d03m00.0s,04h31m32.8s,+31d06m22.0s,5,0,,0,0.0,none
04h30m19.4s,+31d03m00.0s,04h32m00.8s,+31d06m21.0s,4,0,,0,0.0,none
04h30m47.4s,+31d03m00.0s,04h32m28.9s,+31d06m20.0s,2,0,,0,0.0,none
04h31m15.5s,+31d03m00.0s,04h32m56.9s,+31d06m19.0s,3,0,,0,0.0,none
04h31m43.5s,+31d03m00.0s,04h33m24.9s,+31d06m18.0s,5,0,,0,0.0,none
04h32m11.5s,+31d03m00.0s,04h33m53.0s,+31d06m17.0s,8,0,,0,0.0,none
04h32m39.5s,+31d03m00.0s,04h34m21.0s,+31d06m16.0s,8,0,,0,0.0,none
04h33m07.5s,+31d03m00.0s,04h34m49.0s,+31d06m15.0s,8,0,,0,0.0,none
04h33m35.5s,+31d03m00.0s,04h35m17.0s,+31d06m14.0s,8,0,,0,0.0,none
04h34m03.5s,+31d03m00.0s,04h35m45.1s,+31d06m13.0s,6,0,,0,0.0,none
04h34m31.6s,+31d03m00.0s,04h36m13.1s,+31d06m12.0s,7,0,,0,0.0,none
04h34m59.6s,+31d03m00.0s,04h36m41.1s,+31d06m10.9s,4,0,,0,0.0,none
04h35m27.6s,+31d03m00.0s,04h37m09.2s,+31d06m09.9s,6,0,,0,0.0,none
04h35m55.6s,+31d03m00.0s,04h37m37.2s,+31d06m08.9s,3,0,,0,0.0,none
04h36m23.6s,+31d03m00.0s,04h38m05.2s,+31d06m07.9s,5,0,,0,0.0,none
04h36m51.6s,+31d03m00.0s,04h38m33.2s,+31d06m06.9s,4,0,,0,0.0,none
04h37m19.6s,+31d03m00.0s,04h39m01.3s,+31d06m05.9s,4,0,,0,0.0,none
04h37m47.7s,+31d03m00.0s,04h39m29.3s,+31d06m04.9s,2,0,,0,0.0,none
03h07m19.2s,+31d09m00.0s,03h08m56.6s,+31d15m02.5s,4,0,,0,0.0,none
03h07m47.3s,+31d09m00.0s,03h09m24.6s,+31d15m01.7s,2,0,,0,0.0,none
03h08m15.3s,+31d09m00.0s,03h09m52.7s,+31d15m00.9s,2,0,,0,0.0,none
03h08m43.4s,+31d09m00.0s,03h10m20.8s,+31d15m00.1s,1,0,,0,0.0,none
03h09m11.4s,+31d09m00.0s,03h10m48.8s,+31d14m59.3s,3,0,,0,0.0,none
03h09m39.4s,+31d09m00.0s,03h11m16.9s,+31d14m58.5s,4,0,,0,0.0,none
03h10m07.5s,+31d09m00.0s,03h11m45.0s,+31d14m57.7s,5,0,,0,0.0,none
03h10m35.5s,+31d09m00.0s,03h12m13.1s,+31d14m56.9s,5,0,,0,0.0,none
03h11m03.6s,+31d09m00.0s,03h12m41.1s,+31d14m56.1s,7,0,,0,0.0,none
03h11m31.6s,+31d09m00.0s,03h13m09.2s,+31d14m55.3s,7,0,,0,0.0,none
03h11m59.7s,+31d09m00.0s,03h13m37.3s,+31d14m54.5s,5,0,,0,0.0,none
03h12m27.7s,+31d09m00.0s,03h14m05.4s,+31d14m53.7s,1,0,,0,0.0,none
03h12m55.7s,+31d09m00.0s,03h14m33.4s,+31d14m52.9s,0,0,,0,0.0,none
03h13m23.8s,+31d09m00.0s,03h15m01.5s,+31d14m52.1s,1,0,,0,0.0,none
03h13m51.8s,+31d09m00.0s,03h15m29.6s,+31d14m51.3s,1,0,,0,0.0,none
03h14m19.9s,+31d09m00.0s,03h15m57.6s,+31d14m50.4s,1,0,,0,0.0,none
03h14m47.9s,+31d09m00.0s,03h16m25.7s,+31d14m49.6s,3,0,,0,0.0,none
03h15m16.0s,+31d09m00.0s,03h16m53.8s,+31d14m48.8s,3,0,,0,0.0,none
03h15m44.0s,+31d09m00.0s,03h17m21.9s,+31d14m48.0s,4,0,,0,0.0,none
03h16m12.0s,+31d09m00.0s,03h17m49.9s,+31d14m47.2s,3,0,,0,0.0,none
03h16m40.1s,+31d09m00.0s,03h18m18.0s,+31d14m46.3s,3,0,,0,0.0,none
03h17m08.1s,+31d09m00.0s,03h18m46.1s,+31d14m45.5s,3,0,,0,0.0,none
