center_RA,center_DEC,center_RA_current,center_DEC_current,g_star,g_gal,galaxies,P_raw,P_norm,klasa
00h19m19.1s,+59d15m00.0s,00h20m45.9s,+59d23m49.9s,24,1,IC     10,24,2.1818181818181817,none
00h21m24.9s,+59d09m00.0s,00h22m52.2s,+59d17m49.4s,21,1,IC     10,21,1.9090909090909092,none
00h20m06.0s,+59d15m00.0s,00h21m33.1s,+59d23m49.7s,20,1,IC     10,20,1.8181818181818181,none
00h19m51.3s,+59d09m00.0s,00h21m18.2s,+59d17m49.8s,20,1,IC     10,20,1.8181818181818181,none
00h20m53.0s,+59d15m00.0s,00h22m20.2s,+59d23m49.6s,16,1,IC     10,16,1.4545454545454546,none
00h20m38.1s,+59d09m00.0s,00h22m05.2s,+59d17m49.6s,16,1,IC     10,16,1.4545454545454546,none
00h21m08.0s,+59d21m00.0s,00h22m35.3s,+59d29m49.5s,13,1,IC     10,13,1.1818181818181819,none
00h19m33.8s,+59d21m00.0s,00h21m00.7s,+59d29m49.8s,13,1,IC     10,13,1.1818181818181819,none
00h20m20.9s,+59d21m00.0s,00h21m48.0s,+59d29m49.7s,11,1,IC     10,11,1.0,none
01h54m21.0s,+73d15m00.0s,01h56m39.8s,+73d22m45.8s,11,1,,11,1.0,none
00h33m46.9s,+48d39m00.0s,00h35m14.6s,+48d47m45.9s,10,1,NGC   147,10,0.9090909090909091,none
00h39m37.3s,+48d15m00.0s,00h41m05.9s,+48d23m43.7s,10,1,NGC   185,10,0.9090909090909091,none
00h38m49.4s,+48d27m00.0s,00h40m17.9s,+48d35m44.0s,10,1,NGC   185,10,0.9090909090909091,none
00h38m37.3s,+48d21m00.0s,00h40m05.7s,+48d29m44.1s,9,1,NGC   185,9,0.8181818181818182,none
00h39m13.4s,+48d21m00.0s,00h40m42.0s,+48d29m43.9s,9,1,NGC   185,9,0.8181818181818182,none
00h39m49.5s,+48d21m00.0s,00h41m18.2s,+48d29m43.6s,9,1,NGC   185,9,0.8181818181818182,none
00h52m05.0s,+47d39m00.0s,00h53m35.5s,+47d47m37.8s,9,1,NGC   278,9,0.8181818181818182,none
00h52m40.6s,+47d39m00.0s,00h54m11.2s,+47d47m37.5s,9,1,NGC   278,9,0.8181818181818182,none
01h54m42.2s,+73d09m00.0s,01h57m00.7s,+73d16m45.4s,9,1,,9,0.8181818181818182,none
00h33m10.6s,+48d39m00.0s,00h34m38.1s,+48d47m46.1s,8,1,NGC   147,8,0.7272727272727273,none
00h38m25.2s,+48d15m00.0s,00h39m53.6s,+48d23m44.2s,8,1,NGC   185,8,0.7272727272727273,none
00h32m34.2s,+48d39m00.0s,00h34m01.7s,+48d47m46.3s,8,1,NGC   147,8,0.7272727272727273,none
01h56m05.0s,+73d09m00.0s,01h58m24.1s,+73d16m43.8s,8,1,,8,0.7272727272727273,none
00h39m25.6s,+48d27m00.0s,00h40m54.2s,+48d35m43.8s,8,1,NGC   185,8,0.7272727272727273,none
00h33m35.3s,+48d33m00.0s,00h35m02.9s,+48d41m46.0s,8,1,NGC   147,8,0.7272727272727273,none
00h39m01.3s,+48d15m00.0s,00h40m29.8s,+48d23m43.9s,8,1,NGC   185,8,0.7272727272727273,none
00h52m13.9s,+47d27m00.0s,00h53m44.4s,+47d35m37.8s,8,1,NGC   278,8,0.7272727272727273,none
00h51m29.3s,+47d39m00.0s,00h52m59.8s,+47d47m38.2s,7,1,NGC   278,7,0.6363636363636364,none
00h51m51.7s,+47d33m00.0s,00h53m22.1s,+47d41m38.0s,7,1,NGC   278,7,0.6363636363636364,none
00h52m27.2s,+47d33m00.0s,00h53m57.8s,+47d41m37.6s,7,1,NGC   278,7,0.6363636363636364,none
00h38m13.2s,+48d27m00.0s,00h39m41.6s,+48d35m44.3s,7,1,NGC   185,7,0.6363636363636364,none
01h55m44.3s,+73d15m00.0s,01h58m03.7s,+73d22m44.2s,7,1,,7,0.6363636363636364,none
00h32m22.8s,+48d33m00.0s,00h33m50.2s,+48d41m46.4s,6,1,NGC   147,6,0.5454545454545454,none
03h37m00.7s,+72d39m00.0s,03h39m55.1s,+72d44m08.0s,6,1,NGC  1343,6,0.5454545454545454,none
03h38m21.2s,+72d39m00.0s,03h41m16.0s,+72d44m05.4s,6,1,NGC  1343,6,0.5454545454545454,none
00h52m49.4s,+47d27m00.0s,00h54m20.0s,+47d35m37.4s,6,1,NGC   278,6,0.5454545454545454,none
00h32m59.0s,+48d33m00.0s,00h34m26.5s,+48d41m46.2s,6,1,NGC   147,6,0.5454545454545454,none
01h57m07.6s,+73d15m00.0s,01h59m27.6s,+73d22m42.6s,6,1,,6,0.5454545454545454,none
00h33m23.7s,+48d27m00.0s,00h34m51.3s,+48d35m46.0s,5,1,NGC   147,5,0.45454545454545453,none
00h51m16.1s,+47d33m00.0s,00h52m46.5s,+47d41m38.3s,5,1,NGC   278,5,0.45454545454545453,none
00h34m00.0s,+48d27m00.0s,00h35m27.6s,+48d35m45.8s,5,1,NGC   147,5,0.45454545454545453,none
00h51m38.4s,+47d27m00.0s,00h53m08.8s,+47d35m38.1s,5,1,NGC   278,5,0.45454545454545453,none
03h36m47.1s,+72d33m00.0s,03h39m40.9s,+72d38m08.4s,5,1,NGC  1343,5,0.45454545454545453,none
01h57m27.7s,+73d09m00.0s,01h59m47.5s,+73d16m42.2s,5,1,,5,0.45454545454545453,none
01h55m23.5s,+73d21m00.0s,01h57m43.1s,+73d28m44.6s,5,1,,5,0.45454545454545453,none
01h58m11.0s,+73d21m00.0s,02h00m31.9s,+73d28m41.4s,5,1,,5,0.45454545454545453,none
00h32m47.6s,+48d27m00.0s,00h34m15.0s,+48d35m46.2s,4,1,NGC   147,4,0.36363636363636365,none
03h38m07.1s,+72d33m00.0s,03h41m01.3s,+72d38m05.9s,4,1,NGC  1343,4,0.36363636363636365,none
03h36m33.7s,+72d27m00.0s,03h39m26.8s,+72d32m08.9s,3,1,NGC  1343,3,0.2727272727272727,none
01h56m47.2s,+73d21m00.0s,01h59m07.5s,+73d28m43.0s,3,1,,3,0.2727272727272727,none
03h37m53.3s,+72d27m00.0s,03h40m46.8s,+72d32m06.3s,1,1,NGC  1343,1,0.09090909090909091,none
00h25m36.7s,+46d45m00.0s,00h27m02.6s,+46d53m48.4s,8,0,,0,0.0,none
00h26m11.7s,+46d45m00.0s,00h27m37.7s,+46d53m48.3s,5,0,,0,0.0,none
00h26m46.7s,+46d45m00.0s,00h28m12.9s,+46d53m48.1s,4,0,,0,0.0,none
00h27m21.7s,+46d45m00.0s,00h28m48.0s,+46d53m47.9s,5,0,,0,0.0,none
00h27m56.8s,+46d45m00.0s,00h29m23.1s,+46d53m47.8s,8,0,,0,0.0,none
00h28m31.8s,+46d45m00.0s,00h29m58.2s,+46d53m47.6s,5,0,,0,0.0,none
00h29m06.8s,+46d45m00.0s,00h30m33.4s,+46d53m47.4s,5,0,,0,0.0,none
00h29m41.9s,+46d45m00.0s,00h31m08.5s,+46d53m47.2s,4,0,,0,0.0,none
00h30m16.9s,+46d45m00.0s,00h31m43.6s,+46d53m47.1s,7,0,,0,0.0,none
00h30m51.9s,+46d45m00.0s,00h32m18.7s,+46d53m46.9s,7,0,,0,0.0,none
00h31m26.9s,+46d45m00.0s,00h32m53.8s,+46d53m46.7s,6,0,,0,0.0,none
01h22m48.6s,+77d39m00.0s,01h25m08.5s,+77d47m16.6s,5,0,,0,0.0,none
00h32m37.0s,+46d45m00.0s,00h34m04.1s,+46d53m46.3s,9,0,,0,0.0,none
00h33m12.0s,+46d45m00.0s,00h34m39.2s,+46d53m46.1s,11,0,,0,0.0,none
00h33m47.0s,+46d45m00.0s,00h35m14.3s,+46d53m45.9s,15,0,,0,0.0,none
00h34m22.1s,+46d45m00.0s,00h35m49.5s,+46d53m45.7s,11,0,,0,0.0,none
00h34m57.1s,+46d45m00.0s,00h36m24.6s,+46d53m45.5s,10,0,,0,0.0,none
00h35m32.1s,+46d45m00.0s,00h36m59.7s,+46d53m45.3s,8,0,,0,0.0,none
00h36m07.2s,+46d45m00.0s,00h37m34.8s,+46d53m45.1s,8,0,,0,0.0,none
00h36m42.2s,+46d45m00.0s,00h38m09.9s,+46d53m44.8s,9,0,,0,0.0,none
00h37m17.2s,+46d45m00.0s,00h38m45.1s,+46d53m44.6s,5,0,,0,0.0,none
00h37m52.2s,+46d45m00.0s,00h39m20.2s,+46d53m44.4s,7,0,,0,0.0,none
00h38m27.3s,+46d45m00.0s,00h39m55.3s,+46d53m44.2s,6,0,,0,0.0,none
00h39m02.3s,+46d45m00.0s,00h40m30.4s,+46d53m43.9s,7,0,,0,0.0,none
00h39m37.3s,+46d45m00.0s,00h41m05.6s,+46d53m43.7s,6,0,,0,0.0,none
00h40m12.3s,+46d45m00.0s,00h41m40.7s,+46d53m43.5s,7,0,,0,0.0,none
00h40m47.4s,+46d45m00.0s,00h42m15.8s,+46d53m43.2s,5,0,,0,0.0,none
00h41m22.4s,+46d45m00.0s,00h42m50.9s,+46d53m43.0s,3,0,,0,0.0,none
00h41m57.4s,+46d45m00.0s,00h43m26.0s,+46d53m42.7s,2,0,,0,0.0,none
00h42m32.5s,+46d45m00.0s,00h44m01.2s,+46d53m42.5s,2,0,,0,0.0,none
00h43m07.5s,+46d45m00.0s,00h44m36.3s,+46d53m42.2s,3,0,,0,0.0,none
00h43m42.5s,+46d45m00.0s,00h45m11.4s,+46d53m41.9s,3,0,,0,0.0,none
00h44m17.5s,+46d45m00.0s,00h45m46.5s,+46d53m41.7s,4,0,,0,0.0,none
00h44m52.6s,+46d45m00.0s,00h46m21.7s,+46d53m41.4s,6,0,,0,0.0,none
00h45m27.6s,+46d45m00.0s,00h46m56.8s,+46d53m41.1s,5,0,,0,0.0,none
00h46m02.6s,+46d45m00.0s,00h47m31.9s,+46d53m40.9s,9,0,,0,0.0,none
00h46m37.6s,+46d45m00.0s,00h48m07.0s,+46d53m40.6s,8,0,,0,0.0,none
00h47m12.7s,+46d45m00.0s,00h48m42.1s,+46d53m40.3s,8,0,,0,0.0,none
00h47m47.7s,+46d45m00.0s,00h49m17.3s,+46d53m40.0s,5,0,,0,0.0,none
00h48m22.7s,+46d45m00.0s,00h49m52.4s,+46d53m39.7s,3,0,,0,0.0,none
00h48m57.8s,+46d45m00.0s,00h50m27.5s,+46d53m39.5s,3,0,,0,0.0,none
00h49m32.8s,+46d45m00.0s,00h51m02.6s,+46d53m39.2s,4,0,,0,0.0,none
00h50m07.8s,+46d45m00.0s,00h51m37.7s,+46d53m38.9s,6,0,,0,0.0,none
00h50m42.8s,+46d45m00.0s,00h52m12.9s,+46d53m38.6s,5,0,,0,0.0,none
00h51m17.9s,+46d45m00.0s,00h52m48.0s,+46d53m38.3s,2,0,,0,0.0,none
00h51m52.9s,+46d45m00.0s,00h53m23.1s,+46d53m38.0s,2,0,,0,0.0,none
00h52m27.9s,+46d45m00.0s,00h53m58.2s,+46d53m37.6s,7,0,,0,0.0,none
00h53m02.9s,+46d45m00.0s,00h54m33.4s,+46d53m37.3s,9,0,,0,0.0,none
00h53m38.0s,+46d45m00.0s,00h55m08.5s,+46d53m37.0s,12,0,,0,0.0,none
00h54m13.0s,+46d45m00.0s,00h55m43.6s,+46d53m36.7s,9,0,,0,0.0,none
00h54m48.0s,+46d45m00.0s,00h56m18.7s,+46d53m36.4s,9,0,,0,0.0,none
00h55m23.0s,+46d45m00.0s,00h56m53.8s,+46d53m36.0s,5,0,,0,0.0,none
00h55m58.1s,+46d45m00.0s,00h57m29.0s,+46d53m35.7s,4,0,,0,0.0,none
00h56m33.1s,+46d45m00.0s,00h58m04.1s,+46d53m35.4s,5,0,,0,0.0,none
00h57m08.1s,+46d45m00.0s,00h58m39.2s,+46d53m35.0s,7,0,,0,0.0,none
00h57m43.2s,+46d45m00.0s,00h59m14.3s,+46d53m34.7s,8,0,,0,0.0,none
00h58m18.2s,+46d45m00.0s,00h59m49.4s,+46d53m34.4s,6,0,,0,0.0,none
00h58m53.2s,+46d45m00.0s,01h00m24.6s,+46d53m34.0s,3,0,,0,0.0,none
00h17m00.3s,+46d51m00.0s,00h18m24.8s,+46d59m50.3s,6,0,,0,0.0,none
00h17m35.4s,+46d51m00.0s,00h19m00.0s,+46d59m50.2s,6,0,,0,0.0,none
00h18m10.5s,+46d51m00.0s,00h19m35.2s,+46d59m50.1s,5,0,,0,0.0,none
00h18m45.6s,+46d51m00.0s,00h20m10.4s,+46d59m50.0s,4,0,,0,0.0,none
00h19m20.7s,+46d51m00.0s,00h20m45.6s,+46d59m49.9s,4,0,,0,0.0,none
00h19m55.7s,+46d51m00.0s,00h21m20.8s,+46d59m49.8s,8,0,,0,0.0,none
00h20m30.8s,+46d51m00.0s,00h21m56.0s,+46d59m49.6s,11,0,,0,0.0,none
00h21m05.9s,+46d51m00.0s,00h22m31.2s,+46d59m49.5s,13,0,,0,0.0,none
00h21m41.0s,+46d51m00.0s,00h23m06.3s,+46d59m49.4s,7,0,,0,0.0,none
00h22m16.1s,+46d51m00.0s,00h23m41.5s,+46d59m49.2s,5,0,,0,0.0,none
00h22m51.2s,+46d51m00.0s,00h24m16.7s,+46d59m49.1s,3,0,,0,0.0,none
00h23m26.3s,+46d51m00.0s,00h24m51.9s,+46d59m49.0s,5,0,,0,0.0,none
00h24m01.4s,+46d51m00.0s,00h25m27.1s,+46d59m48.8s,4,0,,0,0.0,none
00h24m36.5s,+46d51m00.0s,00h26m02.3s,+46d59m48.7s,7,0,,0,0.0,none
00h25m11.6s,+46d51m00.0s,00h26m37.5s,+46d59m48.5s,10,0,,0,0.0,none
00h25m46.7s,+46d51m00.0s,00h27m12.7s,+46d59m48.4s,10,0,,0,0.0,none
00h26m21.8s,+46d51m00.0s,00h27m47.9s,+46d59m48.2s,7,0,,0,0.0,none
00h26m56.9s,+46d51m00.0s,00h28m23.0s,+46d59m48.0s,8,0,,0,0.0,none
00h27m31.9s,+46d51m00.0s,00h28m58.2s,+46d59m47.9s,10,0,,0,0.0,none
00h28m07.0s,+46d51m00.0s,00h29m33.4s,+46d59m47.7s,14,0,,0,0.0,none
00h28m42.1s,+46d51m00.0s,00h30m08.6s,+46d59m47.5s,8,0,,0,0.0,none
00h29m17.2s,+46d51m00.0s,00h30m43.8s,+46d59m47.4s,8,0,,0,0.0,none
00h29m52.3s,+46d51m00.0s,00h31m19.0s,+46d59m47.2s,6,0,,0,0.0,none
00h30m27.4s,+46d51m00.0s,00h31m54.2s,+46d59m47.0s,7,0,,0,0.0,none
00h31m02.5s,+46d51m00.0s,00h32m29.4s,+46d59m46.8s,6,0,,0,0.0,none
00h31m37.6s,+46d51m00.0s,00h33m04.5s,+46d59m46.6s,4,0,,0,0.0,none
00h32m12.7s,+46d51m00.0s,00h33m39.7s,+46d59m46.4s,9,0,,0,0.0,none
00h32m47.8s,+46d51m00.0s,00h34m14.9s,+46d59m46.2s,15,0,,0,0.0,none
00h33m22.9s,+46d51m00.0s,00h34m50.1s,+46d59m46.0s,21,0,,0,0.0,none
00h33m58.0s,+46d51m00.0s,00h35m25.3s,+46d59m45.8s,18,0,,0,0.0,none
00h34m33.1s,+46d51m00.0s,00h36m00.5s,+46d59m45.6s,10,0,,0,0.0,none
00h35m08.1s,+46d51m00.0s,00h36m35.7s,+46d59m45.4s,8,0,,0,0.0,none
00h35m43.2s,+46d51m00.0s,00h37m10.9s,+46d59m45.2s,11,0,,0,0.0,none
00h36m18.3s,+46d51m00.0s,00h37m46.1s,+46d59m45.0s,14,0,,0,0.0,none
00h36m53.4s,+46d51m00.0s,00h38m21.2s,+46d59m44.8s,12,0,,0,0.0,none
00h37m28.5s,+46d51m00.0s,00h38m56.4s,+46d59m44.5s,9,0,,0,0.0,none
00h38m03.6s,+46d51m00.0s,00h39m31.6s,+46d59m44.3s,12,0,,0,0.0,none
00h38m38.7s,+46d51m00.0s,00h40m06.8s,+46d59m44.1s,10,0,,0,0.0,none
00h39m13.8s,+46d51m00.0s,00h40m42.0s,+46d59m43.9s,9,0,,0,0.0,none
00h39m48.9s,+46d51m00.0s,00h41m17.2s,+46d59m43.6s,5,0,,0,0.0,none
00h40m24.0s,+46d51m00.0s,00h41m52.4s,+46d59m43.4s,9,0,,0,0.0,none
00h40m59.1s,+46d51m00.0s,00h42m27.6s,+46d59m43.1s,9,0,,0,0.0,none
00h41m34.2s,+46d51m00.0s,00h43m02.7s,+46d59m42.9s,9,0,,0,0.0,none
00h42m09.3s,+46d51m00.0s,00h43m37.9s,+46d59m42.6s,4,0,,0,0.0,none
00h42m44.3s,+46d51m00.0s,00h44m13.1s,+46d59m42.4s,4,0,,0,0.0,none
00h43m19.4s,+46d51m00.0s,00h44m48.3s,+46d59m42.1s,5,0,,0,0.0,none
00h43m54.5s,+46d51m00.0s,00h45m23.5s,+46d59m41.9s,6,0,,0,0.0,none
00h44m29.6s,+46d51m00.0s,00h45m58.7s,+46d59m41.6s,8,0,,0,0.0,none
00h45m04.7s,+46d51m00.0s,00h46m33.9s,+46d59m41.3s,7,0,,0,0.0,none
00h45m39.8s,+46d51m00.0s,00h47m09.1s,+46d59m41.1s,8,0,,0,0.0,none
00h46m14.9s,+46d51m00.0s,00h47m44.2s,+46d59m40.8s,8,0,,0,0.0,none
00h46m50.0s,+46d51m00.0s,00h48m19.4s,+46d59m40.5s,10,0,,0,0.0,none
00h47m25.1s,+46d51m00.0s,00h48m54.6s,+46d59m40.2s,12,0,,0,0.0,none
00h48m00.2s,+46d51m00.0s,00h49m29.8s,+46d59m39.9s,11,0,,0,0.0,none
00h48m35.3s,+46d51m00.0s,00h50m05.0s,+46d59m39.6s,8,0,,0,0.0,none
00h49m10.4s,+46d51m00.0s,00h50m40.2s,+46d59m39.3s,4,0,,0,0.0,none
00h49m45.5s,+46d51m00.0s,00h51m15.4s,+46d59m39.1s,2,0,,0,0.0,none
00h50m20.5s,+46d51m00.0s,00h51m50.5s,+46d59m38.8s,5,0,,0,0.0,none
00h50m55.6s,+46d51m00.0s,00h52m25.7s,+46d59m38.5s,6,0,,0,0.0,none
00h51m30.7s,+46d51m00.0s,00h53m00.9s,+46d59m38.1s,6,0,,0,0.0,none
00h52m05.8s,+46d51m00.0s,00h53m36.1s,+46d59m37.8s,6,0,,0,0.0,none
00h52m40.9s,+46d51m00.0s,00h54m11.3s,+46d59m37.5s,8,0,,0,0.0,none
00h53m16.0s,+46d51m00.0s,00h54m46.5s,+46d59m37.2s,11,0,,0,0.0,none
00h53m51.1s,+46d51m00.0s,00h55m21.7s,+46d59m36.9s,12,0,,0,0.0,none
00h54m26.2s,+46d51m00.0s,00h55m56.9s,+46d59m36.6s,12,0,,0,0.0,none
00h55m01.3s,+46d51m00.0s,00h56m32.0s,+46d59m36.2s,11,0,,0,0.0,none
00h55m36.4s,+46d51m00.0s,00h57m07.2s,+46d59m35.9s,8,0,,0,0.0,none
00h56m11.5s,+46d51m00.0s,00h57m42.4s,+46d59m35.6s,6,0,,0,0.0,none
00h56m46.6s,+46d51m00.0s,00h58m17.6s,+46d59m35.2s,7,0,,0,0.0,none
00h57m21.7s,+46d51m00.0s,00h58m52.8s,+46d59m34.9s,7,0,,0,0.0,none
00h57m56.7s,+46d51m00.0s,00h59m28.0s,+46d59m34.6s,9,0,,0,0.0,none
00h58m31.8s,+46d51m00.0s,01h00m03.2s,+46d59m34.2s,8,0,,0,0.0,none
00h17m09.4s,+46d57m00.0s,00h18m33.9s,+47d05m50.3s,6,0,,0,0.0,none
00h17m44.5s,+46d57m00.0s,00h19m09.2s,+47d05m50.2s,6,0,,0,0.0,none
00h18m19.7s,+46d57m00.0s,00h19m44.4s,+47d05m50.1s,8,0,,0,0.0,none
00h18m54.8s,+46d57m00.0s,00h20m19.7s,+47d05m50.0s,6,0,,0,0.0,none
00h19m30.0s,+46d57m00.0s,00h20m55.0s,+47d05m49.9s,7,0,,0,0.0,none
00h20m05.1s,+46d57m00.0s,00h21m30.2s,+47d05m49.7s,14,0,,0,0.0,none
00h20m40.3s,+46d57m00.0s,00h22m05.5s,+47d05m49.6s,16,0,,0,0.0,none
00h21m15.5s,+46d57m00.0s,00h22m40.7s,+47d05m49.5s,15,0,,0,0.0,none
00h21m50.6s,+46d57m00.0s,00h23m16.0s,+47d05m49.3s,6,0,,0,0.0,none
00h22m25.8s,+46d57m00.0s,00h23m51.2s,+47d05m49.2s,5,0,,0,0.0,none
00h23m00.9s,+46d57m00.0s,00h24m26.5s,+47d05m49.1s,4,0,,0,0.0,none
00h23m36.1s,+46d57m00.0s,00h25m01.7s,+47d05m48.9s,4,0,,0,0.0,none
00h24m11.3s,+46d57m00.0s,00h25m37.0s,+47d05m48.8s,4,0,,0,0.0,none
00h24m46.4s,+46d57m00.0s,00h26m12.3s,+47d05m48.6s,9,0,,0,0.0,none
00h25m21.6s,+46d57m00.0s,00h26m47.5s,+47d05m48.5s,11,0,,0,0.0,none
00h25m56.7s,+46d57m00.0s,00h27m22.8s,+47d05m48.3s,11,0,,0,0.0,none
00h26m31.9s,+46d57m00.0s,00h27m58.0s,+47d05m48.2s,10,0,,0,0.0,none
00h27m07.0s,+46d57m00.0s,00h28m33.3s,+47d05m48.0s,12,0,,0,0.0,none
00h27m42.2s,+46d57m00.0s,00h29m08.5s,+47d05m47.8s,14,0,,0,0.0,none
00h28m17.4s,+46d57m00.0s,00h29m43.8s,+47d05m47.7s,11,0,,0,0.0,none
00h28m52.5s,+46d57m00.0s,00h30m19.0s,+47d05m47.5s,6,0,,0,0.0,none
00h29m27.7s,+46d57m00.0s,00h30m54.3s,+47d05m47.3s,5,0,,0,0.0,none
00h30m02.8s,+46d57m00.0s,00h31m29.5s,+47d05m47.1s,4,0,,0,0.0,none
00h30m38.0s,+46d57m00.0s,00h32m04.8s,+47d05m46.9s,5,0,,0,0.0,none
00h31m13.1s,+46d57m00.0s,00h32m40.1s,+47d05m46.8s,7,0,,0,0.0,none
00h31m48.3s,+46d57m00.0s,00h33m15.3s,+47d05m46.6s,9,0,,0,0.0,none
00h32m23.5s,+46d57m00.0s,00h33m50.6s,+47d05m46.4s,13,0,,0,0.0,none
00h32m58.6s,+46d57m00.0s,00h34m25.8s,+47d05m46.2s,10,0,,0,0.0,none
00h33m33.8s,+46d57m00.0s,00h35m01.1s,+47d05m46.0s,10,0,,0,0.0,none
00h34m08.9s,+46d57m00.0s,00h35m36.3s,+47d05m45.8s,8,0,,0,0.0,none
00h34m44.1s,+46d57m00.0s,00h36m11.6s,+47d05m45.6s,8,0,,0,0.0,none
00h35m19.2s,+46d57m00.0s,00h36m46.8s,+47d05m45.4s,11,0,,0,0.0,none
00h35m54.4s,+46d57m00.0s,00h37m22.1s,+47d05m45.1s,10,0,,0,0.0,none
00h36m29.6s,+46d57m00.0s,00h37m57.3s,+47d05m44.9s,12,0,,0,0.0,none
00h37m04.7s,+46d57m00.0s,00h38m32.6s,+47d05m44.7s,8,0,,0,0.0,none
00h37m39.9s,+46d57m00.0s,00h39m07.8s,+47d05m44.5s,10,0,,0,0.0,none
00h38m15.0s,+46d57m00.0s,00h39m43.1s,+47d05m44.2s,9,0,,0,0.0,none
00h38m50.2s,+46d57m00.0s,00h40m18.4s,+47d05m44.0s,7,0,,0,0.0,none
00h39m25.4s,+46d57m00.0s,00h40m53.6s,+47d05m43.8s,5,0,,0,0.0,none
00h40m00.5s,+46d57m00.0s,00h41m28.9s,+47d05m43.5s,3,0,,0,0.0,none
00h40m35.7s,+46d57m00.0s,00h42m04.1s,+47d05m43.3s,6,0,,0,0.0,none
00h41m10.8s,+46d57m00.0s,00h42m39.4s,+47d05m43.0s,6,0,,0,0.0,none
00h41m46.0s,+46d57m00.0s,00h43m14.6s,+47d05m42.8s,8,0,,0,0.0,none
00h42m21.1s,+46d57m00.0s,00h43m49.9s,+47d05m42.5s,7,0,,0,0.0,none
00h42m56.3s,+46d57m00.0s,00h44m25.1s,+47d05m42.3s,7,0,,0,0.0,none
00h43m31.5s,+46d57m00.0s,00h45m00.4s,+47d05m42.0s,5,0,,0,0.0,none
00h44m06.6s,+46d57m00.0s,00h45m35.6s,+47d05m41.8s,5,0,,0,0.0,none
00h44m41.8s,+46d57m00.0s,00h46m10.9s,+47d05m41.5s,9,0,,0,0.0,none
00h45m16.9s,+46d57m00.0s,00h46m46.1s,+47d05m41.2s,8,0,,0,0.0,none
00h45m52.1s,+46d57m00.0s,00h47m21.4s,+47d05m41.0s,9,0,,0,0.0,none
00h46m27.2s,+46d57m00.0s,00h47m56.6s,+47d05m40.7s,7,0,,0,0.0,none
00h47m02.4s,+46d57m00.0s,00h48m31.9s,+47d05m40.4s,10,0,,0,0.0,none
00h47m37.6s,+46d57m00.0s,00h49m07.2s,+47d05m40.1s,12,0,,0,0.0,none
00h48m12.7s,+46d57m00.0s,00h49m42.4s,+47d05m39.8s,9,0,,0,0.0,none
00h48m47.9s,+46d57m00.0s,00h50m17.7s,+47d05m39.5s,8,0,,0,0.0,none
00h49m23.0s,+46d57m00.0s,00h50m52.9s,+47d05m39.2s,4,0,,0,0.0,none
00h49m58.2s,+46d57m00.0s,00h51m28.2s,+47d05m38.9s,7,0,,0,0.0,none
00h50m33.4s,+46d57m00.0s,00h52m03.4s,+47d05m38.6s,8,0,,0,0.0,none
00h51m08.5s,+46d57m00.0s,00h52m38.7s,+47d05m38.3s,10,0,,0,0.0,none
00h51m43.7s,+46d57m00.0s,00h53m13.9s,+47d05m38.0s,7,0,,0,0.0,none
00h52m18.8s,+46d57m00.0s,00h53m49.2s,+47d05m37.7s,7,0,,0,0.0,none
00h52m54.0s,+46d57m00.0s,00h54m24.4s,+47d05m37.4s,7,0,,0,0.0,none
00h53m29.1s,+46d57m00.0s,00h54m59.7s,+47d05m37.1s,11,0,,0,0.0,none
00h54m04.3s,+46d57m00.0s,00h55m34.9s,+47d05m36.8s,9,0,,0,0.0,none
00h54m39.5s,+46d57m00.0s,00h56m10.2s,+47d05m36.4s,9,0,,0,0.0,none
00h55m14.6s,+46d57m00.0s,00h56m45.4s,+47d05m36.1s,8,0,,0,0.0,none
00h55m49.8s,+46d57m00.0s,00h57m20.7s,+47d05m35.8s,10,0,,0,0.0,none
00h56m24.9s,+46d57m00.0s,00h57m55.9s,+47d05m35.5s,9,0,,0,0.0,none
00h57m00.1s,+46d57m00.0s,00h58m31.2s,+47d05m35.1s,8,0,,0,0.0,none
00h57m35.2s,+46d57m00.0s,00h59m06.5s,+47d05m34.8s,9,0,,0,0.0,none
00h58m10.4s,+46d57m00.0s,00h59m41.7s,+47d05m34.4s,11,0,,0,0.0,none
00h58m45.6s,+46d57m00.0s,01h00m17.0s,+47d05m34.1s,9,0,,0,0.0,none
00h16m43.3s,+47d03m00.0s,00h18m07.8s,+47d11m50.4s,5,0,,0,0.0,none
00h17m18.5s,+47d03m00.0s,00h18m43.1s,+47d11m50.3s,8,0,,0,0.0,none
00h17m53.7s,+47d03m00.0s,00h19m18.4s,+47d11m50.2s,9,0,,0,0.0,none
00h18m28.9s,+47d03m00.0s,00h19m53.7s,+47d11m50.1s,9,0,,0,0.0,none
00h19m04.2s,+47d03m00.0s,00h20m29.1s,+47d11m49.9s,10,0,,0,0.0,none
00h19m39.4s,+47d03m00.0s,00h21m04.4s,+47d11m49.8s,9,0,,0,0.0,none
00h20m14.6s,+47d03m00.0s,00h21m39.7s,+47d11m49.7s,15,0,,0,0.0,none
00h20m49.8s,+47d03m00.0s,00h22m15.0s,+47d11m49.6s,14,0,,0,0.0,none
00h21m25.0s,+47d03m00.0s,00h22m50.3s,+47d11m49.4s,12,0,,0,0.0,none
00h22m00.3s,+47d03m00.0s,00h23m25.7s,+47d11m49.3s,5,0,,0,0.0,none
00h22m35.5s,+47d03m00.0s,00h24m01.0s,+47d11m49.2s,6,0,,0,0.0,none
