source_id,ra_deg,dec_deg,mag
3904350951121273600,188.04064707893912,10.470223904114896,9.580092
3905666070108032640,184.44555875796155,10.26521352030834,10.263633
3907169068142985856,184.99898101819636,10.516531036144531,10.928451
3907251600234525824,184.64124285522286,10.86859829308047,9.633822
3907377906632612864,185.53477587420483,11.421041286662541,11.320624
3907459957687901696,186.8763758268468,11.13623004854387,8.951087
3907467997866655872,186.88651811403275,11.280168418545255,10.721682
3907475763167579648,187.33881912633794,11.24302641995834,11.35218
3907680341049878656,187.41458446567822,12.22814977997021,10.571846
3907854270045354112,186.2589180519271,12.470219648648651,10.838686
3907946869540265728,186.54246865382606,12.587572548314538,11.22424
3908618121389319424,185.84067924220292,12.668201106134662,9.920389
3928620746159101440,188.85555380893567,11.896456080785462,11.534456
3928633871579162880,188.98126191286403,12.13470357711748,11.818966
3928677542806618240,188.93371448913084,12.429911591864213,11.666375
3928778904034703488,189.40846298002072,12.669563488395514,8.535982
3931760573410900096,188.66623936427644,12.964117603114346,11.449051
3931841937271301632,189.1920475897472,13.271333004680729,11.647494
3931998995635392000,187.27807085193086,13.043750859304494,11.3303585
3932136778186163200,188.07595106047305,13.658148139696017,9.99974
3932146227114244992,188.39286892772935,13.823266120192724,11.488491
3932164334696344064,188.2459477598437,14.00482708603288,11.436149
3932848574526315904,186.8853024751241,13.806227924784439,10.745218
3933120772374101376,186.01479016717136,14.222106975763843,11.852199
3933338510035631104,188.49355987486462,14.691932337376153,11.205337
3903933510364806016,187.22663655100652,9.988182287977274,10.355366
3904012851295724544,186.4613805943987,10.24749018867105,11.808778
3904018280134667648,186.76106980893655,10.413659225351891,10.495926
3904027729062457600,187.00282452100052,10.33693424915628,11.284213
3904039136495625472,187.2610664232626,10.599000879385326,11.929676
3904278726951316352,188.97757680225698,10.732032361352736,11.540229
3904333290215858816,189.21324981403012,11.247593588696589,11.936656
3904373113152498688,187.81352107202952,10.730452802136512,11.626297
3904388128358205184,188.13882739221066,10.765775657015062,10.773553
3904521719021034880,188.65744228407365,11.300928201572203,7.9585433
3906950952523586560,185.24195503088254,10.129531148140849,11.937561
3907111373846686592,185.93350063605118,10.87303359726127,11.665329
3907120964509077888,186.28966986313563,10.924723684794237,11.477439
3907141236754693504,186.04457551053684,11.059944889159155,11.260552
3907255826482325504,184.47646427976315,10.94641861254202,11.656283
3907471090243160192,187.36755018702462,11.138921870107465,8.799061
3907599698743948032,187.45211325246913,11.72581463035664,9.500334
3907690202295217536,187.74038529392283,12.270402154942408,11.993505
3907752221622418560,186.32043562393113,12.006338426152544,10.789973
3907754489365200000,186.7663604805497,11.811297439213135,9.67769
3907898044352126848,187.32779583379028,12.456964111650926,11.353481
3907928968116593792,186.72661330281068,12.408276835170213,11.714637
3908634923301649152,185.39126937973643,12.47286874966653,9.653728
3908778478288017664,185.8093445703532,13.098593708810965,10.49107
3908916256543205376,184.72121713807238,13.081765466494426,11.822369
3909040883609501824,185.88551119065139,13.923012052056958,10.80553
3909097645898659328,185.61673454500487,14.123692770430198,10.256992
3909120529484385664,185.54538816392377,14.305392470971038,11.534625
3921123176369962240,185.29632293018835,14.237031649064237,11.101409
3931937904020635136,187.86914456332528,12.940511860465746,11.757119
3932135163278457216,188.0852722132032,13.58380809909929,9.691304
3932203229920184320,188.43553189196072,14.337971265405308,11.603891
3932578094665739904,188.73982223993775,14.494933234856493,9.981569
3932869327808277120,186.7315336018206,14.051512530993955,11.779127
3932912999036194944,187.83529516775417,14.030652918829732,10.440011
3932978694855677952,188.03104990395784,14.714584482575708,11.094581
3933084144893032704,186.29127464956562,14.40479921684701,9.797972
3933152550836440960,185.85607706451566,14.658721835883789,11.601074
3903329367380169600,189.273416955998,9.834161691387694,10.777841
3903990311307366656,186.80520915445132,10.018725744926067,11.343038
3904012370259666816,186.53615096953587,10.250127277605941,10.631551
3904120259837979776,188.84311843402094,10.283670615000878,9.733164
3904194579952009600,188.33487613804834,10.621550771992789,11.666291
3904527693320163712,188.98888451314113,11.405096929738217,8.993781
3904543022058827520,188.76480852253152,11.492131589851459,11.005233
3905658407886394240,184.77052545629337,10.303325814925632,10.786832
3907015411392822144,186.3050908503629,10.313999590575952,11.291667
3907039561993499648,186.14541512808117,10.613009545921495,11.70137
3907196590293444352,185.3137811121857,10.717754626377365,11.962372
3907199815812914944,185.46067339268035,10.740831764647858,11.793682
3907440372637342464,186.90663209615195,10.926794658662454,10.22028
3907591383687309184,187.85206948826635,11.755049723373249,9.950609
3907670067488089472,187.0995077953639,12.03897666915787,9.639463
3908143132366662784,184.96606027228694,11.59853917286155,6.8867455
3908152199041000832,185.2106549080626,11.767459762793816,11.145882
3908181374755502592,185.25525996398179,11.897681278707637,11.350213
3908199757215505792,185.14488980481087,12.125227072724536,10.511293
3908462231256697984,184.49028925366383,12.522753913158082,10.030103
3908468416009626880,184.75705938768897,12.637194033859009,11.197903
3908929764216851584,184.80152861758825,13.346719142953019,11.906807
3909052119245348352,185.98165618710505,14.058481010850556,9.2852745
3909053974671221504,185.97691668490248,14.137351053116564,9.888033
3921120771188243584,184.9618985405299,14.383456249648631,8.839338
3928762033403159680,189.38629266921578,12.431029744525604,11.712625
3931693606281079040,189.0018209303209,12.684711677460458,9.901597
3931784178551113728,189.18586126283125,12.720045424459864,11.590045
3932110596065595904,188.93982379405793,13.819921340173396,11.477678
3932520331650439552,189.14181625958028,14.381151860229812,11.980046
3932824763227651968,187.2430449800205,13.86255910672781,11.50558
3903327030917933568,189.0824895802822,9.809938582748961,11.721396
3904224919601029376,188.95796032763414,10.627815956988055,11.7343025
3904534535203447040,188.5712906545542,11.36788476907984,11.449897
3905669506081872256,184.59385902824354,10.319375065155548,10.839594
3906984831225630592,185.63038665295875,10.365106044354528,11.336661
3907074338344113536,186.47836022268967,10.898940502157135,10.955562
3907296680211126400,185.64533996157925,10.905486850337217,9.840035
3907384675501039616,185.13066241644958,11.375301107018204,8.936538
3907404501070114560,185.71944925408235,11.606917389276783,9.703862
3907405428782402176,185.6013265639406,11.547040754869247,11.0916815
3907646118750543744,188.03109151605096,12.26415117497124,10.989236
3907659553408201344,187.6816125906003,12.066924675665394,11.898997
3907666111823441536,187.22754970829956,11.975114720039029,11.296678
3908052113419755136,184.44518175702134,11.337917582844282,11.925357
3908117293841981184,184.4818919423874,11.777792134583748,11.160687
3908624993336996736,185.9975756270491,12.763394864262374,11.337644
3908708624939950464,186.23301633295344,12.825161429759964,11.781761
3908734807060595072,186.2470411954378,13.126689304805923,11.329953
3908927771351997696,184.61871915874818,13.243052399562371,11.053171
3908959794628227584,185.2051560900958,13.528550531854998,11.616761
3909068783718390784,185.30348823931772,13.870104334774028,9.959998
3921132247340883328,185.41314738514578,14.371487246661712,11.800726
3928556901469532160,189.327612023938,11.68260185343793,11.478866
3928563365396075776,189.302408284687,11.817774631409442,7.7408147
3931778715352734720,188.54118649545975,13.156820596085927,10.552615
3931988756433050112,188.20559115070407,13.421420599349604,11.542706
3932015385230900096,187.27658855767484,13.249339333993088,10.717963
3933006766761830400,187.38957719058482,14.555977627371846,11.178629
3933074524166258816,186.14214388924563,14.219333920828086,11.491758
3903749586980348032,187.72690166469633,9.839360032358224,10.803997
3904013401051539968,186.5055403433119,10.284773220195902,11.500142
3904093631040737664,188.78153025429472,9.965351397977518,10.808151
3904124211207873408,188.69178778615455,10.30617679273815,10.260111
3904543812332812032,188.79465310329766,11.547696379555994,7.270075
3905447198574102912,185.1150305505771,9.989871588251258,10.123447
3905450153511572224,184.8571099279653,9.876276824199001,8.944361
3907031869707479680,186.18633357247072,10.421832275624023,10.505258
3907179376064495232,184.77790953231087,10.593606697698037,8.447623
3907263213826123520,184.97763913513984,10.955778645878635,11.441373
3907277473117520000,184.77476173033645,10.994649298325248,11.706746
3907454047812899200,186.8821419717055,11.02706954017885,8.919936
3907618493520912000,188.0436049539333,11.911029172655503,11.6694975
3907919725347044352,187.36653670873207,12.673863829666034,11.475566
3907923333119827584,187.46635260232253,12.807950342910901,10.531089
3908647155368500608,185.35425207383747,12.680191901621864,9.402283
3908776313623729792,186.0022686670221,13.101567179734525,11.944959
3908792256543105408,185.7769837893149,13.217361677405117,11.312228
3908858570839004288,185.13561841286224,12.982080183197768,11.992257
3908953472436327424,184.83411842647268,13.398014601515214,11.911361
3909076995696229248,185.02095508967662,13.854754520250978,10.487643
3921125478472423296,185.38604698350687,14.33195892725759,11.641963
3928356760289066112,189.43956098089393,11.458764667961555,11.853851
3928588344925873536,189.47865335100715,11.903049964965122,10.654127
3931848152088318976,189.531505208132,13.385368193126723,11.615633
3932123584046661888,188.50958483255363,13.876523629948325,9.712817
3932503705832215552,189.25951026113407,14.251780060730429,8.811227
3933008209870842880,187.4916634788865,14.58153214294153,10.836965
3904339543688130816,187.75735324585526,10.236016180059996,10.726641
3904341673991910144,187.80701535454997,10.294289978682501,11.731957
3904462929508541568,187.53760828402923,11.011794837733698,11.939137
3905659507398000896,184.45812888400334,10.11998433639949,9.779032
3906892609687864064,185.56106847712803,9.845789196091467,8.067965
3906923945769300864,186.22717326462515,10.2659119691729,9.869108
3907013865204594560,186.3418227307582,10.25823196819586,11.940315
3907346261313627520,186.21506765416655,11.505983089789103,11.022804
3907434428402239616,185.6694556450697,11.967394896270319,11.947331
3907692470037600768,187.91684883360062,12.27914403859303,11.575879
3907979339493090048,187.24625438587339,12.98989704287447,11.351825
3908143677825887616,185.00932530219566,11.637756320839078,10.027262
3908262154500391808,185.1155367036099,12.451278637662755,11.650873
3908621282485258368,185.77091145001756,12.685169933622623,8.966336
3908905197003979904,185.3080090613397,13.308659191565749,11.224539
3909024425296213760,185.85227167374347,13.68150564473102,10.744051
3921088369954950784,184.86745044888477,13.928911706909453,9.983181
3921096616292537216,185.14286752098593,14.079051539335863,11.002778
3931798850159401216,189.34217397807203,12.983629869642302,7.9922915
3932065103771973376,188.44146031017542,13.292052570264564,11.854504
3932796622601922048,187.03317337502693,13.668928831241114,10.946352
3932949626517004032,188.01482371526515,14.335615699234284,10.426038
3933070847674277376,186.18860513824643,14.162777706849786,11.84607
3933134413190239360,186.11203184168673,14.499726434271164,9.414894
3945175646062526464,185.33313013334723,14.758597008056139,9.717108
3904153004668554368,187.90353490164588,10.266925345972146,8.379618
3904223339053088640,188.95511365633578,10.567283898280536,11.02627
3904334114849579776,189.19588565484617,11.261305949245592,10.893261
3904395756220085248,187.9269126511897,10.796657252595505,10.928984
3905455754148909696,184.66078158366452,9.97095158238933,11.313194
3907042658665354880,186.4587474318933,10.641741460010602,9.471085
3907047846985827584,186.25451611337326,10.724704545410797,10.4808855
3907078598951696896,186.70972476461304,10.961375809739888,10.979451
3907137251025043968,186.22280687151428,11.028555928989531,11.524402
3907374127061389440,185.4390601979664,11.281412334003827,11.125803
3907509263912435328,186.8066274586099,11.286750212062739,11.110483
3907616294497654016,187.96552878466153,11.837387232485247,11.68865
3907652062985191552,187.3161072880743,11.875648419797214,10.867624
3907950820910172544,186.453615340529,12.613008404783626,11.762081
3908164950800493184,184.67650257857804,11.794731431151629,9.785937
3908166015952418560,184.9153603004625,11.758010250808244,11.153997
3908489306730541952,184.5394362678995,12.83381047135741,10.161287
3908538544235587840,184.44071413759923,12.937286671025147,11.023577
3908704398692156160,186.31478082050685,12.767650763970373,11.531857
3908826685000972416,186.14416253915945,13.477453123325628,11.175388
3908974363157595392,184.70800579958862,13.662528624844818,11.009666
3909026830477902592,185.93814349067767,13.784875814373327,11.9375305
3909061190216207104,185.26749292624154,13.76319303206963,11.135416
3928554741101719552,189.17035360190113,11.688903578691052,11.935094
3931803729242243584,189.13299851931157,12.943646600088865,11.386964
3931863343388545536,189.01612964706288,13.182164547187934,10.737181
3932047786464185216,187.62417567918672,13.468835744220138,10.194271
3932059743652877952,187.81784991100292,13.722196745133024,11.859197
3932139011569160320,188.1758749153432,13.740344704442508,11.825768
3932838369684327808,187.41288151890288,14.13299016414057,10.192042
3932982229616389120,187.51645432323807,14.290479774604421,11.480196
3933024805624521856,187.89492866165398,14.720948982086073,11.3708725
3933105615433375744,186.6564696042469,14.48859328146796,11.848982
3903773570077704832,187.6039600951783,10.058254491593928,10.756176
3904025804917133184,187.1553129882554,10.346403605910988,10.424474
3904290615420778112,188.7164465211356,10.836166996228004,7.8414345
3904326796225299968,188.92414544945214,11.093674599747104,11.351682
3904372151079787264,187.63188760686043,10.696574393089865,10.74246
3905439879949827456,185.13799654485206,9.828238764771493,11.294255
3905645385545817472,184.64523534065285,10.0892854489473,11.082818
3907049049576708096,186.69334860875546,10.556202886951949,11.409719
3907180372496884480,184.71355387696443,10.626692585504788,9.712256
3907209234677163392,185.18938037516344,10.764111437806836,10.622473
3907699513783924736,187.56260412334538,12.19235364768683,10.926954
3907872613852996864,187.06989531409067,12.344543596665032,9.3417425
3908176804910310144,185.3642726978903,11.818277003226719,10.434247
3908695946196694144,185.69207742900684,13.047846755471102,11.951102
3908764322075883520,186.66851423037448,13.310418284638644,9.583829
3909072254051947904,185.1405587342902,13.750876699285353,9.569132
3909076995695843584,185.01995840385192,13.855001770132343,6.7024393
3928637788589314688,188.64329066726276,12.01527114064577,11.70771
3928654762300119296,189.28614619716365,12.182094560409059,8.817874
3932178624052027136,188.45873466099485,14.118744907371067,11.782225
3932556856052319616,189.5078433410019,14.741509889645503,11.796301
3932844107760307200,186.62778076066692,13.720266260874494,11.162014
3932970070561295488,187.8603102675891,14.57427986878992,9.223768
3933333527873566208,188.52551943813128,14.563980264565805,11.721909
3904339303170074112,189.15355389910792,11.39006977504809,11.976331
3904515774786312960,188.7964891899926,11.173992268748812,11.004179
3904527697615028736,188.9882539096773,11.404911416630169,9.041328
3904530961790679552,188.9846767014606,11.468146309514047,9.971464
3907079865966266752,186.58255498313693,10.934026342813114,11.986383
3907130172918988416,186.59229213884,11.072817703816554,11.528067
3907225246315189504,184.6505232480262,10.58482657684523,10.838461
