ra_deg,dec_deg,mag,size_arcmin,source_catalog,name
193.872826,27.520607,14.5,1.0,VII/155/rc3,NGC  4807
194.05116,27.745329,13.8,1.1100000143051147,VII/155/rc3,NGC  4816
194.175327,28.000052,15.2,0.7400000095367432,VII/155/rc3,NGC  4828
194.231577,32.448669,15.3,0.8299999833106995,VII/155/rc3,A   1254+32
194.384911,28.477275,13.77,1.2300000190734863,VII/155/rc3,NGC  4841A
194.387411,27.610051,14.72,0.8500000238418579,VII/155/rc3,NGC  4840
194.394077,28.482275,13.61,1.25,VII/155/rc3,NGC  4841B
194.457411,29.654499,15.0,1.0,VII/155/rc3,
194.524078,28.245052,14.41,1.2100000381469727,VII/155/rc3,NGC  4848
194.541161,28.713664,15.48,1.0199999809265137,VII/155/rc3,
194.591161,27.96783,15.22,0.8199999928474426,VII/155/rc3,NGC  4850
194.625328,28.000052,14.1,1.0199999809265137,VII/155/rc3,
194.648244,27.597829,14.41,0.9200000166893005,VII/155/rc3,NGC  4853
194.705328,27.810885,15.1,0.8199999928474426,VII/155/rc3,IC   3946
194.736578,27.83394,15.1,1.0099999904632568,VII/155/rc3,IC   3949
194.759495,28.116441,15.66,0.7300000190734863,VII/155/rc3,NGC  4858
194.767411,28.12283,14.56,1.1399999856948853,VII/155/rc3,NGC  4860
194.771161,27.643662,15.12,0.7300000190734863,VII/155/rc3,A   1256+27C
194.783245,27.855052,15.9,0.6000000238418579,VII/155/rc3,IC   3960
194.784495,27.784218,15.25,0.7200000286102295,VII/155/rc3,IC   3959
194.781578,27.767829,15.8,0.6000000238418579,VII/155/rc3,IC   3957
194.805745,27.975885,14.58,0.7699999809265137,VII/155/rc3,NGC  4864
194.815328,27.968663,15.44,0.8199999928474426,VII/155/rc3,NGC  4867
194.833245,28.084496,14.64,0.9700000286102295,VII/155/rc3,NGC  4865
194.847412,27.910885,14.77,0.8700000047683716,VII/155/rc3,NGC  4869
194.875328,27.955885,15.17,0.8399999737739563,VII/155/rc3,NGC  4871
194.887412,27.983385,15.07,0.9100000262260437,VII/155/rc3,NGC  4873
194.892412,27.946441,15.37,1.190000057220459,VII/155/rc3,NGC  4872
194.897412,27.960052,12.63,1.2899999618530273,VII/155/rc3,NGC  4874
194.935745,27.912552,15.39,0.7400000095367432,VII/155/rc3,NGC  4876
194.990745,28.24533,14.59,0.9900000095367432,VII/155/rc3,NGC  4881
195.017828,27.98533,14.8,1.0299999713897705,VII/155/rc3,NGC  4886
195.034912,27.977552,12.53,1.4600000381469727,VII/155/rc3,NGC  4889
195.039079,27.866163,16.0,0.5,VII/155/rc3,A   1257+28
195.059912,28.040607,15.86,0.6100000143051147,VII/155/rc3,IC   4021
195.075745,28.201719,14.22,1.2599999904632568,VII/155/rc3,NGC  4895
195.126579,28.343941,14.9,1.0,VII/155/rc3,NGC  4896
195.154912,28.056719,15.36,0.8600000143051147,VII/155/rc3,IC   4040
195.164079,29.019498,14.72,1.0700000524520874,VII/155/rc3,IC    842
195.170745,27.996441,15.3,0.8199999928474426,VII/155/rc3,IC   4041
195.200329,28.089496,14.96,0.8899999856948853,VII/155/rc3,IC   4045
195.203662,28.158385,14.4,1.059999942779541,VII/155/rc3,NGC  4907
195.211996,28.041719,14.66,1.0199999809265137,VII/155/rc3,NGC  4908
195.224079,28.006996,14.17,1.0,VII/155/rc3,IC   4051
195.235329,27.792829,13.55,1.159999966621399,VII/155/rc3,NGC  4911
195.324079,27.80894,15.08,1.0299999713897705,VII/155/rc3,NGC  4919
195.354912,28.676997,15.31,0.800000011920929,VII/155/rc3,
195.360329,27.886996,13.04,1.3899999856948853,VII/155/rc3,NGC  4921
195.383246,27.847552,14.67,0.8999999761581421,VII/155/rc3,NGC  4923
195.429079,29.043942,14.7,1.1699999570846558,VII/155/rc3,IC   4088
195.476579,27.624496,14.04,1.0700000524520874,VII/155/rc3,NGC  4926
195.75533,28.033663,14.5,1.2300000190734863,VII/155/rc3,NGC  4931
195.818663,28.03033,15.2,1.0,VII/155/rc3,NGC  4934
195.95908,28.185885,13.8,1.2400000095367432,VII/155/rc3,NGC  4944
196.302831,27.570051,14.01,1.0800000429153442,VII/155/rc3,NGC  4957
196.449914,27.735607,14.0,1.2100000381469727,VII/155/rc3,NGC  4961
196.572831,29.062831,14.0,1.0,VII/155/rc3,NGC  4966
196.659082,28.848386,15.14,0.9800000190734863,VII/155/rc3,
197.111166,28.320608,14.9,1.0399999618530273,VII/155/rc3,NGC  4983
197.228249,28.183108,14.3,1.149999976158142,VII/155/rc3,
197.448666,28.908664,13.9,1.2300000190734863,VII/155/rc3,NGC  5000
196.659082,28.848386,15.14,0.9800000190734863,VII/155/rc3,
197.111166,28.320608,14.9,1.0399999618530273,VII/155/rc3,NGC  4983
197.228249,28.183108,14.3,1.149999976158142,VII/155/rc3,
197.448666,28.908664,13.9,1.2300000190734863,VII/155/rc3,NGC  5000
198.362418,27.802274,13.7,1.3200000524520874,VII/155/rc3,NGC  5032
198.638669,30.705333,14.1,1.2200000286102295,VII/155/rc3,NGC  5041
199.051586,30.949778,13.7,1.2400000095367432,VII/155/rc3,NGC  5056
199.604921,31.471167,14.4,0.9399999976158142,VII/155/rc3,NGC  5074
199.784087,28.50533,14.07,1.350000023841858,VII/155/rc3,NGC  5081
201.725342,32.200057,14.44,1.2599999904632568,VII/155/rc3,A   1324+32
202.100342,30.816722,15.3,1.0299999713897705,VII/155/rc3,A   1326+31
205.575348,29.800053,15.2,0.7400000095367432,VII/155/rc3,NGC  5275
205.700349,29.850053,14.65,0.8999999761581421,VII/155/rc3,NGC  5280
209.234938,29.163663,12.4,1.5099999904632568,VII/155/rc3,NGC  5375
209.500355,28.416717,15.4,0.6399999856948853,VII/155/rc3,IC   4355
209.915773,28.061717,14.7,1.0800000429153442,VII/155/rc3,
210.175358,31.883388,14.75,1.0399999618530273,VII/155/rc3,IC   4357
210.175357,30.066719,15.1,0.8899999856948853,VII/155/rc3,
210.766191,28.031716,14.87,1.190000057220459,VII/155/rc3,
211.155358,29.201162,14.9,1.0,VII/155/rc3,
211.200359,30.733386,15.26,0.9700000286102295,VII/155/rc3,
211.300359,30.783386,15.1,0.9300000071525574,VII/155/rc3,
211.350359,30.750053,15.02,1.0,VII/155/rc3,
211.979527,29.874496,14.4,1.1399999856948853,VII/155/rc3,
213.487447,31.563664,14.9,1.059999942779541,VII/155/rc3,
214.525364,28.85005,15.34,0.7400000095367432,VII/155/rc3,IC   4398
214.569115,31.653386,14.82,1.0499999523162842,VII/155/rc3,IC   4403
214.579531,28.966439,14.8,1.0299999713897705,VII/155/rc3,
217.543704,31.215052,12.86,1.2400000095367432,VII/155/rc3,NGC  5653
218.161205,31.670607,14.08,0.9599999785423279,VII/155/rc3,NGC  5672
122.563133,33.957525,13.01,1.340000033378601,VII/155/rc3,NGC  2532
133.171059,33.417534,10.64,1.9700000286102295,VII/155/rc3,NGC  2683
133.590227,32.680589,13.88,1.340000033378601,VII/155/rc3,IC   2421
136.440643,36.354483,14.2,1.1100000143051147,VII/155/rc3,
137.388981,33.123648,12.77,1.5800000429153442,VII/155/rc3,NGC  2770
138.040229,35.532539,14.91,1.3200000524520874,VII/155/rc3,A   0909+35
138.10273,35.027539,13.35,1.149999976158142,VII/155/rc3,NGC  2778
139.943983,33.750595,12.87,1.3700000047683716,VII/155/rc3,NGC  2832
140.465234,33.401984,14.2,1.0800000429153442,VII/155/rc3,
140.543984,33.849484,14.26,1.1799999475479126,VII/155/rc3,
139.943983,33.750595,12.87,1.3700000047683716,VII/155/rc3,NGC  2832
140.465234,33.401984,14.2,1.0800000429153442,VII/155/rc3,
140.543984,33.849484,14.26,1.1799999475479126,VII/155/rc3,
141.078984,34.512818,11.83,1.6299999952316284,VII/155/rc3,NGC  2859
144.782739,34.004487,13.15,1.350000023841858,VII/155/rc3,NGC  2942
145.321488,35.883378,13.61,1.2400000095367432,VII/155/rc3,NGC  2955
147.150243,33.421711,12.33,1.7599999904632568,VII/155/rc3,NGC  3003
149.921912,35.39227,13.3,1.3700000047683716,VII/155/rc3,NGC  3074
159.067342,37.324499,12.2,1.5499999523162842,VII/155/rc3,NGC  3294
159.067342,37.324499,12.2,1.5499999523162842,VII/155/rc3,NGC  3294
160.381094,37.312,13.85,1.0399999618530273,VII/155/rc3,NGC  3334
160.685263,34.458386,13.73,1.6699999570846558,VII/155/rc3,A   1039+34
162.456517,32.980885,12.4,1.3200000524520874,VII/155/rc3,NGC  3395
163.045685,32.952552,12.2,1.600000023841858,VII/155/rc3,NGC  3430
163.130683,36.618945,11.67,1.8300000429153442,VII/155/rc3,NGC  3432
163.284435,33.910053,13.8,0.7900000214576721,VII/155/rc3,NGC  3442
163.980684,36.861168,14.6,1.2000000476837158,VII/155/rc3,
164.944438,33.392276,13.7,0.8299999833106995,VII/155/rc3,
166.269439,35.365889,15.17,1.149999976158142,VII/155/rc3,
166.42694,35.118111,15.46,0.800000011920929,VII/155/rc3,
166.491939,36.40728,15.29,1.1299999952316284,VII/155/rc3,
166.99569,35.463112,14.68,1.1200000047683716,VII/155/rc3,
166.99819,36.872558,14.55,0.9399999976158142,VII/155/rc3,
167.317357,36.021168,14.26,1.1399999856948853,VII/155/rc3,NGC  3540
167.48194,36.947003,15.1,0.8899999856948853,VII/155/rc3,NGC  3542
